efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.1667453198365598,-0.0315626897484549,470.3318518574581,-0.3194692997462346,0.2799192142945328,0.6711526100826217,0.0010707367670698,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.4177143761011349,-8.335264781867519,0.8939858488567315,0.1639911935875724,1.1132419036694028,0.4899740908061071,1.0261999370906956,0.4177143761011349,0.4177143761011349,0.9,0.4409766817254964,1.4149584524550958
0.0959315221539766,-0.0075607920751092,420.39635183584176,-0.2325217243525988,0.0493312024440838,0.3825527710717268,0.0013382819334223,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.2570037606567202,-3.1470340312026543,1.14099614816506,0.5595862386941932,0.5499579211887824,1.614018445608135,1.3196156136268906,0.2570037606567202,0.2570037606567202,0.9,1.4526166010473216,0.4384189194330467
0.4709616142720259,0.0014028041461973,52.11930062296914,-7.439111083447966,1.6837565540055974,0.844993850110875,0.0113511779374079,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.0578989506838842,-0.733295718029952,1.36357518173537,0.8168557744307519,1.8859493464975785,0.1834405657139233,1.5286149883945823,0.0578989506838842,0.0578989506838842,0.9,0.165096509142531,0.6557976309982179
0.1373991806693902,-2.8812329881940465e-08,83087477.32953602,-1.4860745449457324,4.872706903117084e-07,0.4063862743064398,7.771048285245705e-09,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.0595984901752695,-8.588710333484737,0.8532044989982291,0.8769405687832018,0.7844232954639885,1.4607130290181485,1.8264544832269347,0.0595984901752695,0.0595984901752695,0.9,1.3146417261163337,0.1008786751882412
0.1027467226130474,-0.0113200912792659,42.588411855900254,-0.3763237067585199,0.1536716980678668,0.4761644194586005,0.0189598632788765,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.3089499930262152,-8.01301181026186,1.3150037968913446,1.5083341525161744,0.4950926790408139,1.100114916475702,0.981287938449955,0.3089499930262152,0.3089499930262152,0.9,0.990103424828132,0.6112053719769486
0.0658488950688307,-0.0001211828074996,26707.84467307736,-0.1580706855681863,0.0009485372923117,0.3372188162354677,2.2468894238734008e-05,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.1286035591056835,-3.504991029370135,1.247012654482102,0.6737657064701765,0.35013122758645,1.965433575633384,0.2739594211098113,0.1286035591056835,0.1286035591056835,0.9,1.7688902180700457,0.1977274862889421
0.1620021890316039,-0.0622816887746324,8.757092099316031,-0.2729896487279216,0.1960807610246566,0.3649233424200019,0.0893931118367514,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.4714566357219101,-2.454871975741062,1.0103437924079723,1.813607577228341,1.689644984590924,1.7403015476304282,0.5834039728518009,0.4714566357219101,0.4714566357219101,0.9,1.5662713928673857,0.8344463348755445
0.2645797688268873,-8.5107360604307e-08,5733621.82256652,-3.272476828146716,1.4375726220687527e-05,0.5030829259772955,1.143009662523216e-07,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.0635943404697698,-9.576144299397006,1.5070807118247185,0.9571973252451664,0.9069608521879572,0.9877438656010574,0.7983968088107354,0.0635943404697698,0.0635943404697698,0.9,0.8889694790409517,0.1288440319246909
0.3665654963414172,7.55539343229505e-07,191972.69626825696,-4.434936023746324,0.0019688570146521,0.6879697902766937,2.732832504352172e-06,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.054253074244934,-4.223374155042851,1.809670299104884,0.4293081412979577,1.193081926387762,0.4535521968163911,0.133778196150287,0.054253074244934,0.054253074244934,0.9,0.408196977134752,0.1789393008136031
0.0582105647240593,1.165511917449814e-05,1056.5226150048986,-4.851670207074281,0.0343339833635798,0.6377075981914085,0.000946501187496,3,1,0.1,2,1,False,False,False,False,True,1e-06,True,2,0.0846129175686828,-1.5226585110597526,1.087085336588884,1.760800469576187,0.1396252067401176,0.5681168028044241,1.6893313842107986,0.0846129175686828,0.0846129175686828,0.9,0.5113051225239817,0.2588694931512826
