efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.4500847867674492,0.0016369143877538,92.58626669704648,-4.396012400209178,0.1232042744161121,0.630157892139664,0.0107987499918671,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.1549363427028923,-4.08042431310983,0.8260843644046415,1.7186786384100905,1.3848460090403565,0.5869038735745402,1.3692768533329045,0.1549363427028923,0.1549363427028923,0.9,0.5282134862170862,0.4479034417243905
0.5604796888801538,0.0001639573148905,192.03897877998747,-10.154536666959109,0.1379309974746878,0.7918972203245606,0.0052071688983449,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0611119274693286,-9.105977391532704,0.8743193195815037,1.3599746530927552,0.9862425001544104,0.262790137828932,0.6702854311138475,0.0611119274693286,0.0611119274693286,0.9,0.2365111240460388,0.3013583873473446
0.6149555948519944,0.0006213372410736,91.56609732737772,-7.821438120715731,0.2043332286918735,0.8044271811887018,0.0109201990263917,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0748938592515983,-7.907184156716764,0.9172503971502924,1.4253805723075503,1.3598990806573623,0.2431205998314231,0.415089984860463,0.0748938592515983,0.0748938592515983,0.9,0.2188085398482807,0.3984699616164568
0.6707081012965955,0.0256343197419841,2.47430135071937,-3.99451364329132,3.3241651185494394,0.9029497215037876,0.3879694243959056,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0922129517848303,-0.3000172516471426,1.9980598604253503,1.4465459602779611,1.8847949618935869,0.1074813759669621,1.4828392672971524,0.0922129517848303,0.0922129517848303,0.9,0.0967332383702659,-0.5109336950572947
0.2258392917166818,0.003795252326589,25.12202062735553,-1.021502571010174,0.8824228100245047,0.8270547506444987,0.034049953886058,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.1104946778396953,-3.1040220884389207,1.9158492162833207,0.581178990657509,0.2472047417649264,0.2091097949932943,1.2024529522205432,0.1104946778396953,0.1104946778396953,0.9,0.1881988154939649,0.7699743215122355
0.5496110850576343,0.0001252670196506,155.88953918457202,-7.298354189438892,0.2242443286855817,0.8490953521572628,0.0052540144499017,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0514984179208952,-2.493788745758284,1.0095637247746565,0.7991920105094266,0.8878364624649093,0.1777240300036263,0.2588199506961784,0.0514984179208952,0.0514984179208952,0.9,0.1599516270032637,0.3861312049316011
0.3066041002139769,4.772174442880575e-05,197.268578812384,-7.548559476713943,0.1790094449158297,0.8251747161430473,0.005069170794016,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.050150911993391,-9.210726601007469,0.8726245581919272,1.1582761448000465,0.3187924529983537,0.2118645669054238,0.7110561409438682,0.050150911993391,0.050150911993391,0.9,0.1906781102148814,0.2944297693557182
0.5881637578683727,0.0006536871068155,93.06065517632686,-8.72875545382353,0.4204335817918281,0.4705839589871859,0.0107446208801869,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.073411655498249,-0.0863835485689854,1.0316480238439285,1.2764200463967,1.1931614854350288,1.1250193103739643,1.9222105736845847,0.073411655498249,0.073411655498249,0.9,1.012517379336568,0.5668945291876326
0.6540313741454608,0.0003389603362399,72.65837576776791,-8.998510053495975,0.5803722115650876,0.8430866786610731,0.0106223147855411,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0502470660671565,-6.466045468386279,1.8877198316145656,0.7494410178219177,1.3882026818700957,0.1861176618139962,1.635101281949327,0.0502470660671565,0.0502470660671565,0.9,0.1675058956325965,0.3341744795394792
0.6544567454427146,0.0103931699797692,8.943389016524876,-4.241785828854143,1.4133318244636053,0.8151835259395839,0.1048484472250578,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0944650576321525,-0.9691403419301672,1.74140220017959,1.3344449840971035,1.805029643105692,0.2267176263742523,1.7613632962589807,0.0944650576321525,0.0944650576321525,0.9,0.2040458637368271,0.8966097278720394
