efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.5960907338589411,3.195022545044995e-05,10675.498078317709,0.9052634115938414,0.0006828558289789,0.4550116385267435,,3,1,0.1,0.341632588723747,0.1813428131285772,0.9478501686969452,0.2375388142084368,1.0779713831366142,1.1977459812629048,3000,3000,1.973709689929644,1.8995955500499355,0.5,0.1813428131285772,0.1813428131285772,1,False,False,False,False,1e-06,0.9,-5.820633053725154
0.5795767997044681,0.0001218342780125,23129.17857832832,0.9666045182888922,0.0037737647826539,0.349395968850251,,3,1,0.1,0.451467876952063,0.1991790543999811,0.2054889791326655,0.3508755362530056,1.6758740232796865,1.8620822480885408,3000,3000,0.4043486318953702,1.6708082517970804,0.5,0.1991790543999811,0.1991790543999811,1,False,False,False,False,1e-06,0.9,-0.332305200478963
0.5262414582549683,0.0114196923918126,62.40937370644544,0.9503363841898268,0.0267969903272763,0.5936203516879146,,3,1,0.1,1.1178407964257924,0.3902307914429985,0.6546144356960756,1.4134316044402435,0.6161205262604591,0.6845783625116212,3000,3000,0.2687511013865561,1.7343846558908838,0.5,0.3902307914429985,0.3902307914429985,1,False,False,False,False,1e-06,0.9,-4.043706043536468
0.5537473934037227,0.019714550576205,14.28359749489831,0.932792303241634,0.0314035834790918,0.6271486849144342,,3,1,0.1,1.1772592745354629,0.4049410965645308,1.8916748972908728,1.6729658005646382,0.53506639119046,0.5945182124338444,3000,3000,0.4963346421877807,1.8144714087167184,0.5,0.4049410965645308,0.4049410965645308,1,False,False,False,False,1e-06,0.9,-8.792968005160775
0.5001147674413973,0.0134933636597633,119.29228198842932,0.92514420415613,0.026936230398306,0.6231219359969438,,3,1,0.1,1.197266174421891,0.3726837065428626,0.3585433470185867,0.5052021780782588,0.5443401010431035,0.6048223344923372,3000,3000,0.973855419936079,1.661256770568529,0.5,0.3726837065428626,0.3726837065428626,1,False,False,False,False,1e-06,0.9,-3.5400972279335754
0.6677412751053777,0.0412542184598052,6.354262635534153,0.9330987707045254,-0.1196288905261413,0.969249000883038,,3,1,0.1,-21.69129803393195,0.2775830804086557,1.6371301235621398,1.6765893866550925,0.0285539620675918,0.0317266245195465,3000,3000,1.2843988034441984,1.937256476529702,0.5,0.2775830804086557,0.2775830804086557,1,False,False,False,False,1e-06,0.9,-6.178177183191051
0.5170982062660133,0.02996333241824,63.028046521984365,0.9311601251755778,0.0976377539859693,0.5128852545980226,,3,1,0.1,1.027062755927791,0.466624879294393,0.3398899248655807,1.7443508234846192,0.854778465419875,0.9497538504665278,3000,3000,1.87356657129632,1.6085669009013437,0.5,0.466624879294393,0.466624879294393,1,False,False,False,False,1e-06,0.9,-7.299771907656479
0.5929480958513189,0.0412390311188015,15.784718849129336,0.9190925374020572,-0.0456981410142207,0.8458895101203633,,3,1,0.1,2.9819853039666406,0.3537911613082914,0.6567657171508758,1.3713941025686087,0.1639687444190402,0.1821874937989336,3000,3000,1.6888010691001676,1.613817863545335,0.5,0.3537911613082914,0.3537911613082914,1,False,False,False,False,1e-06,0.9,-8.437776640372805
0.5451558031876029,0.0245292173068856,15.953985572857055,0.9868875457153242,-0.0208713819254792,0.8259018989932861,,3,1,0.1,-7.329935064549369,0.3519673014756366,0.998608239236632,1.2768995509881025,0.1897177995316803,0.2107975550352003,3000,3000,0.3507587458307405,1.4850778866668517,0.5,0.3519673014756366,0.3519673014756366,1,False,False,False,False,1e-06,0.9,-1.308733283297661
0.5031209778525045,0.0222663987787742,29.314446920213385,0.9318790500265915,0.0859323677481749,0.5174798777331319,,3,1,0.1,1.273870470474997,0.4076102094822051,0.6616682293394054,0.8389483951107776,0.8391980610773361,0.9324422900859288,3000,3000,1.479885234147616,1.613882513937554,0.5,0.4076102094822051,0.4076102094822051,1,False,False,False,False,1e-06,0.9,-1.2976929093611496
