efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.28935442596910066,0.02198454040459013,11.485769262382169,1.2900707680020713,0.004185324114109594,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5775510204081633,0.5775510204081633,1,True,True,True,0.9,-2
0.2860439537407314,0.02191429519450083,11.093747416446051,1.2797311649667225,0.003639085226536038,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5959183673469388,0.5959183673469388,1,True,True,True,0.9,-2
0.28287980812563884,0.021826389193564246,10.715314524313587,1.2696381688570528,0.0031306373424699135,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6142857142857143,0.6142857142857143,1,True,True,True,0.9,-2
0.2798584395812089,0.02172266498800336,10.351407942979291,1.2598277773889421,0.0026572846794673454,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6326530612244898,0.6326530612244898,1,True,True,True,0.9,-2
0.2769756528638925,0.021604834437975482,10.00259245313717,1.2503260587838538,0.0022165465563588056,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6510204081632653,0.6510204081632653,1,True,True,True,0.9,-2
0.27422673897243693,0.021474483306554236,9.669126161870736,1.2411506068059643,0.0018061350291928135,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6693877551020408,0.6693877551020408,1,True,True,True,0.9,-2
0.27160660697058225,0.02133307642747102,9.351020553774614,1.2323119305028563,0.001423936034401416,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6877551020408164,0.6877551020408164,1,True,True,True,0.9,-2
0.2691099070528656,0.021181963290279958,9.048093497602606,1.223814730227426,0.0010679932938907695,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7061224489795919,0.7061224489795919,1,True,True,True,0.9,-2
0.2667311400130645,0.021022383920997537,8.760014854877948,1.215659034742573,0.0007364944128188929,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7244897959183674,0.7244897959183674,1,True,True,True,0.9,-2
0.2644647509663358,0.02085547494387773,8.486344892095243,1.2078411907910749,0.0004277587348625782,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7428571428571429,0.7428571428571429,1,True,True,True,0.9,-2
0.26230520698314563,0.0206822757220319,8.226566033558676,1.2003547076201602,0.00014022662167119423,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7612244897959184,0.7612244897959184,1,True,True,True,0.9,-2
0.26024705942533904,0.020503734488583947,7.9801086669836065,1.1931909658168043,-0.0001275500994712718,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7795918367346939,0.7795918367346939,1,True,True,True,0.9,-2
