efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.48822403616156707,0.0010374268892612783,114.18469698704787,4.0588321708451955,0.029671213990206467,0.6500728187475174,3,1,0.1,0.35538461538461524,0.1010204081632653,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1010204081632653,0.1010204081632653,1,False,False,0.9,-1.0
0.4822840286210181,0.0014068851873056242,91.48029331053372,3.875776707067405,0.03406748952029725,0.6536636794939378,3,1,0.1,0.38315789473684203,0.10612244897959183,1,1,0.27,0.3,3000,3000,1,1,0.8,0.10612244897959183,0.10612244897959183,1,False,False,0.9,-1.0
0.4765008288466721,0.001847529563691652,75.00910202525306,3.708844854967188,0.03828359410568515,0.6572215663124754,3,1,0.1,0.41243243243243244,0.11122448979591837,1,1,0.27,0.3,3000,3000,1,1,0.8,0.11122448979591837,0.11122448979591837,1,False,False,0.9,-1.0
0.47088839714853736,0.002359286312419769,62.75914775658205,3.55590312979494,0.042229845554181474,0.6607469313136589,3,1,0.1,0.4433333333333332,0.11632653061224489,1,1,0.27,0.3,3000,3000,1,1,0.8,0.11632653061224489,0.11632653061224489,1,False,False,0.9,-1.0
0.4654551125689005,0.0029400841276344685,53.448168756727945,3.4151923905112787,0.04583806122766931,0.6642402183803457,3,1,0.1,0.4759999999999999,0.12142857142857143,1,1,0.27,0.3,3000,3000,1,1,0.8,0.12142857142857143,0.12142857142857143,1,False,False,0.9,-1.0
0.46020505070612705,0.0035861448155859537,46.23411295821771,3.285248280707015,0.04906108282104899,0.6677018633540373,3,1,0.1,0.5105882352941175,0.12653061224489795,1,1,0.27,0.3,3000,3000,1,1,0.8,0.12653061224489795,0.12653061224489795,1,False,False,0.9,-1.0
0.45513902801045164,0.004292333605413388,40.54909039025346,3.1648408633163223,0.05187099986716686,0.6711322942161535,3,1,0.1,0.5472727272727271,0.13163265306122449,1,1,0.27,0.3,3000,3000,1,1,0.8,0.13163265306122449,0.13163265306122449,1,False,False,0.9,-1.0
0.4502554403818576,0.005052527763486996,36.00088539516874,3.0529283858814007,0.05425658966538579,0.6745319312644268,3,1,0.1,0.58625,0.13673469387755102,1,1,0.27,0.3,3000,3000,1,1,0.8,0.13673469387755102,0.13673469387755102,1,False,False,0.9,-1.0
0.4455509264204502,0.005859971484400591,32.31275876061512,2.948621549111757,0.05622039744253266,0.6779011872845653,3,1,0.1,0.6277419354838707,0.14183673469387753,1,1,0.27,0.3,3000,3000,1,1,0.8,0.14183673469387753,0.14183673469387753,1,False,False,0.9,-1.0
0.4410208848459544,0.00670759508054262,29.285644775926915,2.851155651695962,0.05777577507061106,0.6812404677173359,3,1,0.1,0.6719999999999998,0.14693877551020407,1,1,0.27,0.3,3000,3000,1,1,0.8,0.14693877551020407,0.14693877551020407,1,False,False,0.9,-1.0
0.43665987299691145,0.007588285758794359,26.773824003768123,2.759868690240451,0.05894409622391807,0.6845501708212071,3,1,0.1,0.719310344827586,0.1520408163265306,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1520408163265306,0.1520408163265306,1,False,False,0.9,-1.0
