efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.4886991624217411,-0.01973325674302023,3.5555029966212754,0.7891399353597377,0.04707008620392581,0.9090909090909091,,,3,0.11,0.1,0.6599999999999999,0.05,1,1,0.0009999999999999996,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.009999999999999995,-3
0.4915338249735664,-0.007920468635322784,9.970391528425957,0.24120386897304572,0.17008643446378993,0.9090909090909091,,,3,0.17517241379310344,0.1,0.6599999999999999,0.05,1,1,0.0075172413793103444,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.07517241379310344,-3
0.5128121723509087,-0.0016244490186252422,12.822257106956505,-0.3837530403524792,0.30463126494700493,0.9090909090909091,,,3,0.2403448275862069,0.1,0.66,0.05,1,1,0.01403448275862069,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.1403448275862069,-3
0.5211780884384446,0.0002335267878640246,13.519416501109676,-1.0279771969264535,0.4366690584041142,0.9090909090909091,,,3,0.3055172413793103,0.1,0.6599999999999999,0.05,1,1,0.02055172413793103,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.2055172413793103,-3
0.5235870326276895,0.0007359945115994999,13.87854976543559,-1.6743981563646246,0.5658991924481751,0.9090909090909091,,,3,0.37068965517241376,0.1,0.66,0.05,1,1,0.027068965517241375,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.2706896551724137,-3
0.5242386021499599,0.0008592111888578702,14.24842554816837,-2.325773838765886,0.6887914673258673,0.9090909090909091,,,3,0.4358620689655172,0.1,0.66,0.05,1,1,0.03358620689655172,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.3358620689655172,-3
0.5243984322925034,0.0008753676994936836,14.703048188678702,-2.985078879379044,0.8026091546675058,0.9090909090909091,,,3,0.5010344827586206,0.1,0.6599999999999999,0.05,1,1,0.04010344827586207,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.40103448275862064,-3
0.5244208193140244,0.0008592766937362255,15.264624498328349,-3.653569726606762,0.905436610131385,0.9090909090909091,,,3,0.5662068965517241,0.1,0.6599999999999999,0.05,1,1,0.04662068965517241,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.4662068965517241,-3
0.5244045869599361,0.0008317703620352853,15.944096202201825,-4.331280096148379,0.9959342316903225,0.9090909090909091,,,3,0.6313793103448275,0.1,0.66,0.05,1,1,0.053137931034482756,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.5313793103448275,-3
0.5243777578944298,0.0007989950740544613,16.750529431568566,-5.017583099315566,1.073229797220669,0.9090909090909091,,,3,0.696551724137931,0.1,0.66,0.05,1,1,0.0596551724137931,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.596551724137931,-3
0.5243485672932069,0.0007631041427871453,17.69364003588532,-5.711564091319743,1.1368707962248852,0.9090909090909092,,,3,0.7617241379310344,0.1,0.6600000000000001,0.05,1,1,0.06617241379310344,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.6617241379310345,-3
0.5243195928159993,0.0007251543800591165,18.7845692353856,-6.4122333588018146,1.186788053118319,0.9090909090909091,,,3,0.8268965517241379,0.1,0.6599999999999999,0.05,1,1,0.0726896551724138,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.7268965517241379,-3
0.5242917202857242,0.0006858818849241188,20.0361960514615,-7.118628549253307,1.2232542912262543,0.9090909090909091,,,3,0.8920689655172412,0.1,0.6599999999999998,0.05,1,1,0.07920689655172414,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.7920689655172413,-3
