efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.7232361301804726,5.342176739593579e-06,3771.565042118266,-11.85891909542078,0.0101590671728193,0.7026428245627392,0.0002428833987867,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0500244863929216,-7.496102186509212,1.5150301485922997,1.2320952912056782,1.951698368968233,0.423198195501831,1.9802865550793047,0.0500244863929216,0.0500244863929216,0.9,0.3808783759516479,0.170925619530847
0.7200162890925722,3.220736859894515e-07,734592.4229088743,-12.502008482972348,0.0006245370459035,0.6470209060386274,7.086394736806392e-07,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0507468201856341,-7.718347452291928,0.6845533564166392,0.183203605260477,1.9294047551193807,0.545545114024955,0.9124540907440872,0.0507468201856341,0.0507468201856341,0.9,0.4909906026224594,0.1455210097356882
0.7226181907649292,0.0001124142032787,4621.935965853655,-10.75197983543034,0.1467344382735158,0.8022073109143509,0.0001103866773295,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0525405799404338,-5.842729738214684,1.0060913907089268,0.1340860342967661,1.9657844721756992,0.2465605665700131,0.8963633406474896,0.0525405799404338,0.0525405799404338,0.9,0.2219045099130118,0.2756894398868469
0.7235085187316026,0.0003199322301471,1686.3322096406837,-9.250137406552602,0.3170338818469124,0.8243293787149678,0.0003043368212483,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0553313824512924,-7.351018523779233,1.9967045497862823,0.1600853932961318,1.9997899142400355,0.2131073158630861,0.8386176436016667,0.0553313824512924,0.0553313824512924,0.9,0.1917965842767775,0.3265045896170165
0.7209854005340322,7.287545619570026e-08,1007958.8100460342,-11.869770350952953,0.0001566137278285,0.6139136263560385,5.636291172887336e-07,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0503572455751669,-7.602907016726881,0.80835134546301,0.3505524667473333,1.9327652684182697,0.6288936375881177,0.86626373970981,0.0503572455751669,0.0503572455751669,0.9,0.566004273829306,0.1318182914612355
0.7235447087075163,9.770953934751618e-07,27872.055018851348,-14.45846299956511,0.0016372199535856,0.6517905354352309,3.126980240068539e-05,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0520919138479545,-1.7438966263674605,0.784353607129917,1.022405225222559,1.9982568548843471,0.534235226862037,1.494968785822664,0.0520919138479545,0.0520919138479545,0.9,0.4808117041758332,0.1584593890274817
0.7219344836549854,0.000126081544405,194.39251794012017,-9.587263651074323,0.1737811750330831,0.7678880872929309,0.0044087240952441,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.052452472070565,-1.344546001064879,1.928112133674001,1.1351918778712993,1.9506276103245288,0.3022731001405988,1.539052649333,0.052452472070565,0.052452472070565,0.9,0.2720457901265389,0.2594658260958569
0.7219059291088286,3.7114396866350173e-08,841593.9793107013,-9.06724782417868,7.10226123675265e-05,0.5649149072796371,8.755335261786507e-07,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0532515102533652,-1.5898525997880029,1.6360850408339764,0.7986335378269515,1.9713987181572428,0.7701781049034925,1.217793172078225,0.0532515102533652,0.0532515102533652,0.9,0.6931602944131432,0.1279581523970981
0.7234755299591359,3.5912739481097286e-06,10596.49427789419,-10.018509040456786,0.0062636776449545,0.6911110124064893,6.233233180978012e-05,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0510785318625794,-2.83326245223188,1.3250169961403384,0.6105543160917568,1.954353356839782,0.4469455442736199,0.8928428114053194,0.0510785318625794,0.0510785318625794,0.9,0.4022509898462579,0.1723125669380754
0.7224129775144632,6.951966019136872e-06,2277.149187630093,-9.98302818314246,0.0122931134059798,0.751123535084099,0.0004386384694918,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2,0.0501061851543918,-3.970841449695315,1.901376876073977,1.9219973707739555,1.9303683003259136,0.3313389253447311,0.1976315973917947,0.0501061851543918,0.0501061851543918,0.9,0.298205032810258,0.209300427080883
