efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.7902919827871808,0.038906543857147986,121.12956453879332,1.274893817919731,0.022088514127070028,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,7.816326530612244,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7913791580060763,0.03894625554093844,133.11331638502003,1.2722080438335903,0.021930756149157484,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,8.222448979591837,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7923146188639707,0.03898054888146763,145.73734415255913,1.2698851286506865,0.0217944812999753,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,8.628571428571428,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7931252636740169,0.03901036196311061,158.99803669357397,1.2678627974509586,0.021675967315855627,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.03469387755102,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7938323091475243,0.03903643869438566,172.89241192538978,1.2660915379790085,0.021572262634542275,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.440816326530612,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7944526607919675,0.039059375008537255,187.4179991980537,1.2645315887680744,0.021481002952434346,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.846938775510203,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7949999190152016,0.039079652757226864,202.57274400976442,1.2631507318267354,0.02140027667020201,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,10.253061224489795,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7954851269263781,0.03909766489831477,218.35493162132832,1.2619226518157556,0.021328524912523603,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,10.659183673469387,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7959173160795971,0.03911373443833612,234.76312358389262,1.2608256716062183,0.02126446634697593,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.065306122448979,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7963039357556679,0.03912812883566636,251.79610896546882,1.259841819349862,0.021207040025721623,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.47142857142857,0.8,0.2,0.2,1,False,False,False,0.9,-1
