efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.4500454786238052,-0.0001223555346304,4544.806960821084,1.8420400152570493,0.0036169336330162,0.4988641552898221,0.0001389031429735,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1274388137492476,-5.674540576148361,0.876025277847743,0.502117256122496,1.9172863966855065,1.0045537234861783,0.969673737642188,0.1274388137492476,0.1274388137492476,0.9,0.9040983511375604,0.2601151208177892
0.431086265427313,0.0017444108174213,39.88412908233633,4.653909975983066,0.0148249762263268,0.8933107118217,0.0250805527257315,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1003436152060866,-7.175267814644876,1.5111626279764054,1.7939483940077543,0.6556218423844407,0.1194313319726481,0.1673101644542264,0.1003436152060866,0.1003436152060866,0.9,0.1074881987753832,1.0652567310658845
0.6608163322085733,4.848492549090186e-05,2169.6856770903646,6.0070345731919925,0.0478337191401479,0.4558371443556482,0.0002676977117645,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0562728799333516,-0.0676073283499469,1.948053856249215,0.343666658471472,1.4790221362511375,1.1937659367657654,1.900611402727308,0.0562728799333516,0.0562728799333516,0.9,1.0743893430891889,0.3415707813000677
0.5121943585941063,3.1169445995304814e-05,1869.5292187207813,5.981307192353168,0.006404297674679,0.7103275210560102,0.0004321093890653,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0660831470763996,-14.24766875051441,0.6528334303263624,0.6048291902124953,0.8157369971906877,0.4078012893451569,1.5240867509133584,0.0660831470763996,0.0660831470763996,0.9,0.3670211604106412,0.230755085964923
0.4666152263917616,3.883848618516504e-05,1230.2913535472348,4.068445041248968,0.0057820194683815,0.5702837667749832,0.0008128152329417,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1119013881608671,-14.681799579467034,1.6757996063593483,1.4226255168291682,0.873817876948852,0.7535130022288886,0.6389507749547749,0.1119013881608671,0.1119013881608671,0.9,0.6781617020059998,0.2630685711485976
0.4040468036149581,-0.0001124460097127,4889.468562091899,1.962499862279272,0.002510623557899,0.4685212575063703,0.0001455579590784,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1245399359578317,-0.7438222467926323,0.7288925862208023,0.6226662273790439,1.5384977890563811,1.1343748740928865,0.3496160586568381,0.1245399359578317,0.1245399359578317,0.9,1.0209373866835978,0.2749025038161792
0.6549918506502177,0.0003824749612063,1041.354426082622,5.30684740915753,0.0531551455109875,0.8226605725358496,0.000498782321029,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0584120217512195,-6.569105322630202,1.0164124272593489,0.1650898349239303,1.4526678893090452,0.2155681618696056,1.2044305162564042,0.0584120217512195,0.0584120217512195,0.9,0.194011345682645,0.3435508433415125
0.4066637160149284,5.981945163559491e-05,791.6565108324355,6.3973701222019255,0.0092339662096637,0.6430817908771713,0.0012631728522487,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0827211169011667,-1.0986675364147267,1.8455111650491736,1.82251208654428,0.545152197948024,0.5550121527092033,0.4360160270521125,0.0827211169011667,0.0827211169011667,0.9,0.499510937438283,0.2681404983671954
0.4773770794601886,0.0016819318393505,102.52708115808616,2.9133550451590864,0.0266880615320039,0.7268415134517293,0.0086404685550187,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1433001920863191,-12.824279176293116,1.9025413170872163,1.1338040913123135,1.0033499063467926,0.3758157473024022,0.235822432090575,0.1433001920863191,0.1433001920863191,0.9,0.338234172572162,0.5406806375050555
0.6064386548820129,0.0007898074258297,110.06928491658634,6.295340007569091,0.0840791188521294,0.874738375298544,0.0053836196416173,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0571549967250333,-18.431908920724585,1.6261361587711027,0.3729952126090762,1.1522871742026175,0.1431989589558189,0.8792424602104058,0.0571549967250333,0.0571549967250333,0.9,0.128879063060237,0.4663841908055151
0.6096738600413356,0.0009376318824334,1279.4960846121282,2.867635136668018,0.0355140939469338,0.629543874786642,0.0004151721091877,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1132355108651705,-2.453826572648534,1.5415526159424218,0.2337685855757005,1.7654430733048228,0.5884516394332471,1.7740364048250712,0.1132355108651705,0.1132355108651705,0.9,0.5296064754899223,0.33167514041987
