efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.7479612389368908,2.1511799527942264e-16,6.402769429771186,54.60146294849868,12.679808180893467,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.5408163265306123,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7553058676654187,-1.7886638817912633e-16,6.445279256394994,53.44338107272865,12.679808180893428,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.5714285714285714,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.762366928325322,3.318509031007223e-17,6.490673353348845,52.329257654231654,12.679808180893456,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.6020408163265305,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7691568118450137,9.825654189680609e-18,6.538898134866797,51.25719506641584,12.679808180893447,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.6326530612244898,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7756874011012449,-1.75986989946994e-16,6.589902437806189,50.22537281294246,12.679808180893435,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.663265306122449,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7819700787759079,1.8184632853117588e-16,6.643637448028801,49.23204637174051,12.679808180893465,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.693877551020408,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7880157376904441,-1.78213246528132e-16,6.700056619250037,48.27554565687523,12.679808180893437,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.7244897959183674,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7938347930619953,1.0662344588843305e-16,6.759115586815416,47.354273183680306,12.679808180893467,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.7551020408163265,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.7994371962138634,2.965327092166102e-17,6.82077207841282,46.46670200893953,12.679808180893456,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.7857142857142856,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.804832449348695,1.131362047063864e-16,6.884985823343143,45.611373506275676,12.67980818089346,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.816326530612245,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
