efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.2378989465479748,2.3329667469199814e-05,8.822384961028634,7.818556136715744,6.380537943628359,0.5010406921040024,,3,1,0.1,530131.8466990698,0.026451419282878755,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.026451419282878755,0.026451419282878755,1,False,False,False,True,1e-07,0.9,-0.02656176273339098
0.23766966081691077,5.05996642577821e-05,8.819350224587218,7.024816825326531,5.724773463905301,0.5010406921040024,,3,1,0.1,590639.7474479738,0.029470517025518096,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.029470517025518096,0.029470517025518096,1,False,False,False,True,1e-07,0.9,-0.029593454796916992
0.23724348139968476,0.00010134132795642141,8.81370807625104,6.317207328389843,5.134773025551821,0.5010406921040024,,3,1,0.1,658053.8655182146,0.03283420690826654,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.03283420690826654,0.03283420690826654,1,False,False,False,True,1e-07,0.9,-0.03297117648431631
0.23650930352746763,0.0001889196712278051,8.803980612153016,5.688623068574564,4.603278897228312,0.5010406921040024,,3,1,0.1,733162.460960489,0.03658181980185008,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.03658181980185008,0.03658181980185008,1,False,False,False,True,1e-07,0.9,-0.03673442273705686
0.2353292062760099,0.00033013295074752825,8.788322085970812,5.132551809884305,4.123793592679796,0.5010406921040024,,3,1,0.1,816843.7615024893,0.04075717570257835,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.04075717570257835,0.04075717570257835,1,False,False,False,True,1e-07,0.9,-0.04092719634880758
0.23354905541698381,0.0005441910685445509,8.764646360305866,4.642669966586223,3.6905876131598663,0.5010406921040024,,3,1,0.1,910076.2302131369,0.045409096109724746,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.045409096109724746,0.045409096109724746,1,False,False,False,True,1e-07,0.9,-0.04559852248022697
0.23101627532093455,0.0008509377645437402,8.730844180109294,4.212499326185861,3.2987020265450258,0.5010406921040024,,3,1,0.1,1013950.0169136256,0.05059197488435822,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.05059197488435822,0.05059197488435822,1,False,False,False,True,1e-07,0.9,-0.05080302189916175
0.22760231276223394,0.0012685478196430777,8.685061241775653,3.8352128775481766,2.9439263514464584,0.5010406921040024,,3,1,0.1,1129679.6942493417,0.056366414264550524,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.056366414264550524,0.056366414264550524,1,False,False,False,True,1e-07,0.9,-0.05660154964902412
0.2232252829684668,0.001811103862425239,8.625985369415659,3.50365093045988,2.6227395183931255,0.5010406921040024,,3,1,0.1,1258618.4639040076,0.06279993347374203,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.06279993347374203,0.06279993347374203,1,False,False,False,True,1e-07,0.9,-0.06306190661315372
0.21786738820798088,0.00248653024076246,8.553082253571976,3.2105520709761994,2.332212630182285,0.5010406921040024,,3,1,0.1,1402273.9738430681,0.06996775820786501,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.06996775820786501,0.06996775820786501,1,False,False,False,True,1e-07,0.9,-0.07025963229532685
0.21158254712290328,0.0032952990421479655,8.466730430168182,2.948936232075187,2.0698832933275915,0.5010406921040024,,3,1,0.1,1562325.959382379,0.0779537002325196,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.0779537002325196,0.0779537002325196,1,False,False,False,True,1e-07,0.9,-0.0782788880862171
