efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_C_independent_flag,e_l,TV
0.44880348032306944,-0.027406291146895263,2.682205673320509,0.5094687666183122,0.0489100019000783,0.09090909090909087,0.37008398367835166,0.04723467580929169,3,0.11,0.1,0.08270676691729323,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.009999999999999995,-3
0.4453478758073432,-0.0182529370121152,5.7314051510987625,0.1595376676300079,0.16269611840893716,0.4291338582677165,0.1735680154378666,0.029151928242227676,3,0.17517241379310344,0.1,0.1338956246705324,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.07517241379310344,-3
0.4632005134258785,-0.007147927066343823,8.91764455677269,-0.2245601662168952,0.2700433057404867,0.5839311334289813,0.11176464517379787,0.01583760727735487,3,0.2403448275862069,0.1,0.1868131868131868,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.1403448275862069,-3
0.48070314788330637,-0.0011626049971305058,11.143827327764512,-0.645741109044659,0.35717940740803744,0.6726862302483069,0.08951566908572489,0.00901248584053643,3,0.3055172413793103,0.1,0.24154852780806974,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.2055172413793103,-3
0.4908618917371102,0.001434854647155474,12.815279205081664,-1.0759581760662802,0.42947196590967873,0.7302325581395347,0.0778764709637791,0.005797364032007105,3,0.37068965517241376,0.1,0.29819694868238544,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.2706896551724137,-3
0.4959263920591449,0.0024151427718716936,14.327426103247765,-1.5028019131190005,0.48875241472424097,0.7705696202531644,0.06967942660620945,0.004253640374553265,3,0.4358620689655172,0.1,0.3568605307735741,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.3358620689655172,-3
0.4983355255588226,0.0026865062178305747,15.871369813559003,-1.9239361135661126,0.5354596414660494,0.800412938747419,0.06291707920529221,0.0034470110017117096,3,0.5010344827586206,0.1,0.4176487496407012,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.40103448275862064,-3
0.49946760483865055,0.002659314060904006,17.54299229990289,-2.339920917130469,0.5701182077494042,0.8233861144945188,0.05693414880965527,0.002963828525831109,3,0.5662068965517241,0.1,0.48067915690866503,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.4662068965517241,-3
0.5000022016735133,0.002512394701368264,19.401158082826882,-2.7517285198400443,0.5935787252379306,0.841616602949208,0.05149085364894174,0.002626037799679111,3,0.6313793103448275,0.1,0.5460781389800178,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.5313793103448275,-3
0.5002601997640738,0.002322765683093134,21.490888518698114,-3.1601567291404646,0.6069304728862126,0.8564356435643564,0.04649157041219975,0.002357917437165313,3,0.696551724137931,0.1,0.613981762917933,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.596551724137931,-3
