A,B,EV
(8.127640682964318e-17+5.757514041349876e-17j),(7.543496793841188e-15+2.3080950829427934e-15j),(-2.0623614410557427+0.6159414282841081j)
(2.2402115894856564e-17-2.0142007876767622e-16j),(-2.925274752559651e-15+4.058299374260642e-15j),(-2.062361441055738-0.6159414282841156j)
(3.52039173061977e-17-4.527815520278449e-16j),(2.062128400536895e-15+7.417768412211758e-16j),(-2.0606606309961677-1.2799890838814942j)
(-5.078802499478725e-17+1.8194006320062183e-16j),(2.8947443996727795e-15+6.56759705431128e-16j),(-2.0606606309961575+1.279989083881484j)
(-1.2038326607718042e-16-7.635932548040256e-17j),(1.1871341757484139e-14-2.2288086730033594e-15j),(-2.0588531821013225-0.2706073080833735j)
(-1.0335567531957049e-16-7.180297862606017e-17j),(-1.987028822035073e-15-1.0272727837490229e-14j),(-2.058853182101314+0.2706073080833653j)
(-4.44924728762659e-17-3.295222218262665e-17j),(-1.5520507600937341e-15-4.386224673493244e-16j),(-2.052151010611742-1.7235032664436216j)
(-1.7012721512908664e-17-4.410462848670652e-17j),(-2.1106575140768086e-15-9.671342964447337e-16j),(-2.052151010611728+1.7235032664436327j)
(2.2953551587050193e-17-8.066330008733921e-17j),(-3.3178106945785207e-15-1.0230542488341053e-15j),(-2.0521510106117264+1.1564967335563814j)
(6.145097846073717e-17+6.261425590105421e-17j),(5.608101212939023e-16+1.1532407728591702e-15j),(-2.0521510106117185-1.1564967335563745j)
(9.094487078090411e-17-9.375377629694025e-17j),(-3.157962053624853e-15+8.993351284227576e-16j),(-2.0335975866160867+0.7732765282617425j)
(2.0694247265162312e-16+1.0403219571613511e-16j),(-3.1539534683184744e-15+5.333483911375611e-15j),(-2.033597586616081-0.7732765282617433j)
(-1.655460245727813e-17-6.021946114985632e-17j),(-9.662794878118357e-15-1.470702543034754e-14j),(-2.021464049660868+0.5208916797239566j)
(2.992492653656541e-17+4.446950029860152e-17j),(-9.027482040269156e-15+9.579837845645572e-15j),(-2.0214640496608616-0.5208916797239569j)
(6.798992755544251e-17-6.941987634041754e-17j),(-1.241811471477124e-15-3.4686519480950813e-15j),(-2.0183577800724275+1.3730615002917885j)
(-2.092498319912135e-17+8.189117903233898e-17j),(1.863145182577158e-15-1.883368810054922e-15j),(-2.0183577800724155-1.373061500291766j)
(-4.8102445374746923e-17+1.5374196217379727e-16j),(-1.2307308337135884e-15-7.330876273258838e-16j),(-2.017314742564976-0.9967328846805477j)
(-3.5929835584388446e-17-3.161199518891497e-17j),(4.863918550216404e-16-3.908496433239866e-15j),(-2.0173147425649667+0.9967328846805422j)
(-9.126225290146588e-18-1.332189706022264e-16j),(3.693759337050897e-16-1.1285255833764858e-15j),(-2.0162687703565743+2.43582315595162j)
(-8.812518813518249e-17-1.7743411765639764e-16j),(-5.2977512025089395e-17-8.046028181446098e-16j),(-2.0162687703565707-2.435823155951622j)
(-1.2284975632813925e-16-1.9221822272853243e-16j),(-6.121580885674242e-16-2.2932177367082505e-15j),(-2.0156067727270126+0.8961443300907965j)
(2.4586916440554368e-17+6.522897941599085e-17j),(5.915422086016069e-16+1.623157289399303e-15j),(-2.0156067727269966-0.8961443300907934j)
(7.887852758683251e-18+7.57939320278379e-17j),(-3.5806453000035293e-16+5.348305849337076e-16j),(-2.014423383738989+2.335259642098173j)
(-2.991392381005316e-16-5.3326347704343004e-17j),(-3.9174255351912883e-16+2.22998915672322e-16j),(-2.0144233837389813-2.335259642098188j)
(-9.257661035189368e-17+1.69288111566342e-17j),(5.449583645991563e-15-4.5352332841145434e-15j),(-2.005595698815718+0.26009163390785506j)
(-3.327020710785677e-17-1.6087283659498785e-17j),(6.229186082792627e-17+1.5801780383807318e-14j),(-2.0055956988157124-0.26009163390785456j)
(-0.0005107022063546654+0.00021188870124943024j),(0.2594264302543276+0.08391128835716387j),(-2.000964273213941+0.5626457986615029j)
(-0.0005107022063544921-0.00021188870124953427j),(0.25942643025432155-0.0839112883571437j),(-2.0009642732139348-0.5626457986615039j)
(-2.915488292365765e-17+2.875881979237153e-17j),(-6.429411761409855e-16+1.1178959172031635e-15j),(-1.9756187929398028-1.608634401173574j)
(-1.6287008814827996e-17-5.514056310807831e-17j),(-2.0693249591856626e-15-2.2025364174598004e-15j),(-1.975618792939798+1.608634401173571j)
(8.274985885113003e-18-2.6662698931146567e-17j),(5.042624790711008e-15-5.185913447665334e-15j),(-1.966852435305947+0.40672134663905674j)
(1.157316736071744e-17+8.084511534914465e-17j),(-5.843503441140798e-17+2.5228596143753304e-15j),(-1.966852435305927-0.4067213466390476j)
(5.58110839640635e-17-5.6871767770628905e-18j),(-5.53027189604185e-15-9.000673240996738e-16j),(-1.9663317468720896+0.3136229930205462j)
(-1.1969588964502152e-17+5.427431192539978e-17j),(-1.6442323047708792e-15-8.89081830569619e-16j),(-1.966331746872074-0.3136229930205404j)
(-1.1273427149102235e-16+1.9356110989959582e-17j),(1.0797483345117707e-14+4.703562280739416e-16j),(-1.9652576460823434-0.6291108279401912j)
(-7.03092056996948e-17-5.676479473632238e-17j),(8.282679117597083e-15-1.1217444605234013e-15j),(-1.965257646082325+0.6291108279401886j)
(-1.1569032842874956e-16+1.714027024504165e-16j),(4.3345064743151174e-16+2.5854402832535136e-16j),(-1.9639777350052867-1.764760948976936j)
(-8.342001120877634e-17+4.2000715643961485e-17j),(4.984404243765421e-16-7.400223323587405e-16j),(-1.9639777350052778+1.7647609489769343j)
(-1.198208933208992e-16+3.6549681426631305e-17j),(3.9508349398625666e-16+8.086795504573928e-17j),(-1.9623979269913698-1.8564968162926432j)
(1.5025487176344285e-16+1.74511642948085e-18j),(-2.2192305399095128e-16-1.5353358324543537e-16j),(-1.9623979269913583+1.8564968162926512j)
(-2.0189375979129894e-17-3.253466115580952e-17j),(1.1033177305460152e-15-2.877229854955651e-17j),(-1.9594881222869323+0.134797345139374j)
(-2.425734837834826e-17+1.442472407192019e-17j),(1.276163832349335e-14-6.837053463156168e-15j),(-1.9594881222869305-0.13479734513937114j)
(-5.889339086038538e-17-9.386929079882501e-17j),(-2.0866752988276125e-15+2.0116571180198264e-15j),(-1.9587705978889307-0.7000268454774411j)
(2.934132624726253e-18-7.586439398896686e-17j),(-5.875331082985917e-15+1.782470068815048e-15j),(-1.9587705978889194+0.7000268454774463j)
(4.3081218028197576e-17+7.13117158767377e-17j),(1.2680699275336494e-15+7.046178887741137e-15j),(-1.9586407948013909-0.991891940840422j)
(-7.819189286013514e-18+3.534604722949572e-17j),(2.7111036817772057e-15-3.8138466777991994e-16j),(-1.9586407948013902+0.9918919408404353j)
(9.761817187949476e-17+1.9061509826142654e-16j),(2.801270684625555e-15-8.574138695698996e-15j),(-1.9559870795476006-1.1911949638981338j)
(-8.605723563753993e-17+3.48160552666836e-19j),(4.167548274868109e-15+3.021005280043041e-14j),(-1.9559870795475627+1.1911949638981234j)
(-2.6375834463981607e-17+2.996663379301585e-17j),(1.1086844844446839e-14+1.2175320723185214e-14j),(-1.9505307058777266-0.36034802843682207j)
(-1.6393239363183778e-17+1.5152600935293747e-17j),(-2.457649900340747e-16-5.856054405100945e-15j),(-1.9505307058777255+0.3603480284368199j)
(-2.069238972675137e-17-1.0103256756819828e-16j),(-6.6053309006754206e-15-1.0425206051228545e-14j),(-1.9423440316026883+0.29492143362871825j)
(-1.1881829909634099e-16+1.0955602137041641e-16j),(-2.727065692773707e-15+7.668801744462839e-15j),(-1.9423440316026863-0.2949214336287119j)
(2.0891863007178094e-16-2.152531573830469e-16j),(1.1851802364271878e-15+1.998124722710203e-15j),(-1.9406645896533512-0.8193077307413758j)
(-8.276851942146311e-17+2.7481209149364693e-16j),(-1.1505175270982174e-15+3.905646024167e-16j),(-1.9406645896533172+0.8193077307413678j)
(-1.3454751492777723e-17+1.7581670635079583e-16j),(8.069815935700382e-16+1.510967061358524e-15j),(-1.9251317613239833+1.4802303587563332j)
(9.110851506259367e-17+5.9638255981702195e-18j),(2.963257367115904e-15-5.815036543688263e-16j),(-1.925131761323972-1.480230358756325j)
(-0.00022886809209539353+3.926543672171811e-05j),(0.03823440201706818-0.012235140146107423j),(-1.920196759771611+0.9840005972725395j)
(-0.00022886809209547493-3.926543672172482e-05j),(0.03823440201706605+0.012235140146109661j),(-1.9201967597715932-0.984000597272528j)
(-1.118381326240486e-17+4.210265993226925e-17j),(-1.1292833216588568e-15-7.635169934715941e-15j),(-1.9166952801273438-0.18929514860197783j)
(-1.120238052518757e-16-4.7237285662849787e-17j),(-5.670026830960605e-15-1.524161195410024e-14j),(-1.9166952801273358+0.18929514860197466j)
(-9.087963244134332e-17-7.888132649512605e-18j),(-8.014242770706132e-15-3.163075561582917e-14j),(-1.9145984302807357+1.2521644749943353j)
(8.522541269771904e-17+1.7112715561020386e-16j),(-1.2269464837555236e-16+7.273269563088644e-15j),(-1.9145984302807297-1.252164474994321j)
(-8.879672752058958e-17-1.2919362153630696e-16j),(-3.3013852673616514e-15+1.6176798273083947e-15j),(-1.910478392891076-0.7393537302321836j)
(-6.300705303483229e-17-5.96516151181717e-18j),(-1.0851871673473332e-15-3.699635272920055e-15j),(-1.9104783928910631+0.7393537302321713j)
(-3.653449277514646e-17+8.681890385737517e-18j),(-1.1465789224962712e-15+5.815756145203162e-16j),(-1.9043843591487526-1.4120573211626315j)
(-9.668770661588152e-17-5.594711650066623e-18j),(-5.625621820904803e-16+2.0411532764941915e-15j),(-1.9043843591487386+1.4679426788373593j)
(-7.344606902320289e-17+1.0779450051398886e-16j),(4.8522870249504784e-17+1.0285626241926687e-16j),(-1.9043843591487384-1.467942678837357j)
(3.2630746108395536e-17-6.341287925952459e-18j),(1.0883450630231837e-15-2.276857928456257e-15j),(-1.9043843591487213+1.412057321162619j)
(-1.0852474539086526e-17-6.256042241741993e-17j),(-1.890968899525636e-15+1.222750206369296e-15j),(-1.8999335875285388+0.5726806636483759j)
(2.95532817475271e-17+5.747953523312798e-17j),(1.8778447424475318e-15-2.5724681638751006e-16j),(-1.8999335875285372-0.5726806636483753j)
(-3.869266507736325e-17+6.512929445729603e-17j),(2.1452090160971758e-16-3.833687301323004e-16j),(-1.8978174802384125+0.47916377375190883j)
(-3.432065073399987e-18-5.328308256298109e-18j),(1.293982809482866e-16+2.1829995788020242e-15j),(-1.8978174802383925-0.4791637737519054j)
(-7.953212122276147e-17-1.4720775874683164e-17j),(6.2727181044805385e-15-1.6070745133644084e-15j),(-1.8941272037824204+0.027044063669722767j)
(-8.625801102940521e-18-1.3214298004017784e-16j),(-1.6227297847901402e-15-1.228584981233107e-15j),(-1.894127203782419-0.02704406366972513j)
(1.8840912667196064e-16+1.461706314795085e-16j),(6.554446291583823e-16-3.67152239213949e-16j),(-1.8939685779692872-2.0203892339947016j)
(1.2423193302423085e-16+5.4732247227148587e-17j),(-1.1700712331474723e-16-1.1225458838286651e-16j),(-1.8939685779692756+2.0203892339947154j)
(1.4180705757972058e-17+2.744384579777928e-17j),(6.926797652903804e-16+2.9780883907138614e-16j),(-1.8933741390457515+1.9272264625830324j)
(-2.1424251645902403e-17-1.0933884464771958e-17j),(2.4069396889441247e-16-3.400266181833387e-16j),(-1.8933741390457364-1.9272264625830198j)
(4.573498845383851e-18+1.2709854556577683e-16j),(1.2596593988080951e-14-2.3457973474494875e-14j),(-1.8921009093072705+0.11094561517913676j)
(8.438263734358454e-17-1.5762954172644918e-16j),(6.375458034465395e-15+3.045492403182959e-14j),(-1.8921009093072643-0.11094561517913967j)
(8.552580623704248e-17-1.5333031944949234e-16j),(2.1291899037942176e-15-3.0374868301702777e-14j),(-1.8917302183586509-0.020563217729231777j)
(-1.5736892728838136e-17+1.9040528709890661e-16j),(1.2205287089722643e-14+3.618669349896842e-14j),(-1.891730218358649+0.020563217729236947j)
(1.1476893080820075e-17+5.8185589073792e-17j),(-5.123763835081991e-15+6.596271577747533e-15j),(-1.8854043308539885+0.43343947562426527j)
(-9.07366784601609e-17+1.4145707584888488e-16j),(3.374655931412335e-15-2.0118424628853356e-15j),(-1.8854043308539823-0.43343947562426394j)
(-0.0003665850021555184+2.2793692768154596e-16j),(0.05779408797336738+1.239123252350305e-16j),(-1.8659621844092127+1.7964877543211266e-15j)
(-3.660899731346653e-17-2.0139672509388816e-17j),(6.012474750355024e-16+4.360666016616508e-15j),(-1.8388532292538522-0.07121799501688068j)
(-4.890704296623637e-18+4.2674167571231906e-18j),(-2.4262481326433366e-14-3.0045738306260914e-14j),(-1.8388532292538504+0.07121799501688264j)
(-7.201624774231199e-18+6.151009093768148e-17j),(-6.200592620361472e-15+8.328131857977559e-15j),(-1.8333997138903126+0.08009706476177564j)
(-9.219024518032133e-17-3.414352376870205e-17j),(-3.300275848747943e-15+8.561331211487298e-15j),(-1.8333997138903118-0.08009706476177249j)
(8.315649285002306e-17+2.383528609154038e-16j),(-1.5004137072823026e-15-2.133722715753004e-15j),(-1.8205239738149699-1.039600635517633j)
(2.714561698509293e-17-1.8029747931868903e-17j),(-2.653727902873497e-15-5.251000755534827e-15j),(-1.820523973814968+1.0396006355176166j)
(6.82045560426321e-17+1.760883201398431e-17j),(-1.6475978127902782e-16+8.080772189346455e-16j),(-1.813549764676488+0.9242699873011556j)
(5.386662535901447e-17+4.065523451879653e-18j),(3.0447147754774317e-15-8.240984380349804e-16j),(-1.8135497646764842-0.9242699873011534j)
(1.5968756440792467e-16-8.380351370880553e-17j),(-4.475517639963493e-15-2.4499593823211847e-15j),(-1.8115545357748764-0.5170487134032163j)
(3.6854607295311296e-17+4.4540765671110075e-17j),(1.5462368404011482e-15-3.448311166382139e-15j),(-1.8115545357748672+0.5170487134032217j)
(-2.801488003817699e-17-9.819108162468352e-17j),(-9.172532460189879e-15+3.4321138621149824e-15j),(-1.7996912515151757+1.007529286629818j)
(1.4652386835062012e-16-1.4844427466726567e-16j),(-6.323129599044917e-16-8.260601825943313e-15j),(-1.7996912515151735-1.0075292866298151j)
(-0.0005643579723544295-4.0244625463598896e-16j),(0.8117132205607522-8.739625824374748e-14j),(-1.7541950508693043-5.468927166861776e-16j)
(-7.490022817967457e-17-1.7933395575788761e-16j),(-6.822040452427555e-16-2.594898694647664e-15j),(-1.7515428433189197-0.915039259375838j)
(1.6794710749447992e-16-1.2209470226193415e-16j),(4.875281077926463e-15-3.641689380675173e-15j),(-1.751542843318914+0.9150392593758305j)
(-9.981790611727427e-17+3.921666421649434e-17j),(-6.541239541251004e-15-2.5957650848715238e-14j),(-1.7375791003684742-0.21498369544123822j)
(4.069450841933356e-17-1.30004474691929e-16j),(-3.6690758986690864e-14-3.466787099955946e-14j),(-1.7375791003684706+0.21498369544125714j)
(-2.905208199481423e-17+5.827337166541802e-17j),(2.160652808989432e-15-8.874943670356037e-16j),(-1.7351467736342459-0.992407002258504j)
(2.7776587097596104e-16-8.92209944403879e-17j),(-7.011897143537262e-16+7.491982883138719e-16j),(-1.7351467736342367+0.9924070022584942j)
(1.276230080823829e-16+9.722422508689349e-17j),(-3.1451890421429313e-14-1.8073777363279677e-14j),(-1.731927716728158+0.4244975399250835j)
(1.1860329703509852e-16+1.7571509481703515e-16j),(2.2590048604000704e-14-5.7195148762812904e-15j),(-1.7319277167281517-0.42449753992508343j)
(3.7102554318897e-07+1.8902245351175157e-16j),(5.164757510556228e-13-1.8369145333751365e-13j),(-1.7286286415616678-1.0693073045744927e-15j)
(1.8891357179660663e-17-5.0114149903608397e-17j),(-1.406502094379469e-15-6.184403192627594e-16j),(-1.728628641561645+1.440000000000015j)
(-4.0837521626121106e-17-3.9286637514197254e-17j),(1.8082374710247146e-16-1.1009148092165253e-15j),(-1.7286286415616439-1.4400000000000035j)
(5.779999797297323e-05+7.43782529902283e-17j),(0.14568230093544132+3.8015157104479627e-13j),(-1.727257906476003-2.0870451707486037e-15j)
(-3.2270822255215825e-17-1.5844806540548286e-16j),(7.86298547155863e-15+2.8396438221260535e-14j),(-1.7108222984350605-0.09935000256231873j)
(5.929883681024067e-17+8.480249805986195e-17j),(3.684284815355935e-14-3.7483068528783556e-15j),(-1.7108222984350503+0.09935000256231825j)
(-6.812063965094568e-17+1.7335426607789468e-17j),(2.806121874501153e-15-3.870549607952629e-17j),(-1.7107230456077098+1.4083127378041778j)
(-3.518296916866842e-17+2.8430996945270096e-17j),(1.225151342632754e-15-1.0821433029946594e-15j),(-1.710723045607705-1.4083127378041749j)
(0.00140718924179535+3.4484884484437055e-16j),(0.45752364951628094+1.0883788660620811e-14j),(-1.6773761459851344-4.4994390158148434e-18j)
(2.3724215302686545e-17+2.2642350828138316e-17j),(-4.3161869043044994e-15+1.8729085555919835e-15j),(-1.6676427232817788-0.09154965896420307j)
(8.976538931019166e-17-1.5290592334992803e-16j),(3.7661930219168153e-16-1.075983441344607e-14j),(-1.6676427232817692+0.09154965896419888j)
(-1.1592824384725853e-16-9.25876508969616e-17j),(2.342461477575644e-16-7.824512030153911e-16j),(-1.6612747127906276+1.2273011215757115j)
(-2.451209939430355e-16+3.314907751338545e-16j),(-2.9140598492819864e-17-3.4212598033149035e-15j),(-1.6612747127906269-1.2273011215757055j)
(-3.4819544303112067e-16-3.4214557277205176e-16j),(-1.7689260420871505e-13+5.941730586952799e-14j),(-1.6583349782151424+0.003990038905229571j)
(1.3812355305706174e-16+3.505120606406553e-16j),(1.6787738748882953e-14+1.090177088425437e-14j),(-1.6583349782151418-0.003990038905229925j)
(6.788225323000215e-17+1.9321487332465376e-18j),(7.258583584886518e-16-4.917126278464722e-16j),(-1.6531483553143407+1.0000000000000053j)
0j,0j,(-1.6531483553143251-2.54j)
0j,0j,(-1.6531483553143251-2.44j)
0j,0j,(-1.6531483553143251-2j)
0j,0j,(-1.6531483553143251-1.9j)
0j,0j,(-1.6531483553143251-0.43999999999999995j)
0j,0j,(-1.6531483553143251-0.33999999999999986j)
0j,0j,(-1.6531483553143251+0.33999999999999986j)
0j,0j,(-1.6531483553143251+0.43999999999999995j)
0j,0j,(-1.6531483553143251+1.9j)
0j,0j,(-1.6531483553143251+2j)
0j,0j,(-1.6531483553143251+2.44j)
0j,0j,(-1.6531483553143251+2.54j)
(2.18249501006124e-17-6.636159618481922e-17j),(-5.951127038628474e-16+1.4860023853273274e-15j),(-1.6531483553143234+1.0999999999999939j)
(-1.6583968262410193e-16+1.1779405389061374e-16j),(3.8738913588620134e-16-3.9054738093877104e-16j),(-1.6531483553143227-1.0999999999999912j)
(1.3909370164420445e-17+1.4561730967019148e-16j),(-5.432154389027962e-16-4.2974233458159215e-16j),(-1.653148355314305-0.9999999999999916j)
(-1.758346770177659e-17+8.95842256539733e-17j),(-1.0495800423204311e-13+3.190516410394471e-14j),(-1.6472947689763775-0.19451521443719416j)
(1.6654231107477237e-16-4.4130566709764595e-17j),(1.3671114793795126e-13-1.4304041743596768e-14j),(-1.647294768976366+0.19451521443718j)
(-5.616670814367751e-17+5.3222306426380525e-17j),(-5.9788633693732544e-15-4.0970828071174464e-16j),(-1.6371089685774456+0.9341045789055211j)
(-9.570570230850684e-18+9.022998243873305e-17j),(-1.5024814438505737e-15-3.962441190151985e-15j),(-1.637108968577417-0.9341045789055071j)
(-6.786665823606024e-17-7.814708604118199e-17j),(-4.346291357683942e-15+5.3678295931070466e-15j),(-1.6308096371413392+0.5267701915397667j)
(-1.6933289892392455e-16+5.3700076528816836e-17j),(1.2325165485937515e-14+7.431982200920352e-15j),(-1.6308096371413232-0.5267701915397575j)
(-6.843535853601766e-17+7.705177268527036e-17j),(1.8204599069938306e-15-1.187909681504811e-15j),(-1.6265457390728228-1.13997776516859j)
(6.671482829399074e-17+1.0123138703318987e-16j),(-1.3749316654091409e-15+8.517629682481181e-16j),(-1.6265457390728166+1.1399777651685838j)
(5.842090762330104e-17+4.44645162025973e-17j),(-2.8205762262225165e-14-2.9643044938487215e-14j),(-1.613542745286089-0.056677965686075485j)
(-9.767063409407542e-17-3.44593921880228e-17j),(-9.816099053247273e-15-1.2558854709142134e-14j),(-1.6135427452860747+0.0566779656860767j)
(-0.0023401259322106092-0.00010572944589165643j),(-0.14851281189331864+0.45592674129740873j),(-1.6033792037990016+0.3402572282703978j)
(-0.002340125932210221+0.00010572944589155061j),(-0.1485128118933328-0.4559267412974002j),(-1.6033792037989958-0.34025722827040267j)
(1.2283462454592836e-16+2.2150644609956928e-16j),(3.623523374886618e-15+4.151221760786978e-17j),(-1.5998858450086266-0.6570175707765632j)
(2.306842227092742e-16-1.4912656027224097e-16j),(3.1180623758661497e-16-6.236515344153231e-15j),(-1.5998858450086177+0.6570175707765573j)
(-7.235231330738253e-17+1.4528864111200014e-17j),(1.268789365147115e-15+8.994060008664639e-15j),(-1.5994716899994141+1.2185840935933372j)
(8.577927041610683e-17+1.241746038829144e-16j),(4.969203340089966e-15-1.8230482547976483e-15j),(-1.599471689999401-1.218584093593318j)
(1.1355038381457524e-16+1.8187769654938038e-16j),(-4.0094217864263373e-16-1.182498565747712e-16j),(-1.5865668094253937-2.707635336533182j)
(3.6301560493191224e-18-1.5345569229983954e-19j),(-1.3094505107859278e-15-1.0346872658497495e-15j),(-1.5865668094253762+0.17236466346684912j)
(-1.4959852073028243e-19+3.9773723786259273e-19j),(4.592095500091069e-18-5.430677224943279e-18j),(-1.5865668094253673+2.7076353365331554j)
(-8.535362950521671e-17-6.608562202996372e-17j),(-4.9459290715420855e-15+3.783162574018515e-15j),(-1.5865668094253618-0.1723646634668523j)
(-1.0214765245687288e-16+2.8786471584898537e-17j),(-7.269596851373435e-15+7.736233625656253e-15j),(-1.5849585693017014-0.27293779723637374j)
(-5.028197835144808e-18+4.67625424194736e-17j),(-2.2864126711917703e-16-6.550966882939423e-17j),(-1.5849585693017-2.6070622027636365j)
(-5.950846210502837e-17-5.876619182444602e-17j),(-1.3816492653901428e-15+9.198209010436538e-15j),(-1.5849585693016992+0.2729377972363694j)
(2.5051807330681585e-17-1.8987453741571204e-17j),(4.012106287179159e-16-3.9309417591512794e-16j),(-1.58495856930169+2.607062202763631j)
(-6.81366466849392e-17+6.017696380022713e-17j),(-4.659025194662984e-16+5.162054426974056e-16j),(-1.583944443277651+2.1656062446278095j)
(2.54487321217851e-16-5.349269670129803e-17j),(-1.705324609650315e-16+2.7039290967606306e-16j),(-1.583944443277648-2.1656062446278126j)
(6.36996872914717e-17-9.215324276469537e-17j),(3.904892966714061e-17-9.598709059772393e-16j),(-1.5820388201072666+2.0651467842709157j)
(5.977782069037823e-17-1.1115904436119658e-16j),(-6.271846483969698e-16-1.403681974558279e-16j),(-1.5820388201072624-2.065146784270899j)
(-1.0613341248136336e-16+1.6162961335718183e-16j),(3.666369264695435e-15-2.3104119371955812e-14j),(-1.575884713674687-0.5831443733770623j)
(-5.816294847202731e-17+1.1018983238598603e-16j),(1.9779772854671504e-15+7.819158551123015e-15j),(-1.575884713674682+0.5831443733770577j)
(-7.732607426709217e-18-1.9235660440914173e-16j),(5.860017449230077e-14-3.7178240536976495e-14j),(-1.5591418874591183+0.2511167241268543j)
(6.249551315088812e-17+3.508862005357581e-16j),(-4.225422152631062e-15-2.076403192044349e-14j),(-1.5591418874591103-0.2511167241268574j)
(1.133658869336033e-16-1.614445283296382e-16j),(-1.5434301938215715e-15-1.7854019418272383e-15j),(-1.5469899222791716-1.2584018083286101j)
(2.6418925492236366e-16+5.1639201875973487e-17j),(-7.232123920472044e-16+1.0369920083483672e-15j),(-1.5469899222791674+1.258401808328616j)
(-1.5857358112787253e-16-1.3689853407889424e-17j),(2.0634776533458372e-16+2.2289484655213534e-15j),(-1.5451700401973776-1.155304055214286j)
(2.6901235385807525e-16-7.472123955650045e-18j),(9.137704450202962e-16-2.8501727775203323e-15j),(-1.5451700401973727+1.1553040552142813j)
(-1.5895086367925304e-18-2.1788627947215205e-18j),(-1.3044736610681945e-17+3.0377332094205587e-17j),(-1.5408823128835134+2.115960796034363j)
(-1.6710137760993495e-17-5.542768584269254e-18j),(9.709235731220418e-16+5.30525662746113e-16j),(-1.5408823128835132+0.7640392039656473j)
(-7.456808908282886e-17-2.0203264042715553e-16j),(9.056143487356257e-16+3.9272903082843955e-15j),(-1.5408823128835094-0.7640392039656461j)
(1.1351605367259282e-16+2.732187592672608e-18j),(-1.6721052701426249e-16-1.254381756166295e-16j),(-1.5408823128835092-2.1159607960343507j)
(6.732753539170517e-17+9.039406061281658e-17j),(3.7854340413938747e-16+6.6686077538947464e-15j),(-1.5396042027827845-0.8572386706694404j)
(-4.646282210633907e-18+2.1186283873467297e-17j),(1.1366741118840018e-15-2.415283159992501e-16j),(-1.5396042027827843+0.8572386706694507j)
(7.835387160430095e-17-2.05878558016132e-17j),(1.908974461569507e-16+6.407265219192271e-16j),(-1.5396042027827752-2.0227613293305495j)
(-7.356479529206943e-18+1.3833344360792943e-17j),(1.1425903858374356e-15-1.148491687316032e-17j),(-1.539604202782772+2.0227613293305504j)
(-5.79254272340411e-17-1.273738671098963e-16j),(5.750645845466514e-16-1.1207969742326617e-15j),(-1.5358785566288948-1.496363001623815j)
(-2.6528432716511598e-17+3.05322063936652e-17j),(-8.893056212731003e-16+4.978208802846026e-16j),(-1.5358785566288857+1.4963630016238092j)
(-8.337496351029586e-17-1.1841020456110025e-16j),(-1.3652029494498082e-15+1.179131769242608e-16j),(-1.5341376623372214+1.5897709807969964j)
(3.775436814982771e-17-1.6097939893626311e-16j),(8.724600835639889e-16-2.0428502609964264e-15j),(-1.534137662337217-1.5897709807969902j)
(-1.4541898857535203e-16+4.0492417774539054e-17j),(-1.0928930689651203e-14+8.993951240678257e-14j),(-1.5305864465808403-0.4990018615150719j)
(-5.219469869690798e-17+1.8476857443368773e-16j),(-4.331113849518442e-14+1.8730161810017655e-14j),(-1.5305864465808383+0.49900186151507114j)
(2.100315064350082e-16-1.1895908230049275e-16j),(-3.7745668900283476e-15-3.293747236234564e-15j),(-1.5231411879082617-0.8214936151638929j)
(-4.554061876985734e-17-4.5455209872304296e-17j),(5.1730825239769985e-15-3.655354306958274e-15j),(-1.523141187908252+0.8214936151638786j)
(-0.0006247059450596015-0.0015034365228823651j),(-0.026479668081521482-0.12087328639943193j),(-1.5125676397308763-0.733757453032313j)
(-0.0006247059450595993+0.0015034365228825514j),(-0.02647966808153232+0.12087328639940956j),(-1.5125676397308725+0.7337574530323013j)
(0.003986084443314587+0.0026594945583239857j),(0.6074010224661455+2.1747242514419254j),(-1.5037084203926498+0.2843592331301133j)
(0.003986084443314679-0.002659494558323576j),(0.6074010224661346-2.1747242514419964j),(-1.5037084203926419-0.28435923313011413j)
(6.653079759556868e-16+1.6377132196598244e-15j),(-1.2102039242910284e-14+1.5440086025680866e-13j),(-1.4944871035449236+0.29352290103215983j)
(2.1694509185211268e-16-2.361712947777997e-16j),(1.7691929315607616e-13+2.0319190929191402e-13j),(-1.4944871035449072-0.2935229010321601j)
(-8.196907587820211e-16+5.614500696446801e-16j),(8.342236161852664e-14-2.5838720694562903e-13j),(-1.488217981486029-0.2729352297847501j)
(-4.633018822079433e-16-6.415516692066057e-16j),(2.1165814127977862e-13-6.452261018729152e-14j),(-1.4882179814860175+0.27293522978474694j)
(0.0028173239534015665-0.00022021578122049146j),(0.21281349364089486+0.016634540624991846j),(-1.4845170915876327+1.2739913838872785e-16j)
(3.2895422013143476e-16+2.733568927911708e-17j),(1.3248670362990515e-14-7.618638842234432e-15j),(-1.4775662525888213-0.690454491122807j)
(-8.4379568128399e-17-1.3712781774664235e-17j),(2.2744864612592775e-15-1.1350973671692918e-14j),(-1.4775662525888171+0.6904544911227978j)
(1.0603714452075241e-17-3.402831566230161e-17j),(2.9945990579837497e-16-1.0487847649124168e-16j),(-1.473676135840166+2.2815583796583585j)
(-1.1088675329210643e-16-7.587349948096033e-17j),(8.32211084932942e-16+4.674755292796319e-16j),(-1.4736761358401629-2.281558379658362j)
