A,B,EV
(2.320181551840372e-17+8.356767206588186e-17j),(2.8140321775342005e-16+1.5486967605564686e-16j),(-1.0209289026998467-2.388165377303787j)
(-2.7525108992025034e-17-4.532171129314926e-17j),(-1.199649828959323e-16-1.599526051871297e-16j),(-1.0209289026998374+2.3881653773037645j)
(4.765036844372862e-18+2.116366515043736e-18j),(3.910377244586348e-17-3.96932902569233e-17j),(-1.0170279088132275+1.7979332678356268j)
(-7.739884227970178e-17+1.113004727934473e-16j),(-6.564735577074884e-16+2.4041273052630674e-17j),(-1.0170279088132241-1.797933267835636j)
(-4.506322640580774e-19-3.33162759424062e-17j),(7.117742869671566e-16-4.558418102418425e-16j),(-1.0169240307429133-0.5798096440909338j)
(1.5485295287748056e-17-2.6783358446119855e-17j),(-8.499914710174453e-16+8.823072406150505e-16j),(-1.0169240307429008+0.5798096440909296j)
(-6.77241550130478e-17+8.29616223363197e-17j),(-1.2363466458912743e-15-5.199053711809724e-16j),(-1.0158630811082252-1.2901461967963503j)
(-6.116473524892183e-17+1.3560419502870634e-16j),(-1.9389998942679376e-15-1.3547915578218684e-15j),(-1.015863081108214+1.2901461967963483j)
(-4.7812523110751245e-17-5.0615820137628264e-17j),(-2.6445787265466733e-15+1.4269737010677878e-15j),(-1.012307148560426-1.0001974190022809j)
(-8.094502298016791e-17-1.7210154901630592e-17j),(-5.064409419274259e-16-7.490355758496871e-16j),(-1.012307148560403+1.0001974190022584j)
(0.00331687614308834-1.4904749702677665e-16j),(0.4633087905077773+1.3044809523640941e-14j),(-1.0102017297069141+6.902030870923301e-16j)
(2.7878597649961813e-17+5.304212564493145e-18j),(-3.771295576389327e-16-1.302490435658924e-16j),(-1.0096774793974062+0.6779823235402261j)
(-3.904853289808878e-18-1.2653010932102062e-17j),(-6.231408363045268e-16-9.932701852801403e-16j),(-1.0096774793974004-0.677982323540223j)
(-6.60665930826366e-17+3.858140695102612e-17j),(1.8106293695382184e-16+4.262185971234582e-15j),(-1.0047931686290807-0.14306523655724393j)
(1.51657609400658e-17-3.449183826711665e-17j),(-1.989266616775993e-16-1.2610556134200067e-15j),(-1.0047931686290794+0.14306523655724257j)
(1.5261912919256715e-16+5.247629177815212e-17j),(-7.892950651758494e-16+6.016305868322422e-16j),(-1.0041665260111203+1.6890044218248086j)
(-1.3194648627494666e-16-9.861629406204895e-18j),(2.930888562956162e-16-2.779720599498068e-16j),(-1.0041665260111188-1.6890044218247977j)
(1.2610086733778634e-17+7.122153389508876e-17j),(-1.3849082322829096e-16+2.6501298786431243e-16j),(-1.0003747750629+1.7011548922662765j)
(-3.492153938777362e-17-6.012690120346319e-17j),(-4.1219054078944417e-16-9.930581186672185e-16j),(-1.0003747750628935-1.7011548922662763j)
(8.442894452416046e-17+7.850868330469317e-18j),(1.4318025018135998e-16-1.358642322004155e-16j),(-0.9967570870775184-2.1060841805975987j)
(-3.402726409676666e-17+5.3040245412820434e-17j),(1.9721213929272362e-16-1.0392475372842725e-16j),(-0.9967570870775133+2.106084180597594j)
(-2.0597399540170748e-17+4.2891663093685546e-17j),(-1.501983519167686e-15-3.888373490171455e-15j),(-0.9914805178067989+1.2627181769073845j)
(1.7236232951632826e-17+6.11513802546248e-17j),(1.0805489331743972e-16-5.919845074723151e-16j),(-0.9914805178067866-1.2627181769073708j)
(-1.6222495053494302e-16-3.2048175841486846e-17j),(3.2220010482770873e-15-8.865822391412341e-16j),(-0.9876108745138085-1.054511943580778j)
(-1.863707910506939e-16+6.427603286565666e-17j),(1.8852322774006777e-15-7.978030705814292e-15j),(-0.9876108745138032+1.0545119435807764j)
(-3.999804418180926e-17+9.494650839492146e-18j),(9.880075239405603e-16-4.870721605699233e-16j),(-0.9872792781143362+0.4090901169228765j)
(-8.19602051578467e-17-6.344612757026927e-17j),(-2.9678962968706076e-16+5.813683720026944e-16j),(-0.9872792781143236-0.40909011692287356j)
(-1.4413863067224965e-17-2.1987710453890782e-17j),(-1.0954914164911835e-15+2.140883531107184e-15j),(-0.9828342635645848+0.08888641711223323j)
(-1.0452423777288085e-16-1.3119780988222735e-16j),(-2.1604210344913235e-15+2.8843621250753747e-15j),(-0.9828342635645805-0.08888641711223502j)
(-5.3808542097559925e-17+1.3084793946729305e-16j),(-4.34699665895013e-15-3.708880843008105e-15j),(-0.9811594672475138+0.12004624017404615j)
(1.4279489608153157e-17-1.327996287525554e-16j),(4.941278893461605e-15+1.8692552387636337e-15j),(-0.9811594672475088-0.12004624017404525j)
(1.1945385878534422e-16+4.21944766289463e-17j),(1.1900975447431546e-15+1.8616876191611424e-15j),(-0.9689172006519551-0.7125496741942807j)
(1.7998422543929768e-16-5.45008074683794e-17j),(1.0861860282350883e-15-1.7708366082796261e-15j),(-0.968917200651952+0.7125496741942765j)
(-6.722180089193355e-18-3.185584896519727e-18j),(3.5995997047115086e-16-3.7746891297965893e-16j),(-0.9662451737824147+1.1349532338725488j)
(5.060677229005463e-17+8.597446131599062e-17j),(5.693616202758466e-16+8.590933076158528e-16j),(-0.966245173782411-1.134953233872554j)
(-1.332934631166496e-16-1.152014953316801e-16j),(2.415082060997218e-16-2.372800521897606e-16j),(-0.9662451737824099-1.7450467661274498j)
(6.386357151508681e-17+1.5330902328786617e-17j),(9.700137954816454e-19-5.076863625683707e-16j),(-0.9662451737824086+1.7450467661274291j)
(-1.5571951786391927e-16+1.3384742388162767e-16j),(-1.653324771262646e-15-4.623586053164828e-16j),(-0.9623265109502701-0.909070201353753j)
(1.2870250351887773e-16-6.186885025978089e-17j),(-3.515286323327699e-16-7.60534291614722e-16j),(-0.9623265109502687+0.9090702013537507j)
(0.00021103965806106817+0.0018513396115903465j),(0.09804838223253977-0.12937970724463516j),(-0.9569469301628943+0.14460165070240463j)
(0.00021103965806091256-0.00185133961159036j),(0.09804838223254486+0.1293797072446271j),(-0.9569469301628922-0.14460165070240624j)
(5.0666367483982715e-17+6.028246775689795e-17j),(-4.587527973489967e-16-6.072365187472383e-16j),(-0.9535835897009873-0.6292648192044215j)
(-6.877383096686739e-18-7.011942367270149e-17j),(1.5015385751961017e-15+1.9751613433294963e-16j),(-0.9535835897009849+0.629264819204416j)
(-3.733728145537014e-17-6.60842094107441e-17j),(-4.556545516886453e-16+2.0970076730116127e-15j),(-0.9530537141654306-0.31337362622012416j)
(-1.1555503963670781e-17+2.937313117726539e-18j),(4.635558256709143e-16+8.846432365840372e-16j),(-0.9530537141654296+0.31337362622012266j)
(2.5598978514757054e-17+4.123112534310219e-17j),(-8.26779310448706e-16-2.869893947661868e-16j),(-0.9516453376330507+0.4873399360149915j)
(1.8590159133698875e-17+5.933423177850832e-17j),(-4.650970048519363e-16+6.11989830941076e-16j),(-0.9516453376330474-0.4873399360149956j)
(-8.723309695463821e-17-2.7186293075592183e-16j),(-1.3546758965464144e-15+2.404597073382922e-15j),(-0.9472223563966051+0.12453730197940306j)
(-8.494933907297378e-17-1.7533156628742225e-16j),(2.689285159574686e-15-3.107098924057343e-15j),(-0.9472223563966005-0.12453730197940228j)
(1.7531219964873436e-17-5.582092131576655e-17j),(1.557089913837723e-15-1.9530242976068693e-15j),(-0.9391601968722105-0.9428634383008554j)
(2.5964341276112342e-17+4.284599730202344e-17j),(-6.906613240934714e-16+5.814605543083024e-16j),(-0.9391601968722081+0.9428634383008504j)
(0.00024843630173775576-0.0008287264247819682j),(0.029910850957714282+0.09804001099089815j),(-0.9387996194887239-1.461692976234379j)
(0.0002484363017377718+0.0008287264247820456j),(0.029910850957719795-0.09804001099090426j),(-0.9387996194887168+1.461692976234368j)
(-3.951517025122632e-18-1.7888077863805992e-16j),(-2.106097093042893e-16+3.543690751159308e-15j),(-0.9348557391148156+0.9482379768932415j)
(-2.4377329665407256e-16-1.9182965868854593e-16j),(-1.8077079314839845e-15-1.2898059135231194e-14j),(-0.9348557391148056-0.9482379768932369j)
(-2.5787735871317732e-17-5.68019458699657e-17j),(-2.4654864793958158e-15-2.979735078264102e-16j),(-0.9336899309869662+0.4088449616094523j)
(-2.905450265367856e-17-9.864235046979617e-17j),(-4.344669604166283e-16+2.7031009994202975e-16j),(-0.9336899309869656-0.40884496160944794j)
(-4.6725234760425505e-17+7.877946529476693e-17j),(1.4604837091349625e-15-4.488005442646862e-16j),(-0.9315774576024964+0.8592312724143781j)
(-1.3338485187209793e-16-1.52129337447993e-16j),(3.5778381287652206e-15+1.0728780270331274e-15j),(-0.9315774576024951-0.859231272414375j)
(-4.459773390292761e-17-7.254229824451196e-17j),(6.7578954759909825e-15-1.3206090304920192e-15j),(-0.928844351589748+0.9198284173299123j)
(-1.9942430673923456e-16+2.299184065167393e-16j),(4.084517782868578e-16+4.5504362351420065e-15j),(-0.9288443515897474-0.9198284173299127j)
(-4.8073851862046757e-17+4.20383227242676e-17j),(-3.391719007117759e-16+2.1684399140001877e-16j),(-0.9257095545959985-0.761506037871098j)
(5.168174063220173e-17+5.0981524767178207e-17j),(9.620816746270088e-17+1.2029534659554428e-15j),(-0.9257095545959961+0.7615060378711j)
(4.845445427589475e-17-2.4559695459223024e-17j),(2.9577191970896616e-16-1.1206165379331332e-15j),(-0.922039590839122-1.292194104667499j)
(3.840339355046545e-18+3.406590886149365e-17j),(-4.3523928033557603e-16-2.0129316026627621e-16j),(-0.9220395908391184+1.2921941046674916j)
(0.0006614620449384352-0.0011788990842014923j),(-0.014286299355415012-0.02546193746959252j),(-0.9201618414737095-1.306676501951722e-16j)
(-9.490955772299642e-17-2.2497605764554223e-17j),(2.0750270106017106e-15+1.8801445697849445e-15j),(-0.9166250795876528+1.0353086960188607j)
(4.34439542541666e-17-2.1891743877295837e-16j),(7.7499980866603e-15-6.322725211517983e-16j),(-0.9166250795876508-1.0353086960188664j)
(0.002447868484487319-0.0029018253981886117j),(-0.03552811665877905-0.0627526478254008j),(-0.9080111724602045+1.6802275464728953j)
(0.0024478684844873077+0.0029018253981885744j),(-0.035528116658779155+0.06275264782540091j),(-0.9080111724602027-1.6802275464729126j)
(-6.476187844090576e-17+7.370738774261949e-17j),(2.2997063662784397e-15-9.219785329839191e-17j),(-0.9004850436512822+1.022600766923589j)
(1.6985783451931777e-17-9.954464310683144e-17j),(8.013072737832131e-16+2.5601813783845074e-15j),(-0.9004850436512762-1.0226007669235901j)
(-7.022834770645279e-17-9.851791675858141e-18j),(7.890430047720326e-17+2.6538137676695607e-16j),(-0.8900245662512599-2.045121800937374j)
(-4.3274841491522076e-17-2.5799816761610614e-18j),(-1.3542067094091036e-16-5.93210227708577e-17j),(-0.8900245662512528+2.045121800937358j)
(-4.295971248893095e-17-1.776289882522015e-18j),(9.789496779402206e-16+2.400628264294122e-16j),(-0.8882480924178452+0.24682140360203228j)
(4.765171641510826e-17-4.2866241886406256e-17j),(-6.458357997911346e-16+5.648633306471212e-16j),(-0.8882480924178437-0.2468214036020309j)
(4.110700597334444e-17+2.6590807058096644e-17j),(1.8145994653944074e-16+1.885569990001964e-15j),(-0.8865482910750266+0.558468711790828j)
(1.1210510273554391e-16-4.214216344322016e-17j),(-9.858667654647668e-16+2.6081649580833513e-15j),(-0.8865482910750214-0.5584687117908289j)
(-0.0037770408175391676-0.0032217054326848125j),(0.0607237164731661-0.03918603841392181j),(-0.8848425927431904-0.8642453485759736j)
(-0.0037770408175392426+0.003221705432684307j),(0.06072371647316332+0.03918603841392103j),(-0.8848425927431859+0.8642453485759697j)
(1.0748059214078332e-17+1.7447039186245756e-17j),(6.858764620498827e-15-4.014674175362202e-15j),(-0.8804699292599673-0.1861206339526008j)
(-6.483430312123452e-17-1.1874788594314609e-17j),(1.5265391934585146e-14+1.1705447761201019e-14j),(-0.8804699292599597+0.18612063395260536j)
(-0.004410772078477075-0.008764353232827484j),(0.24542883608893284-0.09000403550202626j),(-0.8797245196476452-0.8296750642679065j)
(-0.004410772078477876+0.00876435323282708j),(0.2454288360889402+0.09000403550202139j),(-0.879724519647644+0.8296750642679027j)
(-6.293407811679517e-17+2.966683762530253e-17j),(3.84343579539412e-16-3.387976354463308e-16j),(-0.878823005547492-1.9593672352667035j)
(-1.0894031865081869e-16-3.229858059444437e-17j),(1.6241484196819428e-16+1.0350501826532042e-16j),(-0.8788230055474848+1.959367235266698j)
(5.49651587890959e-17+1.1006981668692924e-16j),(-6.809207411196127e-16-2.77287479529635e-15j),(-0.8769750455381902+1.4734106104714315j)
(1.2940370640060761e-16-1.1709965667928312e-16j),(2.338949205150572e-16+8.898578296373441e-16j),(-0.8769750455381821-1.473410610471421j)
(1.5684713286317208e-16-4.1560342653597354e-17j),(1.8755289039567435e-16+1.6046204722144353e-16j),(-0.874203713878497+1.7394281852969211j)
(1.5131321169059738e-16+7.726277743739886e-17j),(-2.53417793690896e-16+4.163242813440428e-16j),(-0.8742037138784877-1.7394281852969005j)
(-3.1928586806140754e-17+1.8122832919928056e-17j),(2.0142701258052253e-16-9.458389927291418e-16j),(-0.8720091988829466+0.5876634704965812j)
(7.070121224756501e-17-3.126162071205308e-17j),(-3.4941270094740947e-16+3.2837755607640363e-16j),(-0.8720091988829396-0.587663470496573j)
(3.047075912231249e-17+2.580944829097232e-17j),(-7.305986905437205e-17+8.570058348094824e-16j),(-0.8694586657809463-1.5230403610578018j)
(-1.699067149921294e-17+1.496925894666214e-17j),(-5.497663684303447e-16-1.120536468928651e-15j),(-0.8694586657809414+1.5230403610577954j)
(4.7383592441987686e-17+2.5924493803912276e-17j),(-1.0198278875122098e-15+1.359562189620925e-15j),(-0.8679803044901867+0.5135288282213677j)
(2.2018777481161237e-17+2.0372133954879346e-17j),(8.121044607661813e-16-2.6991202744581473e-16j),(-0.86798030449018-0.5135288282213697j)
(-8.620408816811862e-17+2.321349596037427e-17j),(7.592972200412691e-16+3.3796627378847563e-16j),(-0.8669139922932625-1.2615512158991553j)
(3.3072154203241895e-17+4.212108645330883e-17j),(-3.928191203167429e-15+1.6208920209487404e-15j),(-0.8669139922932607+1.261551215899135j)
(1.1793998205398497e-16+1.395436558938753e-16j),(-2.129636196144446e-15+1.814373334655607e-15j),(-0.8624155867345633+0.5600204022497525j)
(1.6130493708331794e-17+1.479649514982173e-17j),(-2.184213194028489e-16+1.52664075569506e-15j),(-0.8624155867345615-0.5600204022497557j)
(1.056751937990414e-16-9.380188176853754e-17j),(-1.206039974664319e-15-5.843196119710243e-16j),(-0.8569184867233799+0.3176285220947247j)
(1.8079378637491752e-17-7.386703681872182e-18j),(5.003836569053273e-16-1.4398374581491394e-15j),(-0.8569184867233748-0.317628522094724j)
(-4.451284528155178e-17-3.8189444044775404e-17j),(5.293959613684444e-16-4.921088129569387e-16j),(-0.8531920717725061+0.5756758251692797j)
(1.4144833197471393e-16+5.516221882879658e-17j),(1.6588432837717287e-15+1.1647142959810704e-15j),(-0.8531920717724969-0.5756758251692772j)
(-4.4736614495256736e-17+1.029248214427925e-16j),(-1.3432433259198113e-15+6.843510229977022e-17j),(-0.8530060483024983-0.10968259730409925j)
(7.264950757451426e-17-7.319778500777876e-17j),(-1.6511144810491007e-15-1.2883348518064166e-15j),(-0.8530060483024925+0.10968259730409882j)
(-0.0016366978213456693-6.110217193708906e-18j),(0.2695000939740974+1.0773655464294461e-15j),(-0.8441642037482493+1.0040524244984523e-15j)
(-3.3543581250473305e-17-6.879790726771718e-17j),(-9.310268662512527e-16-9.37084651517773e-16j),(-0.8441152100652183-1.225298134489053j)
(2.2907258649619742e-17-2.3967942926615915e-17j),(-1.9061535337552199e-16+3.742571240384907e-16j),(-0.8441152100652098+1.2252981344890501j)
(3.848281556237708e-17-4.4552663140535265e-17j),(5.4544517127150546e-17+2.0092960562728803e-17j),(-0.8412029187866561+2.663378091134142j)
(9.488981171457345e-17-4.456840373713658e-18j),(-8.656085801654586e-17+6.754981859096532e-17j),(-0.8412029187866463-2.663378091134125j)
(5.804194772187762e-17-7.461483377122776e-17j),(-3.8933461816803805e-16-1.0570647070939384e-15j),(-0.8410113246558452+1.123859048718219j)
(1.7920150895600443e-16-4.439967673712102e-17j),(1.1201161216550464e-15-1.0065511888075826e-15j),(-0.8410113246558397-1.1238590487182123j)
(1.1493410547000317e-17-4.1788935083973175e-17j),(-9.930817318601311e-15+8.173019671789994e-15j),(-0.8408556595967734+0.1670763428478614j)
(3.3015056841015355e-18-1.5855954180943454e-17j),(-4.9000951684686405e-15-3.672762546508495e-15j),(-0.8408556595967701-0.16707634284786602j)
(2.0367400522268494e-16+1.1545874824937747e-16j),(2.7611540641021526e-16-2.925452951566993e-16j),(-0.8406291252770274-1.5700572097464884j)
(3.1633193403000475e-17-1.6720840680365445e-18j),(6.946096313283312e-16-3.459313733178071e-16j),(-0.8406291252770188+1.5700572097464742j)
(-4.312537894047768e-17-3.486739936239646e-17j),(-3.607697889414993e-16-8.017349478818932e-16j),(-0.838804401096116+1.656765786725492j)
(-1.3493328234207166e-19+2.690599490174178e-16j),(-6.770498078908025e-16+1.2348886164993931e-15j),(-0.8388044010961107-1.656765786725501j)
(-2.1246319802477362e-17-6.08535152760923e-17j),(1.6620041147000314e-16+1.325362105358515e-16j),(-0.836545669304055+2.5620194459845216j)
(2.2721820513844018e-17-3.540404953751101e-17j),(-2.7253738463616686e-18+1.179707447305356e-16j),(-0.8365456693040387-2.5620194459844665j)
(-3.3986413953165304e-18+2.5239449528626722e-17j),(5.420598336115985e-15-7.319275176346676e-15j),(-0.8363501235900784-0.765651622497744j)
(-2.2576898588738786e-16-5.2588353586146794e-17j),(3.0801006173687063e-15-4.805069510448147e-15j),(-0.8363501235900718+0.7656516224977433j)
(-1.0728170238989573e-17-7.729954765679536e-17j),(-4.166699658179142e-16-7.771656316432004e-16j),(-0.8344617559710721+1.0978245346955773j)
(-1.9041113272928966e-17+1.0779550819694297e-17j),(-1.2373985758551145e-16+1.1947884570120967e-15j),(-0.8344617559710701-1.0978245346955795j)
(4.9202506277566444e-17+2.791066627248697e-17j),(-1.3391077242250731e-15+1.1030518269168587e-16j),(-0.8316232795521883+0.12784934489433603j)
(-7.101855407652704e-17+4.6595142834846785e-17j),(6.971932630196615e-16+3.786001385575271e-16j),(-0.8316232795521861-0.1278493448943338j)
(-1.363209796277969e-16+7.163949688818634e-17j),(-1.314372791425053e-16+9.70031912311504e-16j),(-0.8280680336164516+0.8576071646323322j)
(-5.014308291301424e-17-2.7396121460528403e-16j),(-4.4810706942539466e-15+2.905002773655816e-15j),(-0.8280680336164488-0.8576071646323205j)
(-3.4896999667002024e-17-3.376708638332245e-17j),(1.481645095135484e-16-3.772514545436766e-16j),(-0.8250393068759853+1.4996011580234276j)
(1.966134620113106e-17+5.126317083247394e-17j),(3.3211268625956366e-18-3.419241960377796e-16j),(-0.8250393068759825-1.4996011580234285j)
(-8.140073322012642e-17-3.3568155066739415e-17j),(-9.355395315960832e-16+4.671262872794057e-16j),(-0.8248039533531024-1.6278950997799617j)
(1.078725049285891e-16-9.109262370352308e-18j),(-3.117290745939997e-17+2.0921786878181906e-16j),(-0.8248039533531004+1.627895099779955j)
(-9.602257590126742e-18+1.4639189045207256e-18j),(5.518039621488537e-16-4.482709077759458e-17j),(-0.8246308657197029-0.20245332552450046j)
(1.54980520885344e-17-7.323593771517625e-18j),(-4.091788776355071e-16+4.4199458909714374e-16j),(-0.8246308657196969+0.20245332552449996j)
(0.003252104311647284-0.0008224444257529945j),(0.004860380090660145+0.029311133608261614j),(-0.8243422611451333+0.7815980123516655j)
(0.003252104311647385+0.0008224444257527414j),(0.004860380090671102-0.02931113360825079j),(-0.8243422611451325-0.7815980123516622j)
(1.3620396878789692e-17-8.321985127214546e-17j),(-1.8167897911146705e-16-1.3184432413949309e-15j),(-0.8230862757576368+0.31157555081983346j)
(-2.3498690832818698e-17-8.14985558305994e-17j),(-3.845035615768861e-16-7.63784491279887e-16j),(-0.8230862757576327-0.31157555081983423j)
(8.852471933041803e-18-1.773891325495606e-17j),(-2.514310831220027e-16+2.913636243531246e-16j),(-0.8230454816150297-1.4323267632810104j)
(7.830667647101191e-18-6.302601775150145e-17j),(-4.1978993704016635e-17+5.015026827189623e-17j),(-0.8230454816150141+1.4323267632809942j)
(8.660357731596174e-17-6.936685976969565e-17j),(-1.922710180766751e-16-1.2173905534068184e-15j),(-0.8190172148933816+0.5843997278623166j)
(-6.630838961420456e-17+2.460630189461366e-17j),(-4.593048719636161e-16+1.5290960237387722e-15j),(-0.8190172148933814-0.5843997278623192j)
(1.1425107054065666e-17+5.528203796533524e-17j),(-1.6862204954817384e-16-4.4013652855951767e-16j),(-0.7992235617125547-0.8299999999999975j)
(-9.64355950166257e-18-1.1561046387654072e-17j),(2.4494048935646368e-17+1.0799109467863203e-16j),(-0.7992235617125536+2.2700000000000053j)
(-3.088420488509349e-17+1.8979843941382068e-17j),(6.457364501128658e-17-1.339975900722269e-16j),(-0.7992235617125534-2.2699999999999947j)
(3.997597400652162e-17-7.543556616325762e-17j),(1.7814861897666937e-16+1.8203919273123885e-17j),(-0.7992235617125525-0.7300000000000062j)
(-1.2873343133602641e-16-2.458419891723691e-17j),(2.843540975660215e-16+8.495629825150821e-16j),(-0.7992235617125509+0.8300000000000045j)
(2.6325656457928364e-17+3.1983239198603093e-18j),(-1.1867936998439737e-16-4.607243069877712e-17j),(-0.7992235617125495+2.1700000000000053j)
(-8.593034330454399e-17-1.8375279466551818e-17j),(1.1050626401720434e-16+1.4219117566645628e-16j),(-0.7992235617125457-2.169999999999999j)
(-6.309510390017361e-17+4.056152079621178e-17j),(4.67176092480291e-16-5.407206059787335e-16j),(-0.7992235617125438+0.7299999999999952j)
(-2.9227078273927335e-17-2.5534949665495183e-17j),(-1.2635975239116326e-15+7.128629028164748e-16j),(-0.7991106860514456+1.408479199724444j)
(-2.3310100077728475e-18+2.5651206015950337e-17j),(-2.5368882797482406e-16+1.198836423198707e-15j),(-0.7991106860514414-1.408479199724428j)
(-2.3547935958740923e-18-8.104682423198675e-17j),(5.889270855259196e-17+1.5298216512637476e-16j),(-0.7967763928980915-0.30110340793419865j)
(-4.292309400918604e-17+4.8879101800042345e-17j),(-1.2581103939514362e-15+2.555161959612461e-17j),(-0.7967763928980853+0.30110340793419976j)
(-1.1496902270442903e-18+9.239231491310847e-18j),(-9.624258027504995e-16-3.971680217930162e-16j),(-0.7894662337041669+0.45254259157276133j)
(-8.636660975504401e-17+6.730715140858381e-17j),(-1.0276573990017116e-15-2.9816065353674504e-16j),(-0.7894662337041654-0.4525425915727567j)
(4.867339474033195e-17+6.351894883948626e-17j),(7.137414700851859e-16+8.227698915226502e-16j),(-0.7868756211334195+0.377424299169505j)
(-3.587048974519167e-17-3.916984999987687e-18j),(-2.967221522556186e-16-1.294735027704264e-15j),(-0.7868756211334162-0.37742429916950754j)
(6.196998252559448e-17-2.797451932874957e-17j),(-2.1206739393087897e-16-1.3235681690453983e-16j),(-0.7858660895911337+1.801814771452196j)
(-1.1409497458448403e-17-6.391282893808258e-17j),(6.728700387412334e-16+1.0425786735418461e-16j),(-0.7858660895911235-1.8018147714521981j)
(-8.893069730748483e-18+6.069452149005133e-17j),(-1.8597062482485412e-16-3.689318863826309e-16j),(-0.7818841152103568+1.699110330690408j)
(-7.295559841448809e-17-3.361934193504618e-17j),(7.699430502362635e-16+3.318949430267867e-16j),(-0.7818841152103531-1.6991103306904083j)
(-2.6114727704671977e-17+4.611656527872656e-17j),(-9.169288501686627e-16-4.955162159732302e-16j),(-0.7788572633799775+0.8653381574917819j)
(1.3783081168936687e-16+1.3305757156111792e-16j),(-4.2375103432077527e-16-1.2562920342784315e-15j),(-0.7788572633799768-0.8653381574917791j)
(3.0808093313358614e-18-7.995852737494575e-17j),(1.5255003935291069e-15-2.111032588131485e-15j),(-0.7724309065311882+1.0005113661664768j)
(-8.419181835283127e-17+1.5860873019233569e-16j),(-1.4368215150486799e-15+6.305655633084701e-16j),(-0.7724309065311852-1.0005113661664802j)
(-7.63120899847139e-17-5.4917378630689205e-17j),(5.649627209018863e-16+3.4004171940596997e-16j),(-0.7542961872219425-0.6584375701341056j)
(-5.258856222788512e-18+1.8134115943813457e-17j),(-1.462270876247455e-16+4.889094184843436e-16j),(-0.7542961872219403+2.221562429865894j)
(-4.023328543808899e-18-5.0707680193648343e-17j),(7.363749662311889e-16-4.908046553521506e-16j),(-0.7542961872219379+0.658437570134106j)
(-1.494843330898512e-16-1.9869840408959287e-17j),(-1.9581588150861984e-16+1.8971759282384115e-16j),(-0.754296187221936-2.221562429865891j)
(-1.137022961868709e-17+5.398028956295115e-18j),(-4.097592525068303e-17-7.799708227466303e-18j),(-0.7534560882011974-2.2938159155962823j)
(-3.442689500235734e-17+3.229538218167734e-17j),(-1.5168733290239212e-16-6.051156367672834e-16j),(-0.7534560882011921+0.5861840844037269j)
(4.900252323900883e-18-1.0916459984597403e-17j),(-1.0679939130634808e-16-1.628341948215413e-17j),(-0.7534560882011855+2.2938159155962734j)
(-4.308444928708499e-18+2.0402132121645677e-16j),(1.168047733891375e-15-2.0319265935587675e-16j),(-0.7534560882011846-0.5861840844037275j)
(0.00043445586064049945-1.9849604419188906e-06j),(-0.005599692518179602-2.558411369626797e-05j),(-0.7530133176578677+7.143290788170881e-16j)
(-6.078664257622122e-05-0.0005069116775492065j),(-0.0024113474906622794+0.07059588316897004j),(-0.7462886088541744+1.3837866221946544j)
(-6.0786642576415956e-05+0.0005069116775495534j),(-0.0024113474906608603-0.07059588316896889j),(-0.7462886088541705-1.3837866221946367j)
(-5.4562107925006907e-17-4.941042119804295e-18j),(-5.852282696064241e-17-2.5165022426080076e-16j),(-0.744190513676184-1.2983671111607635j)
(-1.310010556876113e-17-7.611330485954377e-17j),(1.0806437574722172e-17-3.244559827572246e-16j),(-0.7441905136761732+1.2983671111607649j)
(-5.562049913974716e-17+7.025119618177792e-17j),(1.6917816510333018e-15+1.2240063334190238e-15j),(-0.7417849410806208+1.403526268443959j)
(8.578230345538341e-18-7.356179626006973e-17j),(3.8448575853021205e-16-1.1844547970661078e-15j),(-0.7417849410806148-1.403526268443962j)
(-4.8907350601948214e-17-1.0527101771779986e-17j),(-2.0882807707099086e-17+1.966953672090393e-17j),(-0.7401157223016823-2.9367632518859326j)
(2.907499157283917e-17-7.743093867586984e-18j),(-1.0018390733043269e-16+2.74321400682003e-16j),(-0.7401157223016782-0.05676325188592571j)
(-1.34256124542361e-17+3.539732490177143e-17j),(-1.7302784081963377e-16-9.455709809412195e-17j),(-0.7401157223016772+0.05676325188592703j)
(3.607298624706797e-19-1.13729846776168e-19j),(7.304164980723889e-19+6.414204750597523e-19j),(-0.7401157223016758+2.9367632518859246j)
(-1.8493237615475255e-17-3.8131100383234244e-17j),(5.610243584987872e-17+8.68437660990497e-18j),(-0.7378015186821576+2.8356415229692407j)
(1.4708919389179886e-17-5.726995157416491e-17j),(7.943773810033471e-18-1.5857683543478044e-18j),(-0.7378015186821568-2.8356415229692504j)
(-5.332599333786887e-17-3.9600731504193266e-17j),(6.105402833198446e-16-2.255206926214842e-16j),(-0.7378015186821558+0.044358477030751j)
(8.7747457118833e-18-1.2756005139121484e-16j),(-4.628841169482336e-16-1.1591157214769334e-15j),(-0.7378015186821535-0.04435847703075165j)
(3.146794470582107e-17+6.511705098603856e-17j),(-4.721595950806733e-17+6.756076099626852e-17j),(-0.7329343734140457-2.3922895936081154j)
(3.744841162445267e-17-2.5751544711591003e-17j),(1.5342837571211084e-16-5.783891758952895e-17j),(-0.7329343734140272+2.3922895936081052j)
(2.6959117430837394e-17-1.5596865225164202e-17j),(-7.583111753794178e-17-2.439660074526455e-16j),(-0.7272324355837131+2.2915686219864897j)
(2.6960331967365456e-17-5.537387003467663e-17j),(-6.38236441743378e-17+1.0666252245268908e-16j),(-0.7272324355837068-2.2915686219864795j)
