A,B,EV
(-5.4898243175413467e-17-2.286539374004141e-17j),(-1.0900842302312577e-16-6.355799036396124e-16j),(-1.0705860446265165-0.6428641861616722j)
(-1.1056237321926792e-17-3.5016760966187874e-17j),(-9.535762404620155e-17-1.0239148474481602e-15j),(-1.0705860446265032+0.642864186161666j)
(-2.799338332174344e-17-7.706287910849894e-17j),(8.339417287563909e-16+7.40425714908837e-16j),(-1.066907494288153+0.24832750326230338j)
(1.6891152595497188e-17-6.844327337858027e-17j),(1.583537451403569e-15-2.4389746151154757e-16j),(-1.0669074942881527-0.2483275032622988j)
(-8.065837143648538e-17+6.60202072997907e-17j),(8.183067248902257e-16-6.073419713539837e-16j),(-1.0661444787001009+1.012848329562456j)
(-2.3434132659890693e-17-6.942704120789731e-17j),(6.355102507164515e-16-1.8448903482566225e-16j),(-1.0661444787000827-1.0128483295624524j)
(-9.612929752817097e-17-6.702289997625814e-17j),(-7.289805653525545e-16+5.029988716941398e-18j),(-1.0641984259239723-0.7451184709237307j)
(-5.814207097249904e-17-1.1929714625549181e-18j),(7.8592039216625335e-16-2.2092892580623346e-17j),(-1.0641984259239645+0.7451184709237333j)
(5.205617729210175e-17+5.501255790844005e-18j),(-9.397008186017344e-17+2.723359848601303e-16j),(-1.0632193564369363-0.5291097177753976j)
(-3.6436070873590667e-17+2.8834878650192974e-17j),(2.973286802238823e-16-4.898065040660654e-16j),(-1.0632193564369279+0.5291097177753906j)
(-3.4256011037031867e-17-5.0315963939873196e-17j),(-5.974789348208482e-16-9.507293044645268e-16j),(-1.0610769919230818-0.14635397892479443j)
(2.3845362966217028e-17+4.2818512216911146e-18j),(9.748284205089064e-16+1.1713737759952297e-15j),(-1.0610769919230767+0.1463539789247948j)
(-5.569374095097323e-17-1.0380688430007813e-18j),(1.1245828281177816e-17+3.6939069590280905e-16j),(-1.05703893844387+0.42703627488348433j)
(-5.560763253386792e-17-2.61124796082465e-17j),(-1.7022111266459389e-15+6.407708016723092e-16j),(-1.0570389384438577-0.42703627488348445j)
(-0.0016274198421592594+0.0028123440697617667j),(0.05729232252073067+0.029604638793405948j),(-1.056171883123018+0.34371077401572264j)
(-0.0016274198421588545-0.002812344069761625j),(0.057292322520727273-0.029604638793404185j),(-1.0561718831230138-0.34371077401572553j)
(-1.0401516175906961e-16-3.2459150537875453e-17j),(9.104741263323841e-16-9.192497701651399e-16j),(-1.051046899164558+0.24105942859430027j)
(-1.8899984447970712e-17+3.239587883303996e-17j),(1.3188331337483254e-15+2.072685150589498e-15j),(-1.0510468991645512-0.24105942859429874j)
(0.0008578971043926402+4.2426202075281563e-16j),(-0.0676435477602132-1.1625445552578721e-14j),(-1.0417684855225566-1.1483869410966463e-15j)
(7.833669121438567e-17+7.387612685159732e-17j),(-2.4502438910491413e-16-5.027729781994034e-16j),(-1.0379290506093497-1.4400000000000217j)
(-1.9931990979271257e-17+6.615150294199964e-17j),(-5.448265511825817e-16+7.454475168496041e-16j),(-1.037929050609343+1.4400000000000022j)
(9.834252953422696e-17-7.843810215716324e-17j),(-2.7106186290059577e-16-2.3261631347184557e-15j),(-1.0378640942167772-0.8352356993355518j)
(3.709073591513042e-17-9.552312756045187e-18j),(1.3331284720650557e-15-1.2838493081310002e-15j),(-1.0378640942167667+0.8352356993355589j)
(3.1670611847190224e-17+1.7441817507588614e-16j),(8.289996659392258e-16+2.157974495198006e-15j),(-1.0372141895538038-0.5658881327400007j)
(1.9161994715599472e-16+4.187903632180884e-16j),(1.5498890163451667e-16+1.5773538194397218e-15j),(-1.0372141895538027+0.56588813274j)
(0.001182568815961781+0.001217224766665765j),(0.1114572674427578+0.06425533112189308j),(-1.0328931858537387-0.02193668960937061j)
(0.0011825688159619128-0.0012172247666649228j),(0.11145726744277251-0.06425533112185094j),(-1.032893185853737+0.021936689609373894j)
(5.357092943597827e-17-1.0449689628736277e-16j),(-1.808258161253141e-15-4.114621461931314e-16j),(-1.0299457869654467+0.9404367900745118j)
(1.4850762145593486e-16+1.1810437499657912e-16j),(-1.2174970920885863e-15-1.8807910797133845e-15j),(-1.029945786965434-0.9404367900745003j)
(-2.2059811293964357e-18+1.0028107183200122e-16j),(-8.063583322663793e-16+6.4054271348957015e-16j),(-1.0286420870106903+0.6046089294730144j)
(5.732395963668103e-17-4.7834105544901725e-17j),(1.49593445543521e-15-6.598147824629777e-16j),(-1.028642087010681-0.6046089294730087j)
(-8.122455909568795e-17-7.262240857081859e-17j),(8.402592444023628e-16+6.292474029822983e-17j),(-1.0281475099223174+0.6702239852765463j)
(4.044520784577581e-18+3.135635281771097e-17j),(9.452377540422958e-16-1.0006102979828395e-15j),(-1.0281475099223116-0.6702239852765464j)
(-3.3255599356822106e-17+1.2534371220854285e-17j),(7.446570428386311e-16-3.1637196718482002e-15j),(-1.0253368340164057+0.06587563367187649j)
(3.6149147759430084e-17-7.940149411229085e-17j),(2.23412976612913e-16+3.5026531930248316e-15j),(-1.025336834016403-0.0658756336718764j)
(2.5036549695298384e-17+5.779103498444013e-17j),(-5.123900718161635e-15+1.3370094197306578e-15j),(-1.0245370611475888+0.11863760791157384j)
(-6.083663238452759e-18+3.00637064509432e-17j),(-2.0438726098412825e-15+1.9257208488432786e-15j),(-1.0245370611475813-0.11863760791157024j)
(-4.425895545882832e-17+6.596677031179533e-17j),(7.034242034204294e-16+6.11611499691515e-16j),(-1.024254164359346+0.08972991613466653j)
(-4.306506693716897e-17+2.910033499152821e-17j),(1.9747172953419392e-15-3.0207287049937383e-15j),(-1.0242541643593406-0.08972991613466114j)
(-6.488426895968774e-17-8.510228011548745e-18j),(-2.940270932812051e-19-6.406310412118638e-16j),(-1.0228116646266125+1.530192793275005j)
(-3.312847065000965e-17+6.108426963819846e-17j),(-8.830213258364839e-16-2.5588132529155953e-16j),(-1.0228116646266026+1.349807206725027j)
(2.857761104375959e-18+5.92561060146162e-17j),(2.541074216188207e-16+3.374833049745696e-16j),(-1.022811664626592-1.5301927932749846j)
(6.168820844799218e-17+4.0410004322611537e-17j),(6.037831919981807e-16+2.712035049966235e-16j),(-1.0228116646265897-1.349807206725001j)
(-4.1783210529927765e-17+6.95230618858979e-17j),(-1.2184935083172729e-15-2.92174547302291e-15j),(-1.0207126335180072-0.49935675014293984j)
(3.557300828503689e-17+1.6507025139158006e-16j),(-1.6576220127087002e-15-4.08548349196044e-16j),(-1.0207126335179992+0.4993567501429453j)
(2.895880134438804e-17+6.286337734683272e-17j),(5.543030795705189e-16-1.747888948830062e-15j),(-1.0170249934972915+1.3759841165240043j)
(-2.614309863776178e-17-6.561493375248625e-18j),(2.5817192386668654e-16-9.000971152847085e-16j),(-1.0170249934972893-1.3759841165240128j)
(0.00018274345069580226+0.00021434990985828677j),(-0.230503778555167+0.3354319808594355j),(-1.0169406328599682+0.02944408324401147j)
(0.00018274345069481217-0.00021434990985798666j),(-0.23050377855511867-0.3354319808594517j),(-1.0169406328599666-0.029444083244012802j)
(4.2125094477847065e-17+8.921612243179174e-17j),(-2.6942694677812052e-15-9.441409052215016e-15j),(-1.0103876130796723-0.06525441896940422j)
(1.4376751844851794e-16-1.9742262491392653e-17j),(-7.336256208745165e-16+2.28085787444981e-15j),(-1.0103876130796654+0.06525441896940584j)
(1.0625692580796343e-16+8.050870968093581e-17j),(-2.1790248086083965e-16-1.178723733442413e-15j),(-1.0077602614821388+1.4400000000000084j)
(2.7887687341812284e-19+7.468623831792613e-19j),(1.5048904810915337e-16-1.6841083680896017e-16j),(-1.0077602614821353-1.4400000000000015j)
(-1.886797827966441e-06+1.755394653087139e-16j),(3.708144902248023e-14+1.3685867841191483e-14j),(-1.0077602614821295-1.1075820055286723e-15j)
(7.462100530512368e-17+3.7313684480245235e-17j),(-4.7646697297140176e-17+5.68501657453623e-16j),(-1.0073287437363363+1.473424242042937j)
(1.3088090848634952e-16-2.2111487346780126e-17j),(4.591514458901705e-16+1.5722927433082004e-17j),(-1.007328743736335-1.4734242420429524j)
(4.543218450679044e-17+5.85253032129422e-17j),(1.4195017884975544e-16-2.765116370708519e-16j),(-1.0048395421554073+1.292854850529164j)
(-4.950311677455669e-17-4.4362816308723157e-17j),(1.7961621525383975e-16+3.957380070710321e-16j),(-1.004839542155405-1.2928548505291688j)
(8.009648672500515e-17+5.95135903935486e-17j),(1.6053665596191785e-14-1.1106777725465212e-15j),(-1.0003830539720162-0.03246856116760257j)
(1.6493339334715752e-17-4.209922292672092e-17j),(-5.1111606307719776e-15+3.880096554960639e-15j),(-1.0003830539720144+0.03246856116759884j)
(-1.9044071931279073e-17+1.2379047922935158e-17j),(-7.430519413669288e-16+2.6859333380938455e-17j),(-0.998566407742446+0.14867448594289231j)
(-6.763450554973372e-17-4.310710824760025e-17j),(-1.3702768006572953e-15-1.8138928621228924e-15j),(-0.9985664077424421-0.14867448594289012j)
(-3.93519264500105e-17+1.2363576356558902e-16j),(3.5183441174941417e-16+1.2971183567159854e-15j),(-0.9951739938863836-1.3900483442121017j)
(5.5063825773416836e-17-3.020094419332741e-17j),(-1.3905747892602823e-15+1.1061117289059275e-15j),(-0.9951739938863727+1.390048344212104j)
(8.755488942654436e-17+9.100171261686588e-18j),(1.0967765341086834e-14-4.978934806619248e-15j),(-0.9885787497934047-0.05129083897157482j)
(1.6368601887192758e-17+4.65330467593276e-17j),(6.1956230395156e-16+6.633292213337936e-15j),(-0.9885787497934024+0.051290838971576054j)
(-8.791687542663952e-17-3.7819768044052403e-16j),(2.3285135319260536e-16+5.488073802697978e-16j),(-0.9727680467030083+1.206786942555713j)
(-8.417147915016646e-17+4.527166111811548e-17j),(1.2780776077998489e-15-3.3717358398854114e-17j),(-0.9727680467030047-1.2067869425557067j)
(0.0007344282342537136-0.000758137152939172j),(0.004830257178114032+0.0072283094125715425j),(-0.9689146400173982-1.1249299613346628j)
(0.0007344282342541577+0.0007581371529393627j),(0.004830257178113194-0.007228309412572783j),(-0.9689146400173898+1.1249299613346542j)
(-1.1881758056568858e-17+2.2473724636240024e-17j),(-3.1974005082290443e-16+1.1844857809819336e-15j),(-0.9650909721194747+1.304000876437792j)
(6.674801537197968e-17+1.608473189268467e-17j),(-4.160012471691963e-16+6.703849464504825e-16j),(-0.9650909721194545-1.3040008764377886j)
(-1.6350030854238836e-16+7.343931991010447e-17j),(1.1295852231867965e-15-9.549024111314006e-16j),(-0.9613982102743254+1.2221439998162071j)
(-5.330205966820075e-17+2.6806145489556162e-18j),(-6.790477655367364e-16+6.092412214952432e-16j),(-0.9613982102743135-1.2221439998161987j)
(-4.4356589267319653e-17+8.033866395966742e-17j),(-1.01703553096857e-16-2.4094440227000615e-16j),(-0.9185149613357094-1.0972940358917853j)
(2.1722659713843104e-17-1.4773411188966047e-16j),(-7.966572211014694e-17+2.8929651000333207e-16j),(-0.9185149613357023+1.097294035891772j)
(-9.318424497640272e-17-4.397605991332271e-17j),(3.431610114754469e-16-2.1391023652560622e-16j),(-0.9183079470704179-0.9973914318203336j)
(-5.205780310917026e-17+4.0161097224679546e-17j),(-5.4259005229799e-16+7.151719093733512e-17j),(-0.9183079470704119+0.9973914318203286j)
(-2.4040172855768023e-17-1.7035792595528903e-17j),(-5.244273315304725e-16-1.3805306581047201e-15j),(-0.8996167994923032-0.8300000000000021j)
(-2.0217669219981433e-16-8.038097614001189e-17j),(3.3212828072370504e-16+4.523125825027928e-16j),(-0.8996167994922977-2.170000000000004j)
(1.649514464449718e-17+1.3003485256842168e-17j),(4.692409044835629e-16+2.635802914202631e-16j),(-0.8996167994922977-0.7300000000000026j)
(-2.908064066577143e-17+5.436556117742358e-17j),(4.3348920774170907e-16-7.525936122392293e-17j),(-0.8996167994922957+0.8300000000000055j)
(9.868437010780129e-17-2.6246340032905805e-17j),(-8.474537619054297e-17-2.2934159788089577e-16j),(-0.8996167994922947+0.7299999999999961j)
(2.4981785391367688e-17-1.506587925724568e-16j),(1.513250079274032e-16-3.35986376258045e-16j),(-0.8996167994922937+2.169999999999998j)
(1.1311231947969602e-17+6.887840149145977e-17j),(1.1276778358182828e-16-8.310161295831458e-17j),(-0.8996167994922906+2.2700000000000062j)
(-2.9940998438038696e-18+1.13053191918002e-16j),(1.4927516784933509e-16-1.1733737153760003e-16j),(-0.8996167994922902-2.269999999999991j)
(-6.404007618357409e-17+1.6989079801386381e-18j),(5.011445564192119e-16-6.142976376330742e-16j),(-0.8987775622982249-1.0195628826114673j)
(-2.3811967703774283e-18+1.7661821194276183e-17j),(2.5799480313977113e-16-6.600573771543911e-17j),(-0.8987775622982207+1.0195628826114596j)
(-6.90619206584983e-17-3.611519245830857e-17j),(-1.0658426470267764e-15-8.690724234814991e-16j),(-0.8985657907511324+0.9195921261517572j)
(3.6582715244068325e-17-6.471496756585122e-17j),(4.958159976425339e-16-9.498933023523749e-16j),(-0.8985657907511316-0.9195921261517593j)
(-1.7966277522175953e-17+5.4443539512799653e-17j),(7.782019636681265e-16-7.785326313230415e-16j),(-0.8842742857190647+0.7774338738026113j)
(-4.011314446877135e-17-7.69882531031365e-17j),(1.8668531818153112e-16-7.337949881062376e-16j),(-0.8842742857190605-0.7774338738026135j)
(-5.0944113030172905e-17+1.6988288896599072e-17j),(-1.331132536659505e-16-8.674230544037813e-16j),(-0.8839253962440798+0.6772571729644332j)
(1.2741151072322104e-17-3.082382650968207e-17j),(1.3894440942374127e-16+3.3257414246981033e-16j),(-0.8839253962440738-0.6772571729644229j)
(1.576223551678654e-16+6.63071238362345e-18j),(-1.1010736474083917e-15+2.716579301790962e-15j),(-0.8834654684033576+0.5732378288036427j)
(3.122982788857166e-17+6.691095496942487e-18j),(-2.614272296273553e-15-3.011620202260498e-15j),(-0.8834654684033538-0.5732378288036376j)
(-1.532881901943744e-17-5.812863596554157e-17j),(-2.2921563432179824e-16-2.0786596562668003e-16j),(-0.8834066484981213+2.2165684860475654j)
(3.031475671399895e-17+6.112229421725992e-18j),(-1.9915609504031038e-16+1.683695094063475e-17j),(-0.8834066484981189-2.2165684860475627j)
(4.8140388585725376e-17-9.636047781512776e-17j),(6.01153066682718e-16-3.5216560674342423e-16j),(-0.8830461284142443+2.116382812214267j)
(8.681568648789777e-17+2.872749420916938e-17j),(3.438408534026268e-16+1.3778172236317018e-16j),(-0.8830461284142358-2.116382812214251j)
(3.2436616117543e-17+1.013904352759872e-16j),(7.04904288313291e-16+3.717665236186833e-16j),(-0.8805597978317438+0.16330580824634638j)
(-3.829581954873654e-17+4.1775618855000854e-17j),(-1.5278958819826001e-15+1.4761995527245683e-15j),(-0.8805597978317435-0.16330580824634955j)
(4.0037395209009776e-17-4.638146109210723e-17j),(5.059315912675939e-16-7.655739660805336e-16j),(-0.8773867110414146-0.2603020647213809j)
(-3.2626246703327804e-17+1.0924278024765151e-16j),(-5.483143603274081e-16-2.696500092109992e-16j),(-0.8773867110414139+0.2603020647213807j)
(-1.7238647867014592e-16-1.461069323196779e-16j),(-1.7906870694532094e-15+1.551847698640606e-15j),(-0.8766832602625608+0.47461758245554747j)
(2.7228485147214818e-17-3.4409084954952954e-17j),(1.7986137233874117e-15-1.648697130906176e-16j),(-0.8766832602625594-0.47461758245554403j)
(1.5382251645403258e-16-1.6395198417663572e-16j),(-5.587790475730138e-16-1.0471137660317733e-15j),(-0.8728857032202552-0.8652397516404388j)
(5.067880060262044e-17+4.8064795382359184e-17j),(-6.457976162781657e-16-2.074873000771436e-15j),(-0.8728857032202496+0.8652397516404338j)
(-7.763436458548989e-17-4.617069880557737e-17j),(-6.234701033638929e-16-6.095034383460772e-16j),(-0.871717602402208+1.2767275256234376j)
(1.9668850297301253e-17+4.9049286063106867e-17j),(6.6588793000009e-16-1.0030149379769287e-15j),(-0.8717176024022018-1.2767275256234254j)
(3.840499019932718e-17-1.0893418077914315e-16j),(-1.0937601318028218e-16-1.9591196357545528e-16j),(-0.8685632427263507-1.1798168160857885j)
(-5.2846064918559354e-17+1.1992643453019282e-17j),(7.070283589300827e-16-6.479943738295805e-17j),(-0.8685632427263457+1.1798168160857758j)
(1.4693835441271596e-16-1.0314818116933426e-16j),(-1.2043494111414124e-15+4.365701731206444e-16j),(-0.8649727628619182+0.5741279723923628j)
(4.766333928953213e-17-4.623429452929716e-19j),(1.0234091797574274e-15-1.5590128841665203e-16j),(-0.8649727628619157-0.5741279723923606j)
(8.493243853894003e-17+4.032155611957855e-17j),(5.149516364299579e-15+8.855186138604653e-16j),(-0.8636116246510226+0.7833973686558247j)
(-1.4893772447120018e-16-5.1853496037411304e-17j),(-4.2168957538383395e-15+2.484732328672044e-16j),(-0.8636116246510159-0.783397368655823j)
(-4.4530300391834343e-17+1.0087907577452546e-16j),(5.183898590314319e-15-2.0557790167764822e-15j),(-0.8558415161426267-0.6552269624743355j)
(1.0336182348519974e-16-3.978524229134208e-17j),(-2.3543548596787825e-15+1.3865763257144782e-15j),(-0.8558415161426208+0.6552269624743331j)
(3.0370235576507763e-18+5.777631094542508e-18j),(2.749715851549918e-16-3.883054054883172e-17j),(-0.8512602653613753-0.07235718013405765j)
(4.36873674764045e-18-2.1126466437601546e-18j),(-4.828764181925376e-16-2.074686173870041e-17j),(-0.8512602653613726+0.07235718013405441j)
(2.640141889333044e-17-2.2953995865906026e-17j),(-2.838026794793375e-17+1.625883721615301e-16j),(-0.8510622721949311-0.17231339816186764j)
(-5.426900580656688e-18-3.571017205169841e-18j),(9.233468503476701e-17+1.4691579567931928e-17j),(-0.8510622721949299+0.17231339816186653j)
(2.876374845854411e-17+1.905452478199649e-17j),(3.111200268714075e-16-1.512815309564314e-16j),(-0.8492679721393216-1.1000000000000074j)
(6.128411380736296e-17-1.0089723471623087e-17j),(5.538912593151071e-16+1.9747689131006774e-17j),(-0.8492679721393178-1.0000000000000018j)
0j,0j,(-0.8492679721393154-2.54j)
0j,0j,(-0.8492679721393154-2.44j)
0j,0j,(-0.8492679721393154-2j)
0j,0j,(-0.8492679721393154-1.9j)
0j,0j,(-0.8492679721393154-0.43999999999999995j)
0j,0j,(-0.8492679721393154-0.33999999999999986j)
0j,0j,(-0.8492679721393154+0.33999999999999986j)
0j,0j,(-0.8492679721393154+0.43999999999999995j)
0j,0j,(-0.8492679721393154+1.9j)
0j,0j,(-0.8492679721393154+2j)
0j,0j,(-0.8492679721393154+2.44j)
0j,0j,(-0.8492679721393154+2.54j)
(-1.0252883203458868e-16-1.9191205244786407e-17j),(-7.123169544618279e-16-7.015587042757105e-16j),(-0.8492679721393128+1.0000000000000053j)
(2.425254260296273e-16+2.107257515246125e-16j),(3.0848396794641147e-16-2.546676082828952e-16j),(-0.8492679721393124+1.0999999999999972j)
(-1.3946031256506423e-16-2.906460583427055e-20j),(-5.146767546902998e-15-3.150613373343455e-15j),(-0.845085542667865+0.11054932399526127j)
(-3.8389478112098526e-17+1.3434140803742249e-17j),(3.759218981947903e-16-1.2523238288593536e-15j),(-0.8450855426678634-0.11054932399526046j)
(2.6569798278410345e-16-1.3720660586791829e-16j),(-1.4730844037300853e-15+9.658706695515309e-17j),(-0.8430369825511893+0.4935704496869633j)
(1.461262016609354e-17-3.715523220198622e-18j),(2.316537485016548e-15-1.5237130750507024e-15j),(-0.8430369825511776-0.4935704496869602j)
(1.1400837254747e-17+3.356914097630254e-17j),(-1.64179279369114e-15+1.5482591155021106e-15j),(-0.8429552306501036+0.1973889051924841j)
(7.976935091971443e-17+3.2402844634019926e-17j),(-7.03723467830387e-16+1.031330602044235e-15j),(-0.8429552306501031-0.19738890519248403j)
(-3.5211064621440106e-17+7.889194432338575e-17j),(-6.226970123185492e-16-7.586685700401737e-16j),(-0.842158028311143+1.3677719358229747j)
(4.235609619296276e-17-1.4187978083420733e-16j),(1.3116354577330713e-16+5.22019127238223e-17j),(-0.8421580283111428-1.3677719358229767j)
(8.99683204111346e-17-5.952409040357056e-17j),(-8.331331223162652e-17+3.4618658564162543e-16j),(-0.8419759683761571-1.2678120400970185j)
(-8.092851895834706e-17+4.932184459083624e-17j),(-8.912852434560247e-17+1.1185060359245883e-16j),(-0.8419759683761487+1.2678120400970103j)
(0.002572304173967028-0.0018792755976749249j),(-0.0150248760201547-0.06992724884541447j),(-0.8392098366266069+0.39150116185806033j)
(0.0025723041739665457+0.0018792755976751114j),(-0.015024876020157+0.06992724884541333j),(-0.8392098366266021-0.39150116185805106j)
(6.451768210938844e-17-3.003879298449301e-17j),(3.699470033066211e-16+9.742696244535588e-16j),(-0.8387338611249581+1.3275796602072265j)
(2.1229127796969145e-18+8.293188492884007e-17j),(1.1439889332028234e-17+7.952623884391877e-16j),(-0.8387338611249521-1.3275796602072147j)
(-1.166980795757945e-16+2.8984557800380894e-17j),(5.023904849158504e-16-1.7390526073455766e-16j),(-0.8384656942184986-1.051019339209147j)
(-5.087524117230061e-17+7.820310532137777e-18j),(5.049331075938782e-16+1.8795132476064302e-16j),(-0.8384656942184914+1.0510193392091376j)
(-4.572958927644245e-17+4.584759735245646e-17j),(1.035664065209901e-15+7.252634646617019e-16j),(-0.8384374341360471-0.7979049184249621j)
(-4.117986928557466e-18-4.5254278010666434e-17j),(1.4760065297726473e-15-2.822874043444099e-15j),(-0.838437434136047+0.797904918424958j)
(1.5522842740974667e-16+4.3821809083664125e-17j),(5.736019363957276e-18-2.4385821018385233e-16j),(-0.8382228664022144-2.491724038601629j)
(-2.381131444787411e-16+1.0381019824304446e-16j),(1.9631985943025384e-15+1.822982932656175e-15j),(-0.8382228664022107+0.38827596139837883j)
(-2.7232945782309042e-19-1.929442593093199e-18j),(-3.1111976037452382e-18-9.00672948636163e-19j),(-0.8382228664022106+2.4917240386016166j)
(8.268638155337588e-17+8.667452628029904e-17j),(-2.3843866414975623e-16-2.0774249529938558e-16j),(-0.8382228664022094-0.3882759613983805j)
(-1.832969321919492e-16-4.0430190417227634e-17j),(7.168838163091491e-16-6.640192388606369e-17j),(-0.838184725809678+0.9508679400210459j)
(2.6790722432575946e-18-1.177255852884663e-17j),(1.9338709820320185e-18-2.5656662295460655e-16j),(-0.8381847258096751-0.9508679400210399j)
(4.420910090818069e-17-4.1861449744510455e-17j),(-1.2043831916178132e-16+1.3462167546318298e-16j),(-0.837935637994597+2.391569272054137j)
(2.466004141547531e-17-9.140660846947434e-18j),(2.2107937407986556e-16-9.728034606585424e-18j),(-0.8379356379945904+0.4884307279458856j)
(-3.440788781413543e-17+3.148875288057519e-17j),(-1.8562406260541487e-16+2.9683492423466557e-16j),(-0.8379356379945898-2.3915692720541166j)
(-3.6588841859935554e-17+4.855849569814434e-17j),(3.7608711118678423e-16-2.839529667149199e-16j),(-0.8379356379945853-0.4884307279458789j)
(4.14056365951437e-17+2.843240204669338e-17j),(-1.2041442690654e-15+8.512928753667443e-17j),(-0.8368526094334962-1.2410228666233596j)
(4.6308636191487025e-17-3.3063879157651915e-17j),(1.726607932110553e-15+1.7270416126552874e-16j),(-0.8368526094334957+1.241022866623346j)
(-3.2063694315594344e-18+4.535646257474242e-17j),(8.61891158716444e-17-1.1900532042484543e-15j),(-0.8355744416164405+0.7138509574303002j)
(-3.2401708289738366e-17+3.3579500818826304e-17j),(-2.4395060819586186e-15-1.147370200283646e-15j),(-0.8355744416164326-0.7138509574302995j)
(-2.1682918469893772e-17+9.66786280719021e-17j),(-9.90107681199109e-16-2.03386404298556e-15j),(-0.8309742903281653+0.6413435632675926j)
(5.197268581757992e-17+4.2449116670484905e-17j),(-2.4665273188503158e-16-1.7949415805042226e-15j),(-0.8309742903281641-0.6413435632675958j)
(9.551293152757228e-17+6.044592200041779e-17j),(6.359457232795298e-16+2.511500735376421e-16j),(-0.8286309590744584-1.9420399247624034j)
(-2.0220108067710524e-18-2.977989388200356e-18j),(5.516890376200671e-16+2.685460386731445e-16j),(-0.8286309590744511+1.9420399247623992j)
(5.361972060943692e-17-6.461017135217876e-17j),(3.5416129204738276e-15+1.6186341043312697e-15j),(-0.8282726976597936-0.7259849875421689j)
(2.1912544910604642e-17+4.9819673084324636e-17j),(-2.3237426160180503e-15-2.98477888993481e-16j),(-0.8282726976597892+0.7259849875421598j)
(-1.9424927635745832e-16+7.51142856718299e-18j),(-9.006084611892765e-17-5.606874511017782e-16j),(-0.8281981315118642-1.84182212255421j)
(-1.1722775260453444e-16-2.2377609743646442e-16j),(1.153685264125974e-16+5.002637920755331e-17j),(-0.8281981315118639+1.8418221225542262j)
(-0.0004154458835222033+3.4355692208336866e-05j),(-0.12574487273173235-0.010398591767856681j),(-0.8185804295006912-3.409060706127078e-15j)
(-6.802294249430189e-17+1.0835982245716035e-16j),(-1.0151029756036083e-15+1.0381393289645815e-15j),(-0.8074079189992989-0.10252308973038755j)
(1.3303930892654691e-16+1.4448324767135384e-19j),(1.633178994609346e-15+1.6814160020609752e-16j),(-0.8074079189992958+0.10252308973038886j)
(5.55333213341688e-17-5.3727357643093545e-17j),(1.06132956997026e-15+1.5217173391862826e-15j),(-0.8034344268055901-0.07450053470132778j)
(2.219203882657956e-17+9.431376439264843e-17j),(-8.021720574826143e-15+9.814985993609995e-16j),(-0.8034344268055892+0.07450053470132664j)
(-3.596321606604288e-18+2.261694749546031e-17j),(-1.3176016023489513e-16-6.438986828977735e-15j),(-0.802047163912445+0.015504240014018955j)
(6.32956093389508e-17+1.1424965606990483e-16j),(6.771952317394398e-15-1.635809534410163e-15j),(-0.8020471639124369-0.015504240014017496j)
(-7.986396354027417e-17+1.3976362389644647e-16j),(4.883327643910984e-16+1.43544261721953e-16j),(-0.7989191447863437-0.829999999999994j)
(-6.413027219297789e-17-1.1611202795876035e-17j),(-1.3700554573633548e-16+5.606470457813996e-16j),(-0.7989191447863422+0.7300000000000036j)
(4.9617415692148724e-18+2.036006719962169e-18j),(-2.260477591247647e-17+9.806188103206139e-17j),(-0.7989191447863403-0.7299999999999999j)
(4.76874019814987e-17+8.390797956227129e-17j),(2.828659668714524e-16-5.647396622828095e-16j),(-0.7989191447863397+0.8300000000000072j)
(8.525760407825813e-17-7.513132206348476e-17j),(6.772099381221598e-16+7.886613929740408e-17j),(-0.7989191447863382-2.1700000000000017j)
(-8.658194624350904e-17+2.4298855815598305e-17j),(3.643915026118914e-16-4.0112134342778045e-16j),(-0.7989191447863374+2.1699999999999973j)
(1.262237929860498e-16-9.542005398562333e-18j),(-4.7278193434500646e-17+2.93283423282592e-16j),(-0.7989191447863356-2.269999999999994j)
(-9.103386159543867e-17-3.652231340083769e-17j),(-1.6741556207694418e-16+1.0229298721390886e-16j),(-0.7989191447863355+2.270000000000005j)
(-2.1485130430306633e-17-8.727099627135133e-17j),(-1.706088557221357e-15+2.1285494288403444e-15j),(-0.7965120067391935-1.3647461257562112j)
(2.1173332158891135e-17-3.1517506439701225e-17j),(-9.4919487639252e-16+8.930369342403504e-16j),(-0.7965120067391918+1.3647461257562077j)
(0.0009439441857726614-0.00010090259452400161j),(-0.1501657522328261-0.016051917303303635j),(-0.7961158863336019-7.366869828546591e-16j)
(-3.651281383942633e-17+8.226747763845331e-17j),(-7.601998931061352e-16-8.400128840209375e-17j),(-0.794891711955479-1.4546542536087168j)
(-7.789482113592723e-17+4.759141368528057e-17j),(9.795875881549966e-16+1.4140453035106116e-16j),(-0.7948917119554681+1.4546542536087073j)
(3.833759780502541e-17-1.2193539329691808e-17j),(1.0313526330549497e-16-3.753275402831793e-16j),(-0.7831324073658124+2.2173021742432186j)
(-1.503977752370834e-18+4.907343175744815e-17j),(3.849194914597347e-16+5.255013347491159e-16j),(-0.7831324073658115-2.217302174243218j)
(1.1824041842989856e-16+3.6478230628700553e-16j),(-6.015194656146856e-16-4.763615474179668e-16j),(-0.7827692219078023+2.117108789022827j)
(2.7445076511076752e-17+5.364764519793921e-17j),(1.3285562536906002e-16+4.0477272784844388e-16j),(-0.7827692219077987-2.117108789022803j)
