A,B,EV
(-9.772642701003757e-19+5.7841550097623856e-18j),(-4.532583331194082e-16-3.222919068564153e-16j),(-2.0007375640808327-0.9299975024909154j)
(1.2457249672970377e-16-1.1379980559200523e-16j),(3.331386045901806e-15+1.6690902116870475e-15j),(-2.0007375640808167+0.9299975024909205j)
(-6.175401952812243e-17-7.327676016650378e-17j),(-1.4507603416005972e-16+1.0277263770976724e-14j),(-1.9925374674022558-0.45461166229889843j)
(-2.1343910204944681e-16-1.448006410007876e-16j),(6.0368422537518486e-15-6.894839980443448e-15j),(-1.992537467402236+0.4546116622988974j)
(-1.434579120158553e-17+8.875938571694525e-17j),(-9.289275648080902e-16-2.1262066042814054e-15j),(-1.9869816596444883-1.9584060955160703j)
(-4.2162092339799424e-17+5.1706689193343254e-17j),(1.4837299010413431e-15-3.794157492900456e-17j),(-1.9869816596444847+1.9584060955160845j)
(1.1881427992952544e-17-2.145606839354518e-18j),(4.1950820255212474e-16+4.866268386082419e-16j),(-1.9841794407139695+2.464327808024474j)
(8.950235922854666e-17-1.0555703481763556e-16j),(-1.5974924850433513e-16+2.0950697154521643e-16j),(-1.984179440713968-2.4643278080244575j)
(1.0285229516958047e-16+5.482903306126275e-17j),(-1.2541230113936289e-14+4.401671797927275e-15j),(-1.980421575081791+0.8896194194934329j)
(6.812708435890264e-17+5.875950375779074e-17j),(1.618993522086662e-14+1.604193786428491e-14j),(-1.9804215750817904-0.8896194194934353j)
(-6.303529963159601e-17+1.459912288488097e-16j),(1.7690757381679787e-15+1.7538752890677452e-15j),(-1.9793143759202867+0.3274456285192382j)
(5.067347874522736e-17-1.013635194951649e-16j),(3.382090454405302e-15-2.85389571985958e-15j),(-1.9793143759202692-0.3274456285192354j)
(5.665505877494485e-17+2.627316896316747e-17j),(-3.7963148445703734e-16-2.8816894847025464e-16j),(-1.9775399778838447+2.36376458392231j)
(1.1281708458970302e-16-2.640260997221873e-17j),(-5.45642375103163e-17+8.742416300705446e-16j),(-1.9775399778838438-2.363764583922318j)
(7.536461446917953e-17-2.6954237580772533e-16j),(-3.893682101987432e-15-1.0801956890647427e-15j),(-1.97154297916007+1.3096445449725727j)
(-9.558985776909635e-17+5.007434722095682e-17j),(-3.175285398115721e-15+1.5037333374982948e-15j),(-1.9715429791600567-1.3096445449725662j)
(-2.969595221810617e-17+2.3447162803252227e-17j),(-1.800393471132461e-15-1.3339010233565791e-15j),(-1.9690343355216036-0.3527914778546872j)
(-6.498931295183387e-17+7.538008723691135e-17j),(3.671536584900118e-15+1.0717876652052711e-15j),(-1.9690343355215933+0.3527914778546777j)
(1.066739946653029e-16+1.1193644578823642e-16j),(-5.307017077396254e-16+8.520212270417606e-15j),(-1.9635075359045706-0.19650340596757687j)
(8.027714614265513e-17+6.812243026940035e-17j),(-8.78712576660416e-15+1.0214114382817031e-16j),(-1.963507535904567+0.1965034059675752j)
(1.719311376672103e-16-1.4993796539267506e-16j),(-4.917435244356736e-15-7.484366132323305e-15j),(-1.9590739526041938-1.1404178686547368j)
(-2.4262849577992687e-17-7.302273960837963e-17j),(1.5988611098421082e-15-1.7412979566053598e-16j),(-1.9590739526041914+1.140417868654746j)
(0.004240645640337634+0.0010079814279824453j),(0.08994778441726743+0.6004860702340067j),(-1.9444441549998894-0.7323260417173011j)
(0.004240645640337287-0.001007981427982461j),(0.0899477844172719-0.6004860702340371j),(-1.944444154999875+0.7323260417173094j)
(-4.2838342275944077e-17+1.824934921023315e-16j),(1.148959774284166e-14-1.9309315391035308e-14j),(-1.9422226598405694-0.8015301062391023j)
(3.954768210787449e-17+1.924659611432254e-16j),(-7.030215536794393e-14+7.495858651254882e-14j),(-1.9422226598405405+0.8015301062391037j)
(-1.0921164609926993e-17-1.3761304729658403e-17j),(-1.0724131560879688e-15+5.1908194370121675e-15j),(-1.9417982052081164-0.2650569135135136j)
(4.4203805536778765e-17-1.1277160120701092e-16j),(-4.621478429546085e-15-1.7651964508527765e-14j),(-1.9417982052081113+0.26505691351350885j)
(-6.683134807680878e-18+4.486776280667265e-17j),(-5.390046846464292e-16-3.524419845224905e-16j),(-1.940896825962486+2.036090095585924j)
(4.076672942188373e-17-2.007415941564103e-16j),(4.863175577307044e-16+1.7083416300577923e-15j),(-1.9408968259624821-2.0360900955859096j)
(2.4555024022640295e-17-2.0835418444685395e-16j),(-1.0880978625771976e-14+1.2707843282134461e-15j),(-1.9397023113456098+0.3492070643191194j)
(5.184677892920421e-17+7.421927099697162e-17j),(1.348484508332554e-14-8.528703688335296e-15j),(-1.9397023113455996-0.3492070643191164j)
(-3.9982791846777874e-17-7.803383714183519e-17j),(2.2866284424257904e-15+2.2104867281974536e-15j),(-1.9387877905440312-1.4072760474134662j)
(1.8222988930059623e-17+3.0537579172061656e-18j),(-5.398960526603376e-16-2.2701817298314285e-15j),(-1.938787790544028+1.4072760474134658j)
(3.1267824009192784e-17-9.229066694679842e-17j),(1.3825446872821933e-14-1.5664521614250035e-15j),(-1.9346565711526182-0.9932976368882754j)
(-4.041853295669731e-17+1.0136476931877251e-16j),(-5.664259700611347e-15+2.733988735682305e-15j),(-1.9346565711526094+0.9932976368882778j)
(5.0865726528207323e-17-9.792067189061427e-17j),(4.640474543184591e-16+6.670227488368554e-16j),(-1.9317329169775463+1.9313070997393809j)
(-2.6078919084199447e-17+5.378013423712946e-17j),(1.053679116097501e-15-2.0069129158612014e-15j),(-1.9317329169775337-1.9313070997393704j)
(1.392637573520393e-16+1.920233125110611e-17j),(7.520307390549202e-16-1.240524890073881e-15j),(-1.928685089755561+1.5837063270416758j)
(-6.952116471744598e-17+4.130645082360953e-17j),(4.48927080833208e-15-4.030315084380521e-15j),(-1.9286850897555397-1.583706327041663j)
(4.826973806782448e-17+1.061863759107088e-16j),(6.207979691480025e-16+1.7023270022748614e-15j),(-1.9246504531679032+0.3373610637865003j)
(-6.412976073473143e-17-4.919326966227623e-17j),(-4.27654108704044e-15+3.299726669030783e-15j),(-1.9246504531678932-0.3373610637864995j)
(5.704066538117318e-17-4.405153161973902e-17j),(-1.301314023657024e-14-7.201060348097656e-15j),(-1.9243242384506622+0.0008953416823908846j)
(9.014675829330085e-17-1.8364939394164355e-17j),(9.518105809868256e-15+4.080566850446497e-15j),(-1.9243242384506507-0.0008953416823946766j)
(4.167128789155095e-17-5.2481950271696975e-17j),(-5.727078286745523e-15+3.0921232015259903e-15j),(-1.9158874699974182-0.5588641743888856j)
(2.4334047762213714e-17+4.3286835227542965e-17j),(-4.280408773260965e-15-1.9860163815885234e-15j),(-1.9158874699974147+0.5588641743888846j)
(-3.3834839584215825e-17-1.3906732290631018e-16j),(8.116774879497387e-16+1.4703377757986591e-15j),(-1.9131517926212023+0.483619807116791j)
(-3.057741272861845e-17+4.414067795222258e-17j),(3.4247676354634908e-15-1.8913237077752528e-15j),(-1.9131517926211876-0.483619807116789j)
(-2.0940421993883384e-16+2.5835761454152368e-17j),(-5.181357666671018e-15-1.3168546240136942e-15j),(-1.903264623545839+1.0189561739652362j)
(2.177113807025255e-17-4.708016327447167e-17j),(5.557986670383726e-15+5.987465155351092e-15j),(-1.9032646235458166-1.0189561739652253j)
(4.8353234515020465e-17+1.570873029592593e-17j),(-8.22245669668528e-16+2.472025156379076e-15j),(-1.896073702413357+1.35882870610979j)
(4.364636537994573e-17-6.102610650335935e-17j),(-3.619845310683765e-15+1.0937996508851455e-15j),(-1.896073702413355-1.3588287061097886j)
(-1.6788353062957296e-16-2.7160363507492035e-17j),(-2.0783522412872628e-15+2.064748755252775e-15j),(-1.8960737024133518-1.521171293890216j)
(-3.638388309245267e-17+1.3064834672083294e-17j),(1.8029270042951186e-16+6.873467458557008e-16j),(-1.8960737024133476+1.5211712938902189j)
(-1.471349797466795e-17+2.918683317065761e-19j),(-1.933510839192276e-15+1.0140855374133515e-14j),(-1.895475262060481-0.9517424018922149j)
(1.6834293639926033e-16+3.1073578858282384e-17j),(-9.13009917780635e-15+7.296742769472603e-15j),(-1.8954752620604607+0.9517424018921952j)
(2.7345826067373643e-17+1.1678598660616072e-16j),(3.170033688440014e-14+1.875719988780895e-14j),(-1.8870919626117333+1.438244297189956j)
(1.0201672016900787e-16-3.322045119229965e-18j),(6.877367945545294e-15+1.710157701478937e-14j),(-1.8870919626117237-1.438244297189952j)
(2.6092251670737303e-17+2.291932018913627e-17j),(1.5539816166930778e-14-2.4585171638886823e-14j),(-1.8845175882903915+0.19197905282424788j)
(-8.891414166472281e-17-1.141964919616161e-16j),(-8.822999402182366e-15-5.2993971137303306e-17j),(-1.8845175882903806-0.19197905282425218j)
(3.386739177480978e-17+8.234218010120618e-18j),(8.41490412500857e-15+6.17412393698204e-15j),(-1.8829990184368308+0.37875547077084j)
(5.092558618090635e-17-5.702406523625383e-17j),(2.812218566115507e-15+4.9100596328186395e-15j),(-1.8829990184368215-0.3787554707708358j)
(0.00017637359406357385+7.381805854790116e-05j),(-0.033720046311061486+0.06101518416038769j),(-1.8788950334421235-1.44386868066561j)
(0.00017637359406362784-7.381805854789791e-05j),(-0.03372004631106382-0.06101518416038545j),(-1.878895033442121+1.4438686806656147j)
(1.4489228952854653e-16-5.879096639890092e-17j),(8.004404769289641e-15+3.691250198086893e-15j),(-1.8674875801230795-0.06605999348156805j)
(5.971031227524769e-17+1.0002132634820315e-16j),(9.858363195789843e-15-2.3098120084639087e-14j),(-1.8674875801230761+0.06605999348156455j)
(-0.0005667453648708423+3.5819667679248265e-05j),(0.19884782979930019+0.012567660229102388j),(-1.866799722725035-1.63894952349649e-15j)
(1.8361073434742688e-16+3.681236639149552e-17j),(-8.735130199024487e-15-2.5572789099032255e-15j),(-1.85225570657345-0.3333724128590549j)
(-5.138935295740628e-18-1.1524675966464045e-16j),(-4.1760903187410525e-15-8.12611019928019e-16j),(-1.8522557065734444+0.33337241285905134j)
(-1.724822044663971e-17+3.118590942101525e-17j),(2.1319938532421247e-15+2.0718049565246226e-15j),(-1.841454187694431+0.8210979093814218j)
(4.7023217937809727e-20-7.121717100262424e-18j),(-3.1542666457784997e-15-4.386276987603605e-15j),(-1.8414541876944093-0.821097909381419j)
(-6.683735038221936e-17-6.994544274671462e-17j),(-3.1321813706527064e-14+1.692275186366689e-15j),(-1.8404997819419628+0.7317410393354977j)
(-1.7575482710879216e-16-9.86491423833509e-17j),(-2.1107709487004246e-14-9.347393441899908e-15j),(-1.8404997819419555-0.7317410393355013j)
(2.553394590577629e-16-1.2823318175830603e-16j),(-5.086403783421412e-16+2.0720059176094985e-15j),(-1.8343871002137417+0.7069566763384726j)
(-9.977681770624808e-17-8.406809907437186e-18j),(-1.675889593480444e-14-5.464350504033577e-15j),(-1.8343871002137346-0.7069566763384776j)
(-0.000317588619794838+6.121756455366447e-05j),(-0.27655306700060756-0.053307657064396864j),(-1.828292997900305-5.947634894182942e-16j)
(-5.651582107542749e-17+2.9202612239122956e-17j),(-1.1252330239253622e-15-6.833885073521685e-15j),(-1.8190582320159108+1.1653609779006555j)
(-3.569133531656301e-17-7.655331774213135e-17j),(6.406233433986115e-17-4.906131036579265e-16j),(-1.8190582320159017-1.1653609779006566j)
(-0.001192846552447965-0.0009484281822124511j),(0.41164663734536167+0.013835151935395251j),(-1.8169409942128827-0.16417592556392205j)
(-0.0011928465524481662+0.0009484281822123883j),(0.4116466373453963-0.013835151935396889j),(-1.816940994212877+0.16417592556392052j)
(-9.682154978834547e-17-4.2232740316757887e-17j),(-6.584209938970346e-15-2.4773543325786955e-15j),(-1.8128420877746028-0.4745912392835355j)
(1.0461689736950481e-16-1.1953524136720544e-16j),(-1.0691944254112548e-14-4.144698611540421e-15j),(-1.8128420877745968+0.47459123928352975j)
(-2.143216662048483e-16-4.943981539147949e-17j),(-2.3803970582034765e-15+6.766097254464501e-15j),(-1.8109211315791043+0.5831509524870818j)
(-4.695250884848322e-17+2.2873309248929012e-17j),(-8.232507906895834e-15-5.522241374494014e-15j),(-1.810921131579099-0.5831509524870837j)
(1.5692571158026246e-16+2.390287788437102e-17j),(-8.43541726132342e-17+8.061536199569958e-15j),(-1.806866640187177+0.7605827249816333j)
(1.9713486544226895e-16-2.901036759883388e-17j),(1.938285295563294e-15-1.385740032531268e-14j),(-1.8068666401871705-0.7605827249816224j)
(-1.5498618307084386e-16+1.7819470855494542e-16j),(4.2081481010527356e-15+3.490302451527516e-15j),(-1.8059662820155096+0.11438608382418766j)
(9.455917992190903e-17-1.202129099581752e-16j),(-1.0046650634092128e-14+8.027816730914658e-15j),(-1.805966282015492-0.11438608382418777j)
(-8.709959464017288e-18+6.613448380898e-17j),(-2.7878496745145202e-15+1.0534924708253576e-15j),(-1.7803503899277127+0.47886001958411756j)
(-8.997668909522636e-17+8.642719229306743e-17j),(1.1723026063307997e-14+3.495717597598663e-15j),(-1.7803503899277013-0.4788600195841107j)
(-1.84361251036035e-17+1.3211847314976002e-16j),(-4.245670055844452e-15+6.571573375490865e-16j),(-1.7789789343431794-1.216728361046549j)
(1.1707543276100124e-16-8.717410295155835e-17j),(5.674556092061634e-15+3.034013527876072e-15j),(-1.7789789343431663+1.2167283610465265j)
(-3.539899911632528e-17+1.1469200199539675e-16j),(1.5563992492904842e-15+2.849423581520246e-15j),(-1.7782259242258023+1.3020680275001033j)
(-5.2662979931060023e-17-6.840859539333892e-17j),(-1.1597215136580671e-15-4.029474082120462e-15j),(-1.7782259242257616-1.3020680275000798j)
(3.5458761145843517e-17+8.090688442730188e-17j),(1.4986293056324824e-15+4.765093512056385e-15j),(-1.772754221339265+0.2841008518726668j)
(-2.6797332123836058e-17+3.230613348117227e-17j),(-2.097934797349194e-14+2.0194651409388472e-14j),(-1.772754221339259-0.28410085187266226j)
(4.0416488846216615e-17+1.3171879069806846e-16j),(-1.1808176046865771e-14+2.516182566573242e-14j),(-1.7714778802370734-0.2593838463560551j)
(-1.5170779399822172e-16-2.1396239556422896e-16j),(8.045399492635726e-15+2.846061567362475e-15j),(-1.7714778802370734+0.2593838463560521j)
(-0.0006137798134842585+0.0008703546248548044j),(0.05403966638226702+0.066425509499042j),(-1.770022540967001+0.846782422701537j)
(-0.0006137798134846184-0.0008703546248546278j),(0.05403966638227852-0.06642550949902348j),(-1.770022540966989-0.8467824227015327j)
(7.116865761266492e-18+2.7230610328404196e-17j),(-2.9571963284479914e-15+2.463281821090088e-16j),(-1.767459107602974+0.958428451027976j)
(6.633257119303292e-17-1.4774218799746982e-16j),(-1.376317110769821e-15-1.1953757488718298e-15j),(-1.7674591076029529-0.9584284510279665j)
(4.3052795185954416e-17-4.543622473997934e-17j),(5.01473533221924e-15+1.2440986303820932e-14j),(-1.765208935521277-0.6769741757596208j)
(2.3628806291769657e-16+3.0839561148631053e-16j),(1.7977449593182717e-15+1.0470575394138965e-14j),(-1.7652089355212768+0.6769741757596204j)
(-8.222505222881155e-17+4.5772365547860135e-17j),(-5.965252622571316e-15+8.238171982196158e-15j),(-1.751298736942642-0.7123912518371381j)
(5.4571389631412853e-17+1.0440421178637089e-17j),(9.440086557492463e-15+6.152686472132365e-15j),(-1.7512987369426385+0.7123912518371416j)
(1.2084038682804718e-16-1.0370469810642618e-16j),(3.3265140534602853e-15-5.377040169348706e-15j),(-1.7504420405109387-0.6588732346309741j)
(-1.1961950097098944e-16-1.146850758726858e-16j),(-3.3086911465530525e-15+5.401473044127507e-15j),(-1.750442040510927+0.6588732346309638j)
(-7.207669707231339e-17+4.789413961206056e-17j),(2.177069013593624e-15+1.547753832878183e-14j),(-1.734709076411994-0.23233268374103103j)
(5.966508212171086e-17-7.232729832772308e-17j),(-1.9380093714988162e-15-6.437636216689137e-15j),(-1.7347090764119877+0.23233268374103308j)
(6.319958804076077e-17-1.2238205771625313e-16j),(-6.23323231036744e-15-8.318862886997128e-16j),(-1.7340122363264643-0.976587238066072j)
(-4.048755620845745e-17-1.3695563659358808e-16j),(-1.3757782174881351e-14-3.441823900082044e-15j),(-1.734012236326458+0.9765872380660746j)
(6.68100458449442e-17-4.48356293921502e-17j),(6.100898671332812e-15+4.043179533718938e-15j),(-1.7315695679093768-1.295135809363059j)
(3.4525628221901457e-17-7.199865820003282e-17j),(-1.948674020795676e-15-2.4161218400103987e-15j),(-1.7315695679093752+1.295135809363067j)
(-7.101669012321213e-17+6.056238253661314e-17j),(-2.0865737963144697e-14-1.2922024885348403e-14j),(-1.7301849649705443+0.1963403059936231j)
(-5.597093624115834e-17-9.096931481750793e-17j),(7.342605334882219e-15+1.615989514074053e-14j),(-1.730184964970536-0.19634030599362362j)
(-1.2003981763369907e-17-1.6447072593191788e-16j),(-2.2646780508199653e-14+4.629855765294122e-14j),(-1.7260541839820904-0.8280097819454902j)
(1.455160564061047e-17+1.7687048043925357e-16j),(1.5506451279626162e-15-1.5057147112665004e-14j),(-1.7260541839820647+0.8280097819454764j)
(-9.639927964475765e-17+3.917759412923296e-17j),(-2.8130571929608424e-15+3.618649618905979e-15j),(-1.7259776633702535-1.2907421669998564j)
(-1.7119206295414028e-17+1.5218058530401623e-16j),(1.6664835300213856e-15+1.7012544817201524e-15j),(-1.7259776633702502+1.2907421669998524j)
(3.92392210777397e-18+7.767510511390807e-17j),(1.2275129395906634e-14-1.329922550514068e-14j),(-1.7249223826943216-0.08968430546126482j)
(2.050241564597004e-17+2.822810648169379e-17j),(7.903134769805533e-15+3.657488466804972e-14j),(-1.7249223826943196+0.0896843054612641j)
(0.0003925015718171685-5.622831473072059e-17j),(0.3632072519472377+2.9414941014026664e-13j),(-1.7146714543232993+2.230967244588392e-15j)
(-1.8191278879314756e-16+2.7261188550400734e-16j),(1.0486132893619177e-13+6.304089804534733e-14j),(-1.7109724668600301-0.008008644037833523j)
(1.1513032353100206e-17-8.381924612448142e-17j),(3.932120433104999e-13-3.2808133657448356e-13j),(-1.710972466860027+0.008008644037832195j)
(-1.3020675287800678e-16-2.1758188803502e-16j),(8.7801156298889e-16+4.627225194111973e-15j),(-1.7097109588059731-0.8084106724083009j)
(2.2134042968021944e-16+2.59030845433739e-16j),(5.441750589686167e-15+1.7510892889590105e-16j),(-1.7097109588059427+0.8084106724083021j)
(-0.0009207930900384542+0.005443309514559073j),(0.29607432592378247-0.1247568743137916j),(-1.7071894681887265+0.7633002091632236j)
(-0.0009207930900377976-0.005443309514559211j),(0.29607432592375776+0.12475687431377983j),(-1.7071894681887232-0.7633002091632292j)
(-4.4056354922803333e-17-1.577677547329528e-18j),(-3.792522353348303e-15+2.9827270073458483e-15j),(-1.7048687417293698+0.9655528491248698j)
(1.7845399856632112e-16-3.729518016307276e-17j),(-2.495971563056155e-15+2.5629863104804117e-15j),(-1.7048687417293515-0.9655528491248669j)
(1.8882780918797112e-16-4.962463838160505e-17j),(7.912571202156568e-16-3.3196286512527555e-16j),(-1.6971912295446576-1.44j)
(-1.700149861857611e-07+1.7366442957996395e-16j),(4.9675819013828004e-12+2.728707068697373e-12j),(-1.6971912295446516-3.937777161664538e-15j)
(4.059044257383407e-17+1.021492295653494e-17j),(-1.802233163772338e-16-4.370737796489999e-17j),(-1.6971912295446434+1.4399999999999733j)
(-1.9293876814193533e-16+8.459437306083932e-17j),(-1.4736690911870867e-15+4.5640060637073075e-15j),(-1.6964866528122904-0.8506658966841988j)
(4.7653422346885237e-17+4.167653622861696e-17j),(2.4779825405590597e-14-8.831708589749024e-15j),(-1.6964866528122897+0.8506658966842091j)
(-1.5039314373554037e-17+6.05514040312075e-17j),(9.007094653202286e-15+4.8309848966793825e-15j),(-1.6962432153819953+0.5387292676347815j)
(1.0311580433610428e-16+1.3074165558296135e-17j),(1.7670763767074978e-14-1.7237758674225384e-14j),(-1.6962432153819873-0.5387292676347729j)
(0.00016138608520402907+3.390971852795603e-16j),(2.572076900865966+1.678392689369151e-13j),(-1.6924780263271286-3.583847611158933e-15j)
(-1.634126959332482e-16+2.312299865044505e-16j),(-2.5428898870701014e-15+1.952048085608722e-14j),(-1.684154860818941+0.6294049211086179j)
(2.0846929172623515e-16+4.3053075745495174e-17j),(1.1692325251956689e-14+8.834083379950689e-15j),(-1.6841548608189405-0.6294049211086161j)
(1.2191550278386781e-16+9.286977498039436e-17j),(3.232856916592513e-15+1.0039085579237078e-14j),(-1.676607665130132+1.0274451110807403j)
(-8.699890243514911e-17-1.0497380419037947e-16j),(-5.370931723771829e-15+1.4203888277000175e-15j),(-1.676607665130128-1.0274451110807332j)
(8.312553191704407e-17+4.1381671620332565e-17j),(-1.1279473296996081e-14+4.580610085740266e-16j),(-1.6675086561016779+0.9919084817975157j)
(-2.0938775027337512e-17+1.9582021345575437e-16j),(4.682213457122738e-16-1.3170373622582511e-14j),(-1.6675086561016774-0.9919084817975058j)
(-6.837344675653875e-17-1.1602894345273796e-16j),(-9.19682425233639e-15-1.3432303801693383e-14j),(-1.6628578542068986+0.5770918660923159j)
(-1.4204743879720302e-16+6.019411699867355e-17j),(1.5692158544707022e-15-3.9779054983186795e-15j),(-1.6628578542068975-0.5770918660923212j)
(-7.96033734911461e-18-5.759475470341878e-17j),(3.221220173969774e-14+1.52138466252812e-14j),(-1.6592360918760463+0.06802134542863815j)
(5.85444465625777e-17+1.2337723871930774e-16j),(5.45279459165978e-15+9.527025807449436e-14j),(-1.6592360918760443-0.06802134542863898j)
(-6.761164118290498e-17-1.063455277931249e-16j),(1.3231939098669945e-14+1.4904334766429078e-14j),(-1.649123605387068+0.6799998432162156j)
(-2.7559134456341922e-17+1.2365646512998847e-16j),(1.1930384285785864e-14+5.457050147583874e-15j),(-1.6491236053870661-0.679999843216212j)
(3.6924352189786806e-17-1.976306469992989e-16j),(-3.5356671771896565e-14+8.575310318131296e-15j),(-1.6412614459447243-0.07141222067676561j)
(-3.635334692717494e-17+8.62473127146007e-17j),(-9.50677261381448e-16-4.333210277329758e-16j),(-1.6412614459447201+0.07141222067676535j)
(6.488562257619389e-17+1.4987674418393597e-16j),(-3.606884480108929e-16-3.232753689166555e-15j),(-1.6309157364548879-1.0999999999999905j)
(2.122517577390334e-17-7.040032657754464e-17j),(-8.108548081531246e-16+1.0435319338185008e-15j),(-1.6309157364548816+0.9999999999999968j)
(5.601493625888299e-17-1.6948089193035016e-17j),(9.994725068808795e-16-3.2935055346457673e-16j),(-1.6309157364548788+1.1000000000000045j)
0j,0j,(-1.6309157364548783-2.54j)
0j,0j,(-1.6309157364548783-2.44j)
0j,0j,(-1.6309157364548783-2j)
0j,0j,(-1.6309157364548783-1.9j)
(2.3535261740044196e-17-3.854897058534833e-17j),(1.572504362726369e-15-2.1447736976297626e-15j),(-1.6309157364548783-1.0000000000000009j)
0j,0j,(-1.6309157364548783-0.43999999999999995j)
0j,0j,(-1.6309157364548783-0.33999999999999986j)
0j,0j,(-1.6309157364548783+0.33999999999999986j)
0j,0j,(-1.6309157364548783+0.43999999999999995j)
0j,0j,(-1.6309157364548783+1.9j)
0j,0j,(-1.6309157364548783+2j)
0j,0j,(-1.6309157364548783+2.44j)
0j,0j,(-1.6309157364548783+2.54j)
(1.4336718270072294e-16-6.088508261808597e-17j),(-2.5136308082264187e-15-2.698491784855452e-15j),(-1.6256929462039822-0.37059615519947525j)
(-1.8835679170507276e-16+1.9020092045072763e-16j),(6.066266585792465e-16-1.537320772119665e-14j),(-1.625692946203977+0.37059615519947836j)
(0.0006178646301310238-0.00045443596345692806j),(-1.3387017553011704+0.0311962190669276j),(-1.6223594113351099-0.010584420906508777j)
(0.00061786463013118+0.00045443596345761555j),(-1.3387017553012832-0.031196219067641806j),(-1.622359411335108+0.010584420906512538j)
(-1.3194010067081056e-17-8.118478833134517e-17j),(2.3221498984615012e-14+2.3346323020235136e-15j),(-1.618979448864747+0.5530686462972827j)
(-1.9486008508406184e-16+1.4003591996072282e-17j),(-7.118371947154992e-15+1.1836055834964466e-14j),(-1.618979448864744-0.5530686462972811j)
(-3.129764396580814e-17+2.029615993396299e-16j),(2.1401247769426095e-15+3.146416932348925e-14j),(-1.5991087213319177-0.13865858082970953j)
(2.071820240693433e-16-2.840449222529897e-16j),(1.974028454937972e-15+2.677624871073687e-14j),(-1.5991087213319086+0.1386585808297114j)
(2.5514672295546677e-17-7.701256868907432e-17j),(-6.995128954210782e-16+5.141863940356853e-16j),(-1.5691108506155464-2.7501504556055703j)
(-7.38924449419012e-18-1.4948621915314377e-18j),(-1.2367472208658744e-16-7.772102630666364e-18j),(-1.5691108506155436+2.750150455605569j)
(-6.707477100210773e-17+2.4514294579093033e-17j),(8.442759082669748e-16-1.406576859940637e-15j),(-1.5691108506155402-0.12984954439444094j)
(1.8937795480230994e-17-1.308198663666897e-17j),(-5.95333580561191e-16+1.0219563706518993e-15j),(-1.569110850615538+0.12984954439443833j)
(-6.596337378806783e-19+2.8026636472020777e-17j),(3.726188023434232e-16+1.5416306194209535e-16j),(-1.5674224825429748+0.2304182444652754j)
(1.5294583248506066e-16+3.336413238165986e-17j),(-4.311361738026296e-17+4.276374347403456e-18j),(-1.567422482542972-2.6495817555347156j)
(2.0647522358801835e-17+3.6188206070429175e-17j),(-5.112099898005304e-17-5.12110544651076e-16j),(-1.5674224825429683+2.6495817555347245j)
(-5.140715596268762e-17+4.6582477941348437e-17j),(-1.9207227358231216e-15+9.6567057723939e-16j),(-1.5674224825429637-0.23041824446527226j)
(-3.734324722887689e-17-8.821277595004707e-17j),(-1.6587854632321244e-15+2.2564299234026203e-16j),(-1.5622274013684394+1.2535956027717505j)
(1.4723850445572258e-17+1.3493245551591898e-17j),(-4.91846471779262e-15+5.393436424765382e-16j),(-1.562227401368438-1.253595602771759j)
(-1.2980118409200383e-16-1.3332387604750804e-16j),(1.9714957550199505e-15+8.635536057997856e-16j),(-1.5602601260401372-1.4858365628308403j)
(-3.3822233289214684e-17-1.9239221293413434e-16j),(1.5761612510190258e-16-5.06703890889851e-16j),(-1.5602601260401325+1.4858365628308388j)
(-1.4610568818299343e-18-1.3325718684017828e-17j),(-2.1383073122550832e-16+1.57169190860069e-15j),(-1.5570758212008275+1.5893638889832926j)
(2.6591046883659403e-16-4.391982633194734e-17j),(6.88858660818103e-16-2.9847214162036363e-15j),(-1.5570758212008176-1.5893638889832897j)
(1.0930943351780998e-16+7.636348381233437e-17j),(-5.569605105436768e-15-2.7526758075727006e-14j),(-1.5476766554520178-0.4147405418215694j)
(-1.2088652094177872e-16+1.0571456402347086e-17j),(-7.89253739880296e-15+1.5517845376498928e-15j),(-1.5476766554520116+0.4147405418215716j)
(1.238351276022134e-16-2.6830818426960364e-16j),(-3.6534714968870477e-16-1.1469440949523785e-15j),(-1.5453640511252589-2.2058039417970075j)
(-3.133700662761158e-17+6.759578133847598e-17j),(4.675934454133875e-16+5.724933601157645e-16j),(-1.5453640511252484+2.2058039417969963j)
(-5.370086305438062e-17+4.48403161999786e-17j),(-2.661338798330143e-16-2.6789618569527634e-16j),(-1.542130111677383+2.1081144465565065j)
(-5.5384337224636436e-17+2.7103729081865918e-17j),(-8.173714504235333e-16+1.1096821480525126e-15j),(-1.542130111677376-2.1081144465564967j)
(-1.857235877247993e-17-1.293419984696727e-16j),(1.1735598077312699e-15+3.4627157853660644e-16j),(-1.529661059436303-2.0811150769780227j)
(1.0245839971895404e-17-1.5050302253483266e-17j),(3.5811973688920363e-16-6.026233559516679e-16j),(-1.5296610594363014+2.0811150769780133j)
(-7.410463942827634e-17+5.68953582488477e-18j),(-5.124487394823928e-15+1.2747686729473512e-15j),(-1.529661059436301-0.798884923021973j)
(-2.2338426011513303e-17-2.860909239912497e-17j),(1.432118362178149e-15+9.7564465665621e-16j),(-1.5296610594362983+0.7988849230219752j)
(-1.686847247068167e-17+4.232763526838857e-17j),(1.4668284440680089e-15-1.5181263903641979e-15j),(-1.5286324555615312-0.890530914262418j)
(-2.866474283995947e-17-1.867190212687743e-17j),(-7.444525508733487e-16+8.982408434559962e-17j),(-1.5286324555615158+0.8905309142624124j)
