A,B,EV
(3.055211369953958e-18-2.3505407853519877e-19j),(-5.031084334853033e-16-5.759714100055813e-16j),(-1.6998740529671226+1.1700040593931125j)
(-3.0505172549525756e-17+2.348307410047725e-18j),(-5.522188701148977e-16+1.1330215911880085e-15j),(-1.6979460108445728+0.2699916390186118j)
(2.527156891373761e-17-1.1919639014945645e-17j),(-9.792009853441546e-17-9.372042486585913e-16j),(-1.697946010844546-0.2699916390186087j)
(6.523832638402163e-17+6.782993501992604e-17j),(-6.200489196326789e-16-5.574352073992273e-16j),(-1.6299956555396886-2.256162449307084j)
(-3.111305938511216e-17+1.1785865320620548e-17j),(-9.98245607175446e-16+3.0503479607973076e-16j),(-1.6299956555396864-0.6238375506929347j)
(-6.4586911121827814e-18+1.0094749523900575e-17j),(1.5696557805721133e-16+5.142363708621651e-16j),(-1.629995655539677+2.2561624493070744j)
(-2.8431461373088416e-18+7.308817927164614e-18j),(-4.4163516002157796e-17-4.1763223985139966e-17j),(-1.6299956555396764+0.6238375506929322j)
(3.600410122995934e-18+1.2324483690990797e-17j),(-1.3386483157046164e-15-6.331030560152161e-16j),(-1.629986971657354-0.8161561766289862j)
(2.0828752256450234e-17-2.1657072918708615e-17j),(5.017212182407814e-16-9.82131147194933e-16j),(-1.629986971657343+0.8161561766289893j)
(-4.678163382493915e-17+6.296836737432062e-18j),(1.2252488057242e-15-3.2987016049486077e-16j),(-1.6291829118394698+0.6143384134742809j)
(-2.1877947702409278e-17-9.005208926015588e-18j),(-1.1777574984085215e-15-2.5580024775347005e-15j),(-1.6291829118394576-0.6143384134742781j)
(-2.170782911929933e-17+1.6170070128587054e-17j),(-6.390059615661974e-16+5.500717974990881e-16j),(-1.6291799539694942-0.8256678757837604j)
(-2.498778279362124e-19-1.5115622076959268e-17j),(-2.5867155883567215e-16+3.2760567761792776e-16j),(-1.6291799539694876+0.8256678757837633j)
(6.65504681710792e-18+8.61299359097639e-18j),(-3.7882708245953165e-16-1.7544994278401298e-16j),(-1.6291799539694876+2.0543321242162325j)
(1.104713091786506e-17-2.666614601017913e-17j),(-6.186241501389943e-16+3.0671985041826525e-16j),(-1.6291799539694836-2.054332124216244j)
(-1.8211658167437305e-05+5.6953325952335915e-06j),(-0.0006984284524772651-0.003008690471964519j),(-1.6284227860585823+0.0821075566706304j)
(-1.821165816743435e-05-5.695332595240151e-06j),(-0.0006984284524753429+0.003008690471964579j),(-1.6284227860585745-0.08210755667061878j)
(-1.5844182887914332e-05+8.956622774726815e-06j),(0.005427354184971432+0.0036419692928391922j),(-1.6281989997951698-1.515785520692471j)
(-1.5844182887931154e-05-8.956622774753026e-06j),(0.005427354184972111-0.003641969292839372j),(-1.628198999795169+1.5157855206924689j)
(-2.064942258139607e-17-4.1042183389689635e-17j),(4.86149216477561e-16-2.997650611527682e-16j),(-1.6230856031172851+0.817920263654317j)
(1.413144768725743e-17+3.3152903374986545e-18j),(5.578679741992835e-16+8.233755603915823e-16j),(-1.6230856031172842-0.8179202636543236j)
(1.893555733336014e-18-9.901557088757293e-18j),(-3.0534169933070313e-16+1.6705988214031379e-16j),(-1.6221974200675464-0.6159959693526362j)
(-3.9951776585935987e-17+2.4105578665530666e-17j),(8.135292290143182e-16+1.9965177695878386e-16j),(-1.6221974200675464+0.6159959693526404j)
(-8.822080337731702e-17+9.894342485735826e-17j),(-1.3550351523914362e-16+1.010887374320971e-15j),(-1.6198351163946088-1.717798319603842j)
(6.191377497445002e-17-1.7296131438143128e-17j),(1.2112298209714552e-15+1.0853945450206106e-15j),(-1.6198351163946043+1.7177983196038258j)
(-2.1994537848862646e-17+3.699993944124652e-17j),(-4.148734026211612e-16-4.358436197629986e-16j),(-1.6190382810154473-0.2841433976267169j)
(-5.12721967153572e-18-1.659520388462995e-17j),(-4.4327228105846766e-16-1.206508921459398e-15j),(-1.6190382810154438+0.28414339762670543j)
(6.4888936691898844e-18-1.4192318819814052e-17j),(-2.1389414421284826e-16-2.723653588604829e-16j),(-1.5598287384752267+0.9684699352901168j)
(-4.184188829540519e-17-2.1614760859493417e-18j),(4.64881552584401e-16+3.8694284120247223e-16j),(-1.5598287384752254-0.9684699352901212j)
(1.3444105046842394e-17-1.9031977712057447e-17j),(-2.252209995077886e-16+2.075230994798465e-15j),(-1.5597794419021211+0.47148054292817065j)
(-3.8356962543461886e-18-6.744204031380192e-19j),(-6.314810117703092e-16+1.578744585055748e-15j),(-1.5597794419021178-0.4714805429281689j)
(-2.4037709056689162e-17-7.082016630445218e-17j),(-7.54566523560282e-16-1.647592663653274e-16j),(-1.5568331353830138-0.2702523907102101j)
(-4.0224438031575406e-17+1.6721738598403324e-18j),(9.51019059085696e-16+1.030104912569928e-15j),(-1.5568331353830098+0.27025239071020823j)
(5.2972393230958664e-17-7.175934716782314e-18j),(-1.0176892574537518e-15-1.714811277863777e-15j),(-1.556348190470747+0.06836773506046134j)
(-1.3087634258932049e-17-1.1678597576725341e-17j),(-3.4761691853727585e-16-1.3202835271781656e-15j),(-1.556348190470731-0.06836773506045543j)
(7.931270091772457e-17-4.189350052309974e-17j),(7.667295729030782e-16-6.32688352891258e-16j),(-1.5558331449345555-1.6985765977957237j)
(2.422797436483181e-17-1.524380331281028e-17j),(5.470730151191538e-16+3.3870408797514425e-16j),(-1.5558331449345497+1.6985765977957208j)
(-1.867449102264437e-18+4.365358162475045e-17j),(5.294672208330252e-16-2.794055051957055e-16j),(-1.5556205144698072-1.1591233787607964j)
(3.105150163164027e-16-1.0759923301257006e-16j),(4.942101159079323e-16+7.012468842408566e-16j),(-1.5556205144698037+1.1591233787608006j)
(-4.411680888489997e-17-1.843317429858086e-17j),(5.819076686867262e-16-1.06353162463531e-16j),(-1.5540856708438053+1.1697153640159088j)
(-2.2367624127412276e-17+2.4641426903587528e-17j),(-6.170517171163031e-17+9.49946876384263e-16j),(-1.5540856708437871-1.169715364015894j)
(1.9491269227997218e-17-2.5032892137354513e-17j),(-6.232244148310483e-16+6.229241641548492e-16j),(-1.553075000214966+0.2614988076907666j)
(-6.17919803281426e-19-1.4221397618789557e-17j),(2.291963005530349e-16-1.389417155582109e-15j),(-1.5530750002149454-0.2614988076907701j)
(-2.877616115841544e-17-1.7642308662805903e-17j),(4.773991832934952e-16+1.6776221285933118e-15j),(-1.5530441580877556+0.2699380629949151j)
(-8.483748386005022e-17-1.3137846610772894e-16j),(1.9453072405361755e-15-3.3735414918242904e-16j),(-1.553044158087754-0.269938062994918j)
(2.2085938356361144e-18+1.4963549107793792e-17j),(-4.3414389739353916e-16-2.8006664013892136e-16j),(-1.5528569605065066+2.602067923499709j)
(-6.82888476834414e-17-1.972092914748598e-17j),(-4.60490761835079e-16+2.4383378710122915e-16j),(-1.5528569605064972-2.6020679234996997j)
(2.1698167244107057e-17+5.013617117839178e-18j),(-7.02273832841404e-16-1.257389380908485e-15j),(-1.546861211920599+1.170191193676567j)
(-8.937095514647413e-17+4.96525588751306e-17j),(-2.7276490628186635e-16-3.062556239807804e-15j),(-1.5468612119205907-1.1701911936765568j)
(-0.00029840894192916477-9.600590354517368e-17j),(-0.11374803346389928+1.2329231997934781e-15j),(-1.5439077101187584-2.609024107869691e-15j)
(1.3903234460871283e-17-2.1666765022064344e-17j),(-9.519915101216199e-18+1.0734858124994707e-16j),(-1.5421454040366027+1.371704545204967j)
(-2.119606988611918e-17+9.802153481700055e-17j),(-8.858197990900709e-16-1.0070753948095373e-15j),(-1.5421454040365972-1.3717045452049528j)
(-3.8912939744968814e-17-7.840185812017542e-18j),(2.77975892556072e-16-2.1089727353783897e-15j),(-1.4841909668438182-0.8134581189686979j)
(-3.419669340683997e-17-3.350757506834755e-18j),(1.0863926531136235e-15+3.259844341023082e-16j),(-1.4841909668438122+0.8134581189686909j)
(-1.669474263967296e-17+2.1844314352237157e-17j),(2.5880995901319718e-15+2.8308671408643225e-16j),(-1.4788493889304841+0.6134788297584359j)
(5.4160560823513635e-17-4.518963787010706e-17j),(-8.6699101495422095e-16+2.0439921004838265e-15j),(-1.47884938893047-0.6134788297584289j)
(-1.5827040905371448e-17+4.415681676192721e-17j),(-5.885943527858559e-16-5.068671298922739e-16j),(-1.4749676060649908-0.3532036036404568j)
(5.0795190906115456e-17+1.1549564957013394e-17j),(6.293865483843845e-16+7.87774248698285e-16j),(-1.4749676060649766+0.35320360364045406j)
(2.3904669431934244e-17+5.197309826275223e-17j),(-7.254781962776516e-16-9.132917610999221e-16j),(-1.4742987354477797+1.087885411361514j)
(-2.4368108107463607e-17+2.7475090927753748e-17j),(4.2556770212972994e-16-6.258694002878257e-16j),(-1.4742987354477772-1.0878854113615113j)
(-1.1682298078833459e-16+5.282686830755208e-17j),(5.6055658090097e-16-9.460537415798716e-16j),(-1.4736646856357136+1.785281122551003j)
(-3.4504615462052023e-18+6.378172204450653e-17j),(6.104508546359706e-17-2.021335743197782e-16j),(-1.4736646856357074-1.7852811225509897j)
(1.5377603576095686e-18+9.707072568767309e-18j),(-1.4663934256338603e-16+2.1278007613768623e-15j),(-1.473009419310965-0.34636004566737677j)
(-2.8262898332813805e-17+1.883061434436271e-17j),(-5.539131614358943e-16-2.0231711176674735e-15j),(-1.473009419310947+0.34636004566738376j)
(-9.313256022200475e-19+4.364100061185631e-17j),(-4.629257259289217e-16-3.8856171786781673e-16j),(-1.4719718980554937-1.9867739560958881j)
(-4.8151525673195056e-17-2.933737066415728e-17j),(-7.920164048591091e-16+8.6473776650688105e-16j),(-1.4719718980554908+1.9867739560958886j)
(1.7353409397484773e-17-3.262253037882323e-18j),(-1.1572833914624333e-15+1.2851219487494858e-15j),(-1.47120557512687-0.5551055505044178j)
(2.2636474380583788e-17+2.6209386544720332e-18j),(-1.803324331264562e-16+4.1608774375425214e-16j),(-1.47120557512686+0.5551055505044028j)
(1.9023696213109597e-17+1.1078618989080438e-17j),(1.4998259361331601e-15+2.2032906987732768e-16j),(-1.4665093081906628+0.5475967620232965j)
(-7.642178800087187e-18-1.8203873803031104e-17j),(-1.2084310607209755e-15-5.822152068680106e-16j),(-1.4665093081906613-0.547596762023298j)
(-7.891880898671967e-18-5.796661798219309e-18j),(-6.18920397542203e-16+3.3123960410123194e-16j),(-1.4657077914581562+0.8856834733773534j)
(-2.1807531635707412e-17+1.2913207457348695e-17j),(9.568714358729448e-17-2.9999038136553294e-17j),(-1.465707791458144-0.8856834733773573j)
(-1.5360521177169292e-17+3.271248452016822e-18j),(2.6975735422316353e-17+6.984985539525723e-16j),(-1.4047669716761468+1.2383812330371469j)
(-3.562555350320292e-17+1.583063138828301e-17j),(4.4164269514967514e-16-7.070531157760801e-16j),(-1.4047669716761466-1.238381233037137j)
(1.9842778228230227e-20-2.4902981955221076e-20j),(4.058762409171699e-18+3.896896663480409e-19j),(-1.404766971676126+1.6416187669628575j)
(2.1916938125859092e-16-2.5844759789068586e-16j),(-1.4484567550452107e-15-5.726835733687498e-16j),(-1.4047669716761244-1.6416187669628595j)
(-2.9705918352091054e-17+3.3739289435448565e-18j),(6.128243317976921e-16+1.0658341010480542e-15j),(-1.4047561231320371-0.6986142122546899j)
(8.712521641205876e-18+7.701898494794619e-18j),(1.8661811576356254e-16+5.798633466828917e-17j),(-1.4047561231320238+0.6986142122546912j)
(8.716763121826806e-18+7.351427105646389e-17j),(-9.789100888311116e-16+8.063735956738147e-15j),(-1.4047170386955263+0.2015567831127314j)
(4.013165593818039e-17-5.466484568730563e-17j),(3.627968699352728e-15-1.2692082654750314e-15j),(-1.4047170386955248-0.20155678311272854j)
(2.2253409576516114e-06+3.4458834352724986e-07j),(-0.00407653521942853+0.0006312410303040824j),(-1.4033820412142386+9.56175260090385e-16j)
(-2.7129793969651068e-17+1.1767204393606432e-17j),(4.474281600245854e-16-1.0963912913082337e-15j),(-1.4033733499125085-1.4400000000000013j)
(-6.686638605645614e-17+1.2980025401497158e-17j),(5.464989737518007e-16-6.680524100717641e-16j),(-1.4033733499125025+1.439999999999978j)
(-4.6356296883222215e-17-1.6747998949505293e-17j),(-3.842829091970107e-15+4.1179527220365313e-16j),(-1.4014762108352967-0.011695931657243863j)
(-7.851105944060835e-18-8.816143291108172e-18j),(1.7142730414697157e-16-2.7665644214968598e-17j),(-1.4014762108352934+2.8683040683427614j)
(4.782034374303059e-17+9.885230223667456e-18j),(-5.021362132495644e-16-3.1881828849346474e-16j),(-1.4014762108352925-2.8683040683427574j)
(-4.249350249661631e-18-6.2708469840360275e-18j),(-4.577648941756288e-16+2.2738466811961386e-16j),(-1.4014762108352856+0.01169593165724076j)
(5.101144485597278e-06+3.8060000851542657e-06j),(8.431248696982863e-06+5.260753934608828e-05j),(-1.401467467922204-1.4283074652549468j)
(5.101144485608422e-06-3.8060000852319217e-06j),(8.431248688267612e-06-5.260753933905571e-05j),(-1.4014674679222+1.4283074652549401j)
(1.3794340832100198e-17-1.8741851372855278e-17j),(5.109238437464691e-16+9.763308608688238e-17j),(-1.400131930208633-0.9012335510668937j)
(4.0487077556989495e-18+1.2016858355195286e-17j),(1.0152393778463964e-16+1.0976189118102767e-15j),(-1.4001319302086206+0.9012335510668936j)
(4.492584962595165e-06-1.839851055114236e-16j),(-0.002595245608289762-8.90831326449517e-17j),(-1.4000519423327775-1.3691833796368967e-15j)
(-5.4860950074092566e-17+4.790578056342477e-17j),(2.6625674827383254e-15-3.363250816903307e-16j),(-1.4000363650802201-1.4400000000000028j)
(-2.4340076623211108e-17+2.3753227974652973e-18j),(6.684208283228129e-16+5.368954656386347e-16j),(-1.4000363650802197+1.439999999999994j)
(6.466449494333797e-05-6.251581232369883e-06j),(-0.0004346259081285317-4.201840860309017e-05j),(-1.3990359222301092-1.2456224419481144e-16j)
(-1.799403960091788e-17+5.00533320863208e-17j),(-1.9456238171274299e-16+1.9378323704100615e-15j),(-1.3971153142959567-0.5349589966433411j)
(3.1600494627620023e-17+6.710058461626504e-18j),(-2.505994704496837e-15-3.477334883709898e-17j),(-1.397115314295956+0.5349589966433369j)
(-2.7122742430296203e-21-4.899876002499015e-17j),(-2.812978584970034e-16-3.730406648000464e-16j),(-1.3969075639737416-2.3337157311005767j)
(1.98061328634678e-17+1.712608047277336e-17j),(2.0336729724043526e-16+7.257255212821406e-16j),(-1.3969075639737398+2.333715731100576j)
(2.3847426613322323e-05-0.0005846961653840058j),(-0.0065000739941353525+0.008395390948292853j),(-1.395057536717554-1.4350492047038867j)
(2.3847426613324024e-05+0.0005846961653840253j),(-0.006500073994133576-0.00839539094829369j),(-1.3950575367175526+1.435049204703883j)
(0.00044832168393405404+6.240791481909895e-17j),(-0.012428398586572326+8.716551769099677e-16j),(-1.3914088778205866+1.8910358546461983e-15j)
(2.0615259834154104e-17-4.896612509510221e-17j),(2.8122880360767487e-15+2.736640688721101e-16j),(-1.388064753365716-0.2016751069676585j)
(-7.08088171877929e-18+1.1195522162492534e-17j),(8.475725324196983e-16-1.5811314817581081e-15j),(-1.3880647533657022+0.20167510696765834j)
(-2.5340826609937144e-17-6.615239571648501e-19j),(1.786635619850414e-15-8.87665710009167e-16j),(-1.387238588222152-0.9014160323472467j)
(1.1062051557349402e-17-2.9404988573409883e-17j),(2.9495665933674872e-15+4.203694981075173e-16j),(-1.3872385882221425+0.9014160323472437j)
(-3.1116407321462175e-18+3.773868914421609e-18j),(-5.55118495345525e-16-8.211476007832908e-16j),(-1.3702376542551995-1.1019438702494633j)
(-1.6738267717153112e-17+4.3010962393828205e-18j),(-4.834162199766439e-16-7.102865480477693e-16j),(-1.3702376542551953+1.1019438702494575j)
(-6.531825299025616e-17-5.71119668385749e-18j),(-2.626347594287507e-15+6.940457207312e-16j),(-1.3330525596481804-1.0860221792681666j)
(2.159760354076794e-17+3.58867683499914e-17j),(8.805217345466926e-16-6.727541767690277e-17j),(-1.3330525596481753+1.0860221792681808j)
(9.167152787610573e-18+1.0229886118833753e-17j),(-2.2886235910849558e-15-4.4072167513108895e-16j),(-1.3308844453215014+0.35204311744841804j)
(-1.8994961280901785e-17+5.765188898559924e-17j),(-2.620250833517456e-15-2.2185748394950616e-15j),(-1.3308844453214974-0.35204311744842j)
(3.609395888451368e-18+1.0291504522525039e-18j),(4.49440504784693e-16+9.83172298076691e-17j),(-1.3286039154828555-0.5442682328361672j)
(-7.219103249384626e-18+9.054929167461358e-18j),(5.170021014287448e-16+1.2260382733800438e-15j),(-1.3286039154828468+0.544268232836163j)
(-7.250497261088437e-18-2.9006183875326756e-17j),(-2.4395299963921845e-15+1.7022903580449201e-15j),(-1.3277442606708862+0.34363353329029983j)
(-1.0388147250154191e-17-1.2064977683598846e-17j),(-6.934959371778504e-16+2.34947975663276e-16j),(-1.3277442606708825-0.3436335332903023j)
(-5.414440551073708e-17-6.685128145338728e-17j),(-1.3161216118558912e-15-5.600786390042775e-16j),(-1.3257924878190253+1.785599983048942j)
(-1.2220539514471425e-16-2.5052333733648874e-17j),(-3.0692113006577893e-16-5.997605575014813e-16j),(-1.3257924878190195-1.7855999830489242j)
(3.089318432231515e-17+1.71530077173684e-17j),(4.1672794363638825e-16+4.1110108681191047e-16j),(-1.323779131840423-0.8828029654722411j)
(8.824576149105426e-19+8.763931234792192e-18j),(-3.0061710868403695e-16-8.905003745289356e-17j),(-1.3237791318404122+0.8828029654722552j)
(-8.299915064445003e-17+1.3415836420508524e-17j),(2.8500685517391084e-16-1.224514514822191e-15j),(-1.316685846699862+0.81729418011718j)
(4.171088676711305e-18-5.1200244076211596e-17j),(-2.0744230441643527e-15-6.148822961513326e-16j),(-1.3166858466998501-0.8172941801171724j)
(-1.3522903884114782e-17-4.757373448837396e-17j),(1.065535530925111e-15+1.5662930341801387e-15j),(-1.316387874240035-0.6151433021171454j)
(-2.9208605816897536e-17-1.4553461287414033e-17j),(-5.974196389413234e-16+5.566836488990448e-17j),(-1.3163878742400204+0.615143302117145j)
(1.8386144361413657e-17-1.0965831438732363e-16j),(-1.260190490164481e-15-1.5640562701085397e-15j),(-1.3142660992686894+1.9843293253551662j)
(8.608142566197623e-17-1.2257093221781325e-17j),(-9.531935007203485e-16-8.758666914608298e-16j),(-1.3142660992686883-1.9843293253551653j)
(1.1737308948077497e-17-2.79815684965208e-17j),(3.836156610179087e-17+1.6750737196974343e-15j),(-1.3094714555554898+0.5574898527037018j)
(-5.67178665672991e-17-1.9831670988655317e-17j),(-1.1770686464133854e-15+7.631667130024017e-16j),(-1.3094714555554794-0.5574898527037055j)
(-0.0003000391405388309-1.8091612276404964e-17j),(-0.04064030006327354-5.296118681092211e-15j),(-1.249676152398561-2.2928423456813873e-15j)
(-1.5264559064764582e-17-3.25132231120485e-17j),(-1.5227368582982281e-16-2.452889489391964e-16j),(-1.2496380444750848+0.4714563195052201j)
(-3.7019153173660485e-17-1.390389664229093e-17j),(7.921654964495481e-16-1.2466770059373943e-15j),(-1.2496380444750754-0.4714563195052112j)
(-1.6103143187244568e-17+1.2792767133014194e-17j),(-3.7426622895357907e-16-1.1986456933505284e-15j),(-1.2495885760267433-0.9685722340621634j)
(-3.086631181302614e-17-1.750777004842617e-17j),(6.73715675727616e-16+7.273792635159043e-16j),(-1.2495885760267262+0.9685722340621593j)
(2.3093952618300422e-17-2.3745445446672163e-17j),(-7.699873254716338e-16-1.4506861301636573e-15j),(-1.245786984820058+1.169565490281868j)
(-6.691747742339634e-17+9.972493192355797e-17j),(-2.4734484461768892e-15-1.4945091553219427e-15j),(-1.2457869848200382-1.1695654902818635j)
(3.3145422615533195e-17-1.465359631575104e-17j),(6.008846323224827e-16+1.0666630331625003e-15j),(-1.2454151051126987+2.599981089829416j)
(7.746290009604679e-17+2.7887658931580926e-17j),(3.432814651725198e-16+4.335193620102382e-18j),(-1.2454151051126934-2.5999810898293902j)
(5.0017735719994585e-17-6.430075458896222e-17j),(-7.441248709217563e-16-6.363817462946874e-16j),(-1.2449220014961604+0.2593552840552271j)
(9.963740455360968e-18-3.743977259831773e-19j),(8.662323649368705e-16+9.910424448929729e-16j),(-1.2449220014961562-0.2593552840552245j)
(7.530658618432363e-18-9.891225280468742e-19j),(2.27669481385521e-15-8.867433107878003e-16j),(-1.2436619225341892-0.2707268353630423j)
(-1.0591835431146786e-18+1.2259198576708904e-17j),(-1.8606633817363845e-15+1.5971145402776088e-15j),(-1.2436619225341707+0.27072683536304015j)
(-4.346679568079408e-19-1.7452979106560462e-17j),(3.71209582531391e-16+1.221289989377994e-15j),(-1.2426508746509024-1.1629263083364647j)
(-1.2950345098066095e-16+5.000671837753793e-17j),(-8.437211109563531e-16+9.93907696289515e-16j),(-1.2426508746508995+1.1629263083364638j)
(1.3331881572236393e-17-4.047557917503048e-17j),(1.901068341839796e-15-1.1308285671977936e-15j),(-1.2421657996875064-1.7022868891037215j)
(1.0980105787125591e-17-1.0558755901004122e-17j),(-2.547712226741099e-16-1.3824427918727423e-15j),(-1.2421657996874986+1.7022868891037093j)
(-8.61421899426341e-17+1.2709153256320938e-16j),(3.968272557459394e-15+3.0352384921255812e-15j),(-1.242101982648059-1.168404673802978j)
(2.6271518139151238e-17-1.3957077725410491e-18j),(2.46378627472262e-15+3.9560053059914974e-15j),(-1.2421019826480577+1.1684046738029785j)
(1.1663643359281183e-17+6.792519899033178e-18j),(7.136680207631219e-16+5.285762454334991e-17j),(-1.2370211570150158+1.0997543968792132j)
(1.4477717090427077e-17+2.9382024641461734e-17j),(-5.802351674080474e-16+4.1520919273546176e-16j),(-1.2370211570149983-1.0997543968792076j)
(-4.048595544139541e-18-1.925909198258585e-18j),(2.5045401626474036e-15+1.9021621864189515e-17j),(-1.235241821959392+0.27112226725446037j)
(-1.9456469084119005e-17-5.99069274988186e-17j),(-1.2834156839923726e-15+2.595710225337412e-16j),(-1.2352418219593877-0.27112226725445887j)
(6.226129252590152e-18+3.1356543827684223e-17j),(7.664037390792845e-16-3.321845032447282e-17j),(-1.2329544096780245-1.371863785824416j)
(2.4656649987735982e-17-1.4130100433747115e-18j),(-4.001146598039184e-15-2.5428548424503804e-16j),(-1.2329544096780103+1.3718637858244107j)
(-4.9199807952012844e-17-3.8749031480574425e-17j),(-4.638010450543313e-17-8.248924820740554e-16j),(-1.222472606803655+0.9999934793944107j)
(-2.168104872874955e-17-4.526366067051135e-19j),(2.9652481791898084e-17-4.560311347211364e-16j),(-1.2224726068036527-0.9999934793944055j)
