efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_C_independent_flag,e_l,TV
0.4088313566868763,-0.030928128035493843,2.441819570985332,0.37114831297229756,0.03888664168218692,0.09090909090909086,0.4063579787600325,0.06835038054715803,3,0.11,0.1,0.11036789297658862,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.009999999999999995,-3
0.40167468209518953,-0.025996207418192818,4.436255875556321,0.14122096781642665,0.11870807238331507,0.42913385826771655,0.2240754136879078,0.048668609999911044,3,0.17517241379310344,0.1,0.17967460504597974,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.07517241379310344,-3
0.4115949814975793,-0.014586959499734804,6.985179886168348,-0.10087680009604492,0.2025416171066994,0.5839311334289814,0.14252098958280904,0.031824795810378705,3,0.2403448275862069,0.1,0.25214035933920176,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.1403448275862069,-3
0.4296783592965032,-0.005490120565040665,9.25259521928882,-0.37648297086349264,0.2735150738684214,0.672686230248307,0.10773058249102989,0.020796531195577367,3,0.3055172413793103,0.1,0.3279861796643632,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.2055172413793103,-3
0.44566223762432133,1.2449864313717564e-05,11.010386107148014,-0.6755150167272616,0.3341377482349488,0.7302325581395348,0.09059477354143762,0.014257452213820236,3,0.37068965517241376,0.1,0.4074542008843966,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.2706896551724137,-3
0.4566008168978705,0.002961241510356927,12.404015796025323,-0.9821166754450212,0.3873692788418801,0.7705696202531646,0.08044971100453678,0.010500019311277777,3,0.4358620689655172,0.1,0.4908102511001811,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.3358620689655172,-3
0.4633198546925585,0.0044013361371286,13.60682459066258,-1.2874583158433441,0.43426853844767943,0.8004129387474191,0.07335910496320083,0.0083228314494943,3,0.5010344827586206,0.1,0.5783468223431072,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.40103448275862064,-3
0.46725572769315843,0.0050091675920808775,14.73626239046028,-1.5884438130287766,0.47502692388569706,0.8233861144945189,0.06775145188599063,0.007010744794268333,3,0.5662068965517241,0.1,0.6703864997278169,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.4662068965517241,-3
0.4695158965902068,0.0051729037515619416,15.864470106463337,-1.8846493601431358,0.5096597270087085,0.8416166029492081,0.06294471777052627,0.00616574814329621,3,0.6313793103448275,0.1,0.7672859337896354,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.5313793103448275,-3
0.470807509642411,0.005105374272917112,17.036669489327426,-2.176577367086097,0.5382515542562035,0.8564356435643565,0.058623097997580025,0.005573007996555424,3,0.696551724137931,0.1,0.8694404591104734,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.596551724137931,-3
0.4715502779433649,0.004921034906900377,18.283147666995216,-2.4649152898580766,0.561002904675058,0.8687188773200544,0.05463408379685555,0.005118353136109813,3,0.7617241379310344,0.1,0.9772894853266478,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.6617241379310345,-3
0.4719851279420503,0.004680932228022171,19.626110289432116,-2.750281471961664,0.5782130375483588,0.8790658882402002,0.05090208476561156,0.004741659644599439,3,0.8268965517241379,0.1,1.0913228155339805,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.7268965517241379,-3
0.47224806575394285,0.004417530972338859,21.083565829433514,-3.0331695828923264,0.590250464124389,0.8879010436799382,0.0473887977723732,0.004411471398523474,3,0.8920689655172412,0.1,1.2120880837107602,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.7920689655172413,-3
0.4724151697954252,0.004148087870419164,22.671570953823565,-3.313961504549074,0.5975264885723715,0.8955331412103746,0.044074088156571885,0.004111422142525811,3,0.9572413793103447,0.1,1.34019954940457,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.8572413793103447,-3
0.47252874658317146,0.003881772373054226,24.40556546787692,-3.592956383384787,0.600474723067966,0.9021922428330522,0.040946506401392094,0.0038330364033914654,3,1.0224137931034483,0.1,1.4763485477178424,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.9224137931034483,-3
0.47261220330184783,0.0036234376052915527,26.301195682955232,-3.870397524318874,0.5995359391494233,0.9080532656943564,0.03799853777374233,0.003571932172836659,3,1.0875862068965516,0.1,1.6213159698423576,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,0.9875862068965516,-3
0.4726784136706378,0.003375613758039819,28.374848995209664,-4.146492337755341,0.5951469963234695,0.9132515704457074,0.035224238660994764,0.003325825454953643,3,1.1527586206896552,0.1,1.775987249867186,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.052758620689655,-3
0.47273439984964966,0.00313956286750915,30.644026477413043,-4.421425367843367,0.5877327677348584,0.9178935447338619,0.032618092742348344,0.003093485879474602,3,1.2179310344827585,0.1,1.9413704653719308,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.1179310344827584,-3
0.4727839471631621,0.002915839271689713,33.127626747814766,-4.695365814597287,0.5777002831929843,0.9220639613007257,0.03017449309344133,0.002874193341246637,3,1.283103448275862,0.1,2.1186183336496485,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.183103448275862,-3
0.4728290634038494,0.002704590038223654,35.84618403334287,-4.968471133545011,0.5654345547499168,0.9258312020460359,0.02788754376106522,0.0026674582383870125,3,1.3482758620689654,0.1,2.3090551181102357,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.2482758620689653,-3
