efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.4042904935002227,-0.035274982879355404,2.618334917111292,0.36300643961266726,0.039207222579954334,0.9090909090909092,,,3,0.11,0.1,1.6500000000000001,0.1,1,1,0.0009999999999999996,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.009999999999999995,-3
0.3939537486877372,-0.029292824051609885,4.916854382579591,0.1499354238180804,0.09521810649692912,0.9090909090909092,,,3,0.17517241379310344,0.1,1.6500000000000001,0.1,1,1,0.0075172413793103444,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.07517241379310344,-3
0.40429805762189486,-0.016621433802613845,7.809080865780734,-0.07555735389574889,0.16280539261919935,0.9090909090909092,,,3,0.2403448275862069,0.1,1.6500000000000001,0.1,1,1,0.01403448275862069,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.1403448275862069,-3
0.42584880763352334,-0.006623445457602499,10.121488625376797,-0.34251262330463395,0.2264963930769021,0.9090909090909092,,,3,0.3055172413793103,0.1,1.6500000000000001,0.1,1,1,0.02055172413793103,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.2055172413793103,-3
0.444876627745443,-0.0004979075048851863,11.52157783617471,-0.6403868265412144,0.28889225328452534,0.9090909090909092,,,3,0.37068965517241376,0.1,1.6500000000000001,0.1,1,1,0.027068965517241375,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.2706896551724137,-3
0.4573392085494243,0.002927268815797646,12.271548948092093,-0.9492879355779913,0.3524524263623007,0.9090909090909091,,,3,0.4358620689655172,0.1,1.65,0.1,1,1,0.03358620689655172,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.3358620689655172,-3
0.46451346065115895,0.004772168892154728,12.662188454005864,-1.2587823563728322,0.41756710708763217,0.9090909090909091,,,3,0.5010344827586206,0.1,1.6499999999999997,0.1,1,1,0.04010344827586207,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.40103448275862064,-3
0.4683956257180648,0.005747262233031514,12.8735734774086,-1.566039676768415,0.4837388473031722,0.9090909090909091,,,3,0.5662068965517241,0.1,1.65,0.1,1,1,0.04662068965517241,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.4662068965517241,-3
0.47041943435351047,0.006254191510453825,13.0021980022677,-1.871316215895074,0.5502993134830609,0.9090909090909092,,,3,0.6313793103448275,0.1,1.6500000000000001,0.1,1,1,0.053137931034482756,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.5313793103448275,-3
0.47143808844995,0.006510249709815124,13.097878645743448,-2.1756105189916086,0.6166512058215846,0.9090909090909092,,,3,0.696551724137931,0.1,1.6500000000000001,0.1,1,1,0.0596551724137931,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.596551724137931,-3
