efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,e_l,TV
0.40428869411114454,-0.03527505911156614,2.618347330612919,0.36460096305774126,0.03928081172945482,0.7692307692307693,,3,0.11,0.1,0.48750000000000004,0.1,1,1,0.0029999999999999983,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.009999999999999995,-3
0.39366577557240895,-0.02935211698382583,4.93065906024329,0.16034286975555823,0.10281228073220729,0.7692307692307692,,3,0.17517241379310344,0.1,0.4875,0.1,1,1,0.02255172413793103,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.07517241379310344,-3
0.4027644559893669,-0.016880952995751982,7.968561751417988,-0.06115560121172192,0.18114322486166323,0.7692307692307693,,3,0.2403448275862069,0.1,0.48750000000000016,0.1,1,1,0.042103448275862064,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.1403448275862069,-3
0.4227385702379179,-0.007153993961001364,10.74621894779575,-0.3277674801331161,0.2495273976508544,0.7692307692307693,,3,0.3055172413793103,0.1,0.48750000000000004,0.1,1,1,0.061655172413793084,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.2055172413793103,-3
0.4409671223797226,-0.0013364412838302352,12.989033275522372,-0.629933820193838,0.3067367992874723,0.7692307692307692,,3,0.37068965517241376,0.1,0.4875,0.1,1,1,0.08120689655172411,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.2706896551724137,-3
0.453448581295277,0.0017437098990804817,14.925709278260225,-0.9495206146127345,0.3536662811099617,0.7692307692307693,,3,0.4358620689655172,0.1,0.4875000000000001,0.1,1,1,0.10075862068965515,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.3358620689655172,-3
0.4610308343564531,0.003208006886642397,16.827837118211622,-1.2761915640063803,0.39010684942103274,0.7692307692307692,,3,0.5010344827586206,0.1,0.4875,0.1,1,1,0.12031034482758618,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.40103448275862064,-3
0.4653874232072596,0.0037761942839398942,18.89212267096228,-1.6059957266141853,0.4156914648516533,0.7692307692307693,,3,0.5662068965517241,0.1,0.48750000000000004,0.1,1,1,0.13986206896551723,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.4662068965517241,-3
0.4678080605724191,0.0038636485484056927,21.259397311565856,-1.9376730979886698,0.4305248442633495,0.7692307692307693,,3,0.6313793103448275,0.1,0.48750000000000016,0.1,1,1,0.15941379310344825,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.5313793103448275,-3
0.4691104893868216,0.003702141854182698,24.044516241595495,-2.2707562855447834,0.4353005992396318,0.7692307692307693,,3,0.696551724137931,0.1,0.4875000000000001,0.1,1,1,0.1789655172413793,0.3,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,0.596551724137931,-3
