efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,e_l,TV
0.4357530906119471,0.026273358428139635,8.20274529386057,-1.8374503859139113,0.8399379789370447,0.7692307692307692,0.1130449706208244,3,1,0.1,7986185.287815245,0.18429656527809946,1,1,0.27,0.3,3000,3000,1,1,0.7,0.15475873545578891,0.15475873545578891,1,False,False,False,True,True,1e-07,0.9,-0.61432194569252
0.4097728165986845,0.029768831436175758,8.438376292611833,-1.4238377813236465,0.6617320098110826,0.7692307692307693,0.1085605590061365,3,1,0.1,9510458.394016137,0.21947209553807612,1,1,0.27,0.3,3000,3000,1,1,0.7,0.18429656527809946,0.18429656527809946,1,False,False,False,True,True,1e-07,0.9,-0.7315737249509524
0.3822113303547025,0.03288586112751353,8.490363962596424,-1.087196763926489,0.5248704112199688,0.7692307692307693,0.10686343965150458,3,1,0.1,11325659.991325052,0.26136135878164624,1,1,0.27,0.3,3000,3000,1,1,0.7,0.21947209553807612,0.21947209553807612,1,False,False,False,True,True,1e-07,0.9,-0.8712046163926072
0.35303051530555324,0.035275702982406336,8.267903170095476,-0.8150058747543462,0.4208856597418054,0.7692307692307692,0.10900941582572268,3,1,0.1,13487317.738591528,0.3112457631423004,1,1,0.27,0.3,3000,3000,1,1,0.7,0.26136135878164624,0.26136135878164624,1,False,False,False,True,True,1e-07,0.9,-1.037485980889589
0.3234383693910486,0.03648500625443634,7.747655048172224,-0.6008402622992294,0.3418812252216596,0.7692307692307692,0.11589177044342762,3,1,0.1,16061557.5491877,0.3706512910922156,1,1,0.27,0.3,3000,3000,1,1,0.7,0.3112457631423004,0.3112457631423004,1,False,False,False,True,True,1e-07,0.9,-1.235504427191149
0.295624457686495,0.036156600830480196,7.000411084593542,-0.43948625897997134,0.2808326661021649,0.7692307692307693,0.12810910581130378,3,1,0.1,19127126.377699856,0.44139517981330956,1,1,0.27,0.3,3000,3000,1,1,0.7,0.3706512910922156,0.3706512910922156,1,False,False,False,True,True,1e-07,0.9,-1.4713174131760918
0.2716435179138171,0.03421728121515616,6.155007557067481,-0.3230436611238391,0.23200561377029583,0.7692307692307692,0.14586215170429678,3,1,0.1,22777801.054290503,0.525641511158129,1,1,0.27,0.3,3000,3000,1,1,0.7,0.44139517981330956,0.44139517981330956,1,False,False,False,True,True,1e-07,0.9,-1.7521385457409338
0.2524921549033472,0.030928068634639136,5.33249427960483,-0.2412436564589373,0.19132110240536096,0.7692307692307693,0.16891561827059215,3,1,0.1,27125257.14305097,0.6259674117181424,1,1,0.27,0.3,3000,3000,1,1,0.7,0.525641511158129,0.525641511158129,1,False,False,False,True,True,1e-07,0.9,-2.086558247716279
0.23804104180163765,0.026780182938846937,4.606605289356402,-0.18405348665253166,0.15637820651389292,0.7692307692307692,0.1966449588427748,3,1,0.1,32302484.99953644,0.7454418880841294,1,1,0.27,0.3,3000,3000,1,1,0.7,0.6259674117181424,0.6259674117181424,1,False,False,False,True,True,1e-07,0.9,-2.484806542094394
0.22751558024489393,0.02232026883452132,4.003465626285865,-0.14350957220965604,0.12606956397079055,0.7692307692307693,0.22815454417118394,3,1,0.1,38467857.788992085,0.887719708898587,1,1,0.27,0.3,3000,3000,1,1,0.7,0.7454418880841294,0.7454418880841294,1,False,False,False,True,True,1e-07,0.9,-2.9590659922351934
0.21998078286898265,0.018004987974934397,3.5193261790430475,-0.1140449347571441,0.10000921845688938,0.7692307692307692,0.26242500544393654,3,1,0.1,45809976.77867779,1.057153205587039,1,1,0.27,0.3,3000,3000,1,1,0.7,0.887719708898587,0.887719708898587,1,False,False,False,True,True,1e-07,0.9,-3.5238443710078653
0.21460778599500901,0.014133436917873221,3.1374388747756234,-0.09201820876440563,0.07804272354994655,0.7692307692307692,0.2984422040388432,3,1,0.1,54553439.93698332,1.2589254117941673,1,1,0.27,0.3,3000,3000,1,1,0.7,1.057153205587039,1.057153205587039,1,False,False,False,True,True,1e-07,0.9,-4.196418458955695
