efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.4886993450737195,-0.01973323677941959,3.5554933940891447,0.7887556768715203,0.047003664087961826,0.9259259259259258,,,3,0.11,0.1,0.8526315789473686,0.05,1,1,0.0007999999999999996,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.009999999999999995,-3
0.49157827185932734,-0.007917085276601102,9.956821539878016,0.23946613030666308,0.1677163750998354,0.9259259259259258,,,3,0.17517241379310344,0.1,0.8526315789473685,0.05,1,1,0.006013793103448275,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.07517241379310344,-3
0.512888071166657,-0.0016168793916127421,12.739778620518166,-0.385451317046735,0.3008491916258706,0.9259259259259258,,,3,0.2403448275862069,0.1,0.8526315789473685,0.05,1,1,0.011227586206896551,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.1403448275862069,-3
0.5212314424447547,0.0002462550701010239,13.325525095564018,-1.0285165385703212,0.4338387505106967,0.9259259259259258,,,3,0.3055172413793103,0.1,0.8526315789473682,0.05,1,1,0.016441379310344825,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.2055172413793103,-3
0.5236210534320357,0.0007561242533094467,13.534506041027262,-1.6721021369933775,0.5671413555734651,0.9259259259259258,,,3,0.37068965517241376,0.1,0.8526315789473685,0.05,1,1,0.021655172413793097,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.2706896551724137,-3
0.5242652752672112,0.0008889132840895041,13.712615842459117,-2.318668134664247,0.697950057194488,0.9259259259259258,,,3,0.4358620689655172,0.1,0.8526315789473685,0.05,1,1,0.026868965517241376,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.3358620689655172,-3
0.5244254648141454,0.0009163861200784665,13.930248243269839,-2.971089498036336,0.8240864217644557,0.9259259259259258,,,3,0.5010344827586206,0.1,0.8526315789473686,0.05,1,1,0.03208275862068965,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.40103448275862064,-3
0.5244518749189379,0.0009129035664491396,14.205400521292587,-3.630712508502614,0.9439765332161644,0.9259259259259258,,,3,0.5662068965517241,0.1,0.8526315789473684,0.05,1,1,0.03729655172413793,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.4662068965517241,-3
0.5244410456865989,0.0008988712819362922,14.544058047391689,-4.297820801210248,1.0563875084986567,0.9259259259259258,,,3,0.6313793103448275,0.1,0.8526315789473684,0.05,1,1,0.042510344827586206,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.5313793103448275,-3
0.5244198794605616,0.0008800314097818575,14.949432418176945,-4.9721352797012255,1.1603200323551508,0.9259259259259258,,,3,0.696551724137931,0.1,0.8526315789473685,0.05,1,1,0.04772413793103448,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.596551724137931,-3
0.5243960866928749,0.0008581544886495622,15.424355605360736,-5.65312379113673,1.2549773899295231,0.9259259259259258,,,3,0.7617241379310344,0.1,0.8526315789473684,0.05,1,1,0.05293793103448276,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.6617241379310345,-3
0.5243720024137356,0.0008339418968354653,15.97193779949065,-6.340172679185974,1.3397580021516224,0.9259259259259258,,,3,0.8268965517241379,0.1,0.8526315789473684,0.05,1,1,0.058151724137931037,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.7268965517241379,-3
0.5243484011898945,0.0008078101616985904,16.595761566503832,-7.032671916925154,1.4142516637504277,0.9259259259259258,,,3,0.8920689655172412,0.1,0.8526315789473684,0.05,1,1,0.0633655172413793,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.7920689655172413,-3
0.5243255724543088,0.0007800995235762108,17.299951457207854,-7.7300488224355135,1.478233297475307,0.9259259259259258,,,3,0.9572413793103447,0.1,0.8526315789473684,0.05,1,1,0.06857931034482757,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.8572413793103447,-3
0.5243036373705006,0.0007511262712813284,18.089211932284538,-8.431774864336184,1.531652795778164,0.9259259259259258,,,3,1.0224137931034483,0.1,0.8526315789473685,0.05,1,1,0.07379310344827586,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.9224137931034483,-3
0.5242826499360863,0.0007211930693784582,18.968859501162584,-9.137361609913363,1.574621132160497,0.9259259259259258,,,3,1.0875862068965516,0.1,0.8526315789473686,0.05,1,1,0.07900689655172413,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.9875862068965516,-3
0.524262633008524,0.0006905884356146917,19.944856499059817,-9.846354636347282,1.6073934671675252,0.9259259259259258,,,3,1.1527586206896552,0.1,0.8526315789473686,0.05,1,1,0.0842206896551724,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.052758620689655,-3
0.5242435926902239,0.000659583892496762,21.02384877798281,-10.558329005669915,1.6303501389822779,0.9259259259259258,,,3,1.2179310344827585,0.1,0.8526315789473684,0.05,1,1,0.08943448275862068,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.1179310344827584,-3
0.5242255246547959,0.0006284311240013293,22.213208145573724,-11.27288689886157,1.6439764414984122,0.9259259259259258,,,3,1.283103448275862,0.1,0.8526315789473685,0.05,1,1,0.09464827586206896,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.183103448275862,-3
0.5242084172280315,0.0005973597545623893,23.52107999049852,-11.989656731340986,1.6488420316512908,0.9259259259259258,,,3,1.3482758620689654,0.1,0.8526315789473684,0.05,1,1,0.09986206896551723,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.2482758620689653,-3
0.524192253144618,0.0005665758784330895,24.956436440807682,-12.708292848279596,1.645580705079548,0.9259259259259258,,,3,1.413448275862069,0.1,0.8526315789473685,0.05,1,1,0.10507586206896552,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.313448275862069,-3
0.524177010777035,0.0005362613175922789,26.529135401293114,-13.428475154969062,1.6348711530948574,0.9259259259259258,,,3,1.4786206896551723,0.1,0.8526315789473684,0.05,1,1,0.11028965517241378,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.3786206896551723,-3
0.5241626651357856,0.0005065735343718087,28.249985846025172,-14.149908407491354,1.6174191775921771,0.9259259259259258,,,3,1.543793103448276,0.1,0.8526315789473686,0.05,1,1,0.11550344827586206,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.4437931034482758,-3
0.5241491887199753,0.0004776461047948317,30.130819784510468,-14.872321182614181,1.5939417042984787,0.9259259259259258,,,3,1.6089655172413793,0.1,0.8526315789473685,0.05,1,1,0.12071724137931034,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.5089655172413792,-3
0.524136552217752,0.0004495896515655256,32.18457136831681,-15.595464699177398,1.5651528066620048,0.9259259259259258,,,3,1.6741379310344826,0.1,0.8526315789473685,0.05,1,1,0.1259310344827586,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.5741379310344825,-3
0.5241247250468253,0.00042249313600013994,34.42536365766776,-16.319111687654125,1.5317518384735547,0.9259259259259258,,,3,1.7393103448275862,0.1,0.8526315789473686,0.05,1,1,0.13114482758620688,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.639310344827586,-3
0.5241136757407439,0.00039642541308689715,36.86860362333688,-17.043055446002246,1.4944136765792788,0.9259259259259258,,,3,1.8044827586206895,0.1,0.8526315789473686,0.05,1,1,0.13635862068965515,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.7044827586206894,-3
0.5241033722084716,0.0003714369624232068,39.531086018761584,-17.76710913012513,1.4537809974256315,0.9259259259259258,,,3,1.869655172413793,0.1,0.8526315789473684,0.05,1,1,0.14157241379310345,0.08,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.769655172413793,-3
