efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,e_l,TV
0.4166695096083267,-1.6729053235044433e-05,7.1661904509194505,-50.65750943502414,26.80689211251508,0.7692307692307692,0.13915177674130985,3,1,0.1,344208.9357497875,0.007943282347242814,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.1,0.1,1,False,False,False,True,True,1e-07,0.9,-0.026477610471903498
0.4166666663915633,5.041798730837059e-11,7.166186852579015,-43.247610632323415,22.773895628364336,0.7692307692307693,0.1391518161654584,3,1,0.1,409905.93740967766,0.009459366861066257,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.007943282347242814,0.007943282347242814,1,False,False,False,True,True,1e-07,0.9,-0.03153122602334315
0.41666665851630835,1.4937123313725733e-09,7.166185123759834,-36.31617113184741,19.123850362735062,0.7692307692307693,0.13915184968441152,3,1,0.1,488142.11432237807,0.011264816923358862,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.009459366861066257,0.009459366861066257,1,False,False,False,True,True,1e-07,0.9,-0.03754939349946852
0.41666652639041285,2.570847992102874e-08,7.166183319698638,-30.495647919803535,16.058807310990904,0.7692307692307693,0.13915188446480672,3,1,0.1,581310.741634568,0.013414861922639128,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.011264816923358862,0.011264816923358862,1,False,False,False,True,True,1e-07,0.9,-0.04471621088041774
0.4166651365412382,2.804257114737049e-07,7.16617838763646,-25.607926988154006,13.484993228553199,0.7692307692307692,0.13915197792088974,3,1,0.1,692261.8783941673,0.01597527253463916,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.013414861922639128,0.013414861922639128,1,False,False,False,True,True,1e-07,0.9,-0.053250913773888055
0.4166552867542982,2.0856056219291273e-06,7.166153261952854,-21.503168539954938,11.323604459036323,0.7692307692307692,0.13915244976022523,3,1,0.1,824389.563338566,0.01902437267172322,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.01597527253463916,0.01597527253463916,1,False,False,False,True,True,1e-07,0.9,-0.0634145819138683
0.41660531117244876,1.124496602222303e-05,7.166049265870612,-18.05466193352373,9.50825765815126,0.7692307692307692,0.1391543893602582,3,1,0.1,981735.6322939385,0.022655435440481153,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.01902437267172322,0.01902437267172322,1,False,False,False,True,True,1e-07,0.9,-0.075518125686749
0.4164142174013437,4.627187120944236e-05,7.165762950723299,-15.15402753749804,7.982679787105738,0.7692307692307692,0.13915965271339986,3,1,0.1,1169113.360347946,0.026979536400729993,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.022655435440481153,0.022655435440481153,1,False,False,False,True,True,1e-07,0.9,-0.08993179699561211
0.41583929556364496,0.00015168295159279432,7.1653490061620815,-12.707228700814257,6.698642295403937,0.7692307692307692,0.13916683357356285,3,1,0.1,1392254.7000207342,0.03212895140817722,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.026979536400729993,0.026979536400729993,1,False,False,False,True,True,1e-07,0.9,-0.10709651540357454
0.4144287631509845,0.00041043088925052823,7.165726840803176,-10.632400130920352,5.614373481963844,0.7692307692307693,0.139157493637268,3,1,0.1,1657985.6246176213,0.03826120298201575,1,1,0.27,0.3,3000,3000,1,0.5,0.7,0.03212895140817722,0.03212895140817722,1,False,False,False,True,True,1e-07,0.9,-0.12753735602712019
