efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,e_l,TV
0.7406881547259437,-6.691621492088115e-05,6.871920796293444,-68.32559439439551,26.80689211247893,0.7692307692307692,0.11828958531217344,3,1,0.1,344208.9357497875,0.007943282347242814,1,1,0.27,0.3,3000,3000,1,2,0.7,0.1,0.1,1,False,False,False,True,True,1e-07,0.9,-0.026477610471903498
0.7407407403022733,8.963217753673422e-11,6.871934243542323,-58.32574716317178,22.7738956266191,0.7692307692307693,0.11828961932777847,3,1,0.1,409905.93740967766,0.009459366861066257,1,1,0.27,0.3,3000,3000,1,2,0.7,0.007943282347242814,0.007943282347242814,1,False,False,False,True,True,1e-07,0.9,-0.03153122602334315
0.7407407277504865,2.6554884249702767e-09,6.871932558998006,-48.97768158475139,19.123850319316876,0.7692307692307693,0.1182896470650559,3,1,0.1,488142.11432237807,0.011264816923358862,1,1,0.27,0.3,3000,3000,1,2,0.7,0.009459366861066257,0.009459366861066257,1,False,False,False,True,True,1e-07,0.9,-0.03754939349946852
0.7407405171638417,4.5703961333892726e-08,6.8719315349290655,-41.127852887744666,16.05880668348346,0.7692307692307693,0.11828965665859317,3,1,0.1,581310.741634568,0.013414861922639128,1,1,0.27,0.3,3000,3000,1,2,0.7,0.011264816923358862,0.011264816923358862,1,False,False,False,True,True,1e-07,0.9,-0.04471621088041774
0.7407383019857982,4.985343008475644e-07,6.8719348240821025,-34.53606294569142,13.484987480808703,0.7692307692307692,0.1182895221801126,3,1,0.1,692261.8783941673,0.01597527253463916,1,1,0.27,0.3,3000,3000,1,2,0.7,0.013414861922639128,0.013414861922639128,1,False,False,False,True,True,1e-07,0.9,-0.053250913773888055
0.7407226030961506,3.7077268279974005e-06,6.871967938609737,-29.00030971087666,11.323568563167912,0.7692307692307692,0.11828840362106956,3,1,0.1,824389.563338566,0.01902437267172322,1,1,0.27,0.3,3000,3000,1,2,0.7,0.01597527253463916,0.01597527253463916,1,False,False,False,True,True,1e-07,0.9,-0.0634145819138683
0.7406429495530974,1.999057104957311e-05,6.872159181293917,-24.34998945140491,9.508095147542377,0.7692307692307692,0.11828232755180157,3,1,0.1,981735.6322939385,0.022655435440481153,1,1,0.27,0.3,3000,3000,1,2,0.7,0.01902437267172322,0.01902437267172322,1,False,False,False,True,True,1e-07,0.9,-0.075518125686749
0.7403383603335428,8.225298248527898e-05,6.873000489242645,-20.439670762105795,7.98211838143167,0.7692307692307692,0.11825718580515855,3,1,0.1,1169113.360347946,0.026979536400729993,1,1,0.27,0.3,3000,3000,1,2,0.7,0.022655435440481153,0.022655435440481153,1,False,False,False,True,True,1e-07,0.9,-0.08993179699561211
0.739421838204511,0.0002695712934055989,6.875975737916042,-17.1439362341615,6.697098004033922,0.7692307692307692,0.11817386088847329,3,1,0.1,1392254.7000207342,0.03212895140817722,1,1,0.27,0.3,3000,3000,1,2,0.7,0.026979536400729993,0.026979536400729993,1,False,False,False,True,True,1e-07,0.9,-0.10709651540357454
0.7371723200304154,0.0007290155044809572,6.884671016281386,-14.354371023933673,5.610870592491374,0.7692307692307693,0.1179454911987141,3,1,0.1,1657985.6246176213,0.03826120298201575,1,1,0.27,0.3,3000,3000,1,2,0.7,0.03212895140817722,0.03212895140817722,1,False,False,False,True,True,1e-07,0.9,-0.12753735602712019
0.7325339579236212,0.0016743719099399231,6.906119041596591,-11.979294435908091,4.68707209252539,0.7692307692307692,0.11741570974167746,3,1,0.1,1974434.9485955948,0.04556387897733956,1,1,0.27,0.3,3000,3000,1,2,0.7,0.03826120298201575,0.03826120298201575,1,False,False,False,True,True,1e-07,0.9,-0.15187961177909154
0.7243039097903524,0.0033428562784113863,6.951633501756556,-9.94527586935041,3.895578162649837,0.7692307692307693,0.1163567457717466,3,1,0.1,2351282.974133841,0.05426037096736028,1,1,0.27,0.3,3000,3000,1,2,0.7,0.04556387897733956,0.04556387897733956,1,False,False,False,True,True,1e-07,0.9,-0.18086792131132462
0.7114870288891978,0.005911906020231938,7.036261123416958,-8.198090447200302,3.2133743126599117,0.7692307692307693,0.11450682321516784,3,1,0.1,2800057.6194729917,0.0646167078746697,1,1,0.27,0.3,3000,3000,1,2,0.7,0.05426037096736028,0.05426037096736028,1,False,False,False,True,True,1e-07,0.9,-0.21538904778780163
0.6936698830386632,0.009409811953679374,7.176511528987128,-6.700853974913704,2.6247944799886973,0.7692307692307692,0.11164890687499655,3,1,0.1,3334487.063846515,0.07694969389486886,1,1,0.27,0.3,3000,3000,1,2,0.7,0.0646167078746697,0.0646167078746697,1,False,False,False,True,True,1e-07,0.9,-0.25649900529946085
0.6712158935811358,0.01367681364068655,7.386781526796301,-5.428783433152001,2.120306559696095,0.7692307692307692,0.10770455923293229,3,1,0.1,3970919.7072403445,0.09163659965467225,1,1,0.27,0.3,3000,3000,1,2,0.7,0.07694969389486886,0.07694969389486886,1,False,False,False,True,True,1e-07,0.9,-0.30545536272777407
0.6451555631898721,0.018425388892988063,7.674974042312237,-4.362175723307933,1.6939762839815793,0.7692307692307693,0.10280263378766899,3,1,0.1,4728824.263390295,0.10912670306061643,1,1,0.27,0.3,3000,3000,1,2,0.7,0.09163659965467225,0.09163659965467225,1,False,False,False,True,True,1e-07,0.9,-0.3637557132442892
0.6167808597836432,0.0233991015501408,8.036709694730902,-3.480252710477447,1.3406868440950288,0.7692307692307693,0.09730233110600169,3,1,0.1,5631385.326324961,0.12995503287722399,1,1,0.27,0.3,3000,3000,1,2,0.7,0.10912670306061643,0.10912670306061643,1,False,False,False,True,True,1e-07,0.9,-0.43318348624242425
0.5870587063632717,0.028549724300067914,8.446091890027159,-2.758009996197145,1.0543001874298543,0.7692307692307693,0.0917844668587624,3,1,0.1,6706212.527525317,0.15475873545578891,1,1,0.27,0.3,3000,3000,1,2,0.7,0.12995503287722399,0.12995503287722399,1,False,False,False,True,True,1e-07,0.9,-0.5158625031055416
0.5560703221907091,0.03409072244232969,8.84225512135518,-2.1669620692452147,0.8271875225168307,0.7692307692307692,0.08703078869454714,3,1,0.1,7986185.287815245,0.18429656527809946,1,1,0.27,0.3,3000,3000,1,2,0.7,0.15475873545578891,0.15475873545578891,1,False,False,False,True,True,1e-07,0.9,-0.61432194569252
0.5228463675563403,0.04032227304083621,9.119407790723683,-1.6795418642444677,0.6507093741443244,0.7692307692307693,0.08398336300642008,3,1,0.1,9510458.394016137,0.21947209553807612,1,1,0.27,0.3,3000,3000,1,2,0.7,0.18429656527809946,0.18429656527809946,1,False,False,False,True,True,1e-07,0.9,-0.7315737249509524
0.48607553639014406,0.047287041194945145,9.142696310922522,-1.2754105504215838,0.5159404185511228,0.7692307692307693,0.08365581058970169,3,1,0.1,11325659.991325052,0.26136135878164624,1,1,0.27,0.3,3000,3000,1,2,0.7,0.21947209553807612,0.21947209553807612,1,False,False,False,True,True,1e-07,0.9,-0.8712046163926072
0.4456751391287571,0.05449194309872829,8.810150271691638,-0.9451987754984965,0.41419294485775726,0.7692307692307692,0.08698406681185666,3,1,0.1,13487317.738591528,0.3112457631423004,1,1,0.27,0.3,3000,3000,1,2,0.7,0.26136135878164624,0.26136135878164624,1,False,False,False,True,True,1e-07,0.9,-1.037485980889589
0.4039484636737225,0.06093577564961031,8.129874619104136,-0.6866436063804737,0.3373246992579157,0.7692307692307692,0.09464209246686904,3,1,0.1,16061557.5491877,0.3706512910922156,1,1,0.27,0.3,3000,3000,1,2,0.7,0.3112457631423004,0.3112457631423004,1,False,False,False,True,True,1e-07,0.9,-1.235504427191149
0.36475957497350553,0.06547139441206495,7.230155548025166,-0.49554014519496964,0.27808015471684244,0.7692307692307693,0.10687892266852098,3,1,0.1,19127126.377699856,0.44139517981330956,1,1,0.27,0.3,3000,3000,1,2,0.7,0.3706512910922156,0.3706512910922156,1,False,False,False,True,True,1e-07,0.9,-1.4713174131760918
0.33133578703597655,0.06727943779233464,6.281032044273269,-0.3611065845000905,0.23058887021147004,0.7692307692307692,0.12343915159574506,3,1,0.1,22777801.054290503,0.525641511158129,1,1,0.27,0.3,3000,3000,1,2,0.7,0.44139517981330956,0.44139517981330956,1,False,False,False,True,True,1e-07,0.9,-1.7521385457409338
0.30492787268627897,0.0661614937023984,5.409758943435529,-0.2689156093117148,0.19077499900495148,0.7692307692307693,0.1436026999033353,3,1,0.1,27125257.14305097,0.6259674117181424,1,1,0.27,0.3,3000,3000,1,2,0.7,0.525641511158129,0.525641511158129,1,False,False,False,True,True,1e-07,0.9,-2.086558247716279
0.28508053092589136,0.06251980535173784,4.674809669222198,-0.20565190108911352,0.15633986593030696,0.7692307692307692,0.16633115581378075,3,1,0.1,32302484.99953644,0.7454418880841294,1,1,0.27,0.3,3000,3000,1,2,0.7,0.6259674117181424,0.6259674117181424,1,False,False,False,True,True,1e-07,0.9,-2.484806542094394
0.2705522261709481,0.05711218966663897,4.084045722141298,-0.16135644436232555,0.12630074412240525,0.7692307692307693,0.19046518627095127,3,1,0.1,38467857.788992085,0.887719708898587,1,1,0.27,0.3,3000,3000,1,2,0.7,0.7454418880841294,0.7454418880841294,1,False,False,False,True,True,1e-07,0.9,-2.9590659922351934
0.2600138546561434,0.05076605731764447,3.620783446889553,-0.1293753928193918,0.1003688706968705,0.7692307692307692,0.21490682534076708,3,1,0.1,45809976.77867779,1.057153205587039,1,1,0.27,0.3,3000,3000,1,2,0.7,0.887719708898587,0.887719708898587,1,False,False,False,True,True,1e-07,0.9,-3.5238443710078653
0.25235483269171854,0.04418096720965649,3.2611982443780714,-0.10549251141402882,0.07844987631388436,0.7692307692307692,0.23874272858255047,3,1,0.1,54553439.93698332,1.2589254117941673,1,1,0.27,0.3,3000,3000,1,2,0.7,1.057153205587039,1.057153205587039,1,False,False,False,True,True,1e-07,0.9,-4.196418458955695
